E_total,battery_kwh,cost_elec,cost_fix,cost_fuel,ev_routes,failure_reason,feasible,mask,route_count,source_profile,source_seed,source_solution_path,source_start,total_cost
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C051 and C052,False,1100111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C019 and C034,False,1101000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C051 and C052,False,1101001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C019 and C034,False,1101010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C051 and C052,False,1101011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C013 and C002,False,1101100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C051 and C052,False,1101101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C013 and C002,False,1101110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C051 and C052,False,1101111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,3,charging_repair:No feasible charging insert between C041 and C040,False,1110000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C051 and C052,False,1110001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C041 and C040,False,1110010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C051 and C052,False,1110011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C013 and C002,False,1110100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C051 and C052,False,1110101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C013 and C002,False,1110110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C051 and C052,False,1110111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C019 and C034,False,1111000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C051 and C052,False,1111001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C019 and C034,False,1111010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C051 and C052,False,1111011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C013 and C002,False,1111100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C051 and C052,False,1111101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C013 and C002,False,1111110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
N/A,80.0,,,,7,charging_repair:No feasible charging insert between C051 and C052,False,1111111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,N/A
595.6020444638062,280.0,0.0,560.0,332.01752356099644,0,,True,0000000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1335.9771655744785
524.9557088412715,280.0,20.25072716527247,560.0,285.84433652127836,1,,True,0000001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1306.4983691647944
546.2299896612587,280.0,13.980578617677025,560.0,300.0711043661875,1,,True,0000010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1315.5259357585865
475.5836540387241,280.0,34.23130578294949,560.0,253.89791732646944,2,,True,0000011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1286.0471393489022
523.5177693338976,280.0,21.63391448193599,560.0,282.83353200561044,1,,True,0000100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1304.798366090989
452.87143371136295,280.0,41.884641647208454,560.0,236.6603449658924,2,,True,0000101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1275.319569681305
474.14571453135005,280.0,35.614493099613014,560.0,250.88711281080145,2,,True,0000110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1284.3471362750968
403.49937890881534,280.0,55.86522026488548,560.0,204.7139257710834,3,,True,0000111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1254.8683398654127
505.69038498470076,280.0,27.982890018140143,560.0,268.1887881454907,1,,True,0001000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1295.6051672389349
435.04404936216605,280.0,48.23361718341261,560.0,222.01560110577265,2,,True,0001001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1266.1263708292508
456.3183301821532,280.0,41.963468635817165,560.0,236.2423689506817,2,,True,0001010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1275.1539374230426
385.6719945596185,280.0,62.21419580108963,560.0,190.06918191096366,3,,True,0001011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1245.6751410133586
433.606109854792,280.0,49.61680450007613,560.0,219.0047965901047,2,,True,0001100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1264.4263677554452
362.9597742322573,280.0,69.8675316653486,560.0,172.83160955038662,3,,True,0001101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1234.9475713457612
384.23405505224457,280.0,63.597383117753154,560.0,187.05837739529574,3,,True,0001110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1243.975137939553
313.5877194297098,280.0,83.84811028302562,560.0,140.88519035557766,4,,True,0001111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1214.496341529869
502.02432604380704,280.0,29.22988910832978,560.0,265.0314338440746,1,,True,0010000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1293.510262620624
431.37799042127233,280.0,49.48061627360225,560.0,218.85824680435658,2,,True,0010001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1264.0314662109397
452.65227124125954,280.0,43.210467726006804,560.0,233.08501464926567,2,,True,0010010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1273.0590328047315
382.0059356187247,280.0,63.46119489127927,560.0,186.9118276095476,3,,True,0010011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1243.5802363950477
429.94005091389835,280.0,50.86380359026577,560.0,215.84744228868863,2,,True,0010100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1262.331463137134
359.29371529136364,280.0,71.11453075553823,560.0,169.67425524897055,3,,True,0010101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1232.85266672745
380.5679961113508,280.0,64.8443822079428,560.0,183.90102309387964,3,,True,0010110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1241.8802333212418
309.9216604888161,280.0,85.09510937321525,560.0,137.7278360541616,4,,True,0010111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1212.401436911558
412.11266656470144,280.0,57.212779126469925,560.0,201.20269842856885,2,,True,0011000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1253.13826428508
341.46633094216673,280.0,77.46350629174239,560.0,155.0295113888508,3,,True,0011001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1223.6594678753959
362.7406117621539,280.0,71.19335774414694,560.0,169.2562792337599,3,,True,0011010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1232.6870344691877
292.0942761396192,280.0,91.44408490941942,560.0,123.08309219404184,4,,True,0011011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1203.2082380595036
340.02839143479275,280.0,78.8466936084059,560.0,152.01870687318288,3,,True,0011100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1221.9594648015905
269.38205581225805,280.0,99.09742077367838,560.0,105.84551983346482,4,,True,0011101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1192.4806683919064
290.65633663224526,280.0,92.82727222608293,560.0,120.0722876783739,4,,True,0011110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1201.5082349856982
220.0100010097105,280.0,113.0779993913554,560.0,73.89910063865582,5,,True,0011111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1172.0294385760142
527.7898931391029,280.0,19.71105907725804,560.0,286.8341493679639,1,,True,0100000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1307.0911867610187
457.14355751656814,280.0,39.96178624253051,560.0,240.66096232824586,2,,True,0100001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1277.6123903513344
478.41783833655535,280.0,33.69163769493507,560.0,254.88773017315498,2,,True,0100010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1286.6399569451262
407.7715027140206,280.0,53.94236486020753,560.0,208.71454313343688,3,,True,0100011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1257.1611605354424
455.7056180091942,280.0,41.34497355919403,560.0,237.65015781257793,2,,True,0100100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1275.9123872775288
385.05928238665945,280.0,61.5957007244665,560.0,191.47697077285983,3,,True,0100101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1246.4335908678447
406.3335632066466,280.0,55.32555217687106,560.0,205.70373861776895,3,,True,0100110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1255.4611574616365
335.6872275841119,280.0,75.57627934214352,560.0,159.5305515780509,4,,True,0100111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1225.9823610519527
437.87823365999725,280.0,47.69394909539818,560.0,223.00541395245816,2,,True,0101000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1266.7191884254746
367.23189803746254,280.0,67.94467626067065,560.0,176.8322269127401,3,,True,0101001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1237.2403920157906
388.50617885744975,280.0,61.67452771307521,560.0,191.0589947576492,3,,True,0101010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1246.2679586095824
317.859843234915,280.0,81.92525487834767,560.0,144.88580771793113,4,,True,0101011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1216.7891621998983
365.79395853008856,280.0,69.32786357733417,560.0,173.82142239707215,3,,True,0101100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1235.5403889419852
295.14762290755385,280.0,89.57859074260664,560.0,127.6482353573541,4,,True,0101101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1206.0615925323011
316.421903727541,280.0,83.3084421950112,560.0,141.87500320226317,4,,True,0101110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1215.089159126093
245.7755681050063,280.0,103.55916936028366,560.0,95.70181616254513,5,,True,0101111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1185.6103627164089
434.2121747191036,280.0,48.940948185587814,560.0,219.84805965104212,2,,True,0110000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1264.6242838071635
363.5658390965689,280.0,69.1916753508603,560.0,173.67487261132405,3,,True,0110001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1235.1454873974799
384.840119916556,280.0,62.92152680326484,560.0,187.90164045623314,3,,True,0110010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1244.1730539912717
314.19378429402127,280.0,83.1722539685373,560.0,141.72845341651507,4,,True,0110011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1214.6942575815874
362.1278995891949,280.0,70.5748626675238,560.0,170.6640680956561,3,,True,0110100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1233.445484323674
291.48156396666013,280.0,90.82558983279627,560.0,124.49088105593803,4,,True,0110101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1203.9666879139902
312.75584478664734,280.0,84.55544128520084,560.0,138.71764890084714,4,,True,0110110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1212.994254507782
242.1095091641126,280.0,104.8061684504733,560.0,92.54446186112907,5,,True,0110111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1183.5154580980977
344.30051523999794,280.0,76.92383820372797,560.0,156.01932423553635,3,,True,0111000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1224.2522854716199
273.6541796174633,280.0,97.17456536900043,560.0,109.84613719581829,4,,True,0111001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1194.7734890619358
294.92846043745044,280.0,90.90441682140498,560.0,124.07290504072738,4,,True,0111010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1203.8010556557276
224.28212481491573,280.0,111.15514398667746,560.0,77.89971800100932,5,,True,0111011,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1174.3222592460438
272.2162401100893,280.0,98.55775268566394,560.0,106.83533268015033,4,,True,0111100,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1193.0734859881302
201.5699044875546,280.0,118.80847985093642,560.0,60.66214564043228,5,,True,0111101,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1163.5946895784462
222.84418530754175,280.0,112.53833130334097,560.0,74.88891348534136,5,,True,0111110,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1172.622256172238
152.19784968500704,280.0,132.78905846861343,560.0,28.715726445623307,6,,True,0111111,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1143.143459762554
553.2509793516415,280.0,12.551313859407244,560.0,303.3017971153732,1,,True,1000000,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1317.6808003705162
482.6046437291068,280.0,32.80204102467971,560.0,257.1286100756551,2,,True,1000001,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1288.2020039608321
503.8789245490938,280.0,26.53189247708427,560.0,271.3553779205642,2,,True,1000010,7,BALANCED_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/BALANCED_COVERAGE__CV_ONLY__seed2.json,CV_ONLY,1297.229570554624
