task_name,instance_id,seed,arm,route_count,customer_count,depot_count_used,distinct_resource_labels,distinct_vehicle_classes,cv_route_count,ev_route_count,ev_route_share,ev_customer_count,ev_customer_share,charging_action_count,depot_charging_action_count,public_charging_action_count,zero_start_charging_action_count,vehicles_with_multiple_charging_actions,cross_site_service_count,resource_label_customer_counts_json
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed3,cn-jjj-20c-03-V2-LOCATIONS,3,HGS-M,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed3,cn-jjj-20c-03-V2-LOCATIONS,3,MV-HGS-SP,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed4,cn-jjj-20c-03-V2-LOCATIONS,4,HGS-M,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed4,cn-jjj-20c-03-V2-LOCATIONS,4,MV-HGS-SP,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed5,cn-jjj-20c-03-V2-LOCATIONS,5,HGS-M,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-20c-03-V2-LOCATIONS__seed5,cn-jjj-20c-03-V2-LOCATIONS,5,MV-HGS-SP,4,20,1,2,2,3,1,0.25,4,0.2,1,1,0,1,0,0,"{""D_beijing|cv"": 16, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed1,cn-jjj-25c-01-V2-LOCATIONS,1,HGS-M,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed1,cn-jjj-25c-01-V2-LOCATIONS,1,MV-HGS-SP,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed2,cn-jjj-25c-01-V2-LOCATIONS,2,HGS-M,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed2,cn-jjj-25c-01-V2-LOCATIONS,2,MV-HGS-SP,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed3,cn-jjj-25c-01-V2-LOCATIONS,3,HGS-M,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed3,cn-jjj-25c-01-V2-LOCATIONS,3,MV-HGS-SP,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed4,cn-jjj-25c-01-V2-LOCATIONS,4,HGS-M,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed4,cn-jjj-25c-01-V2-LOCATIONS,4,MV-HGS-SP,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed5,cn-jjj-25c-01-V2-LOCATIONS,5,HGS-M,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-01-V2-LOCATIONS__seed5,cn-jjj-25c-01-V2-LOCATIONS,5,MV-HGS-SP,4,25,1,2,2,3,1,0.25,4,0.16,1,1,0,1,0,0,"{""D_beijing|cv"": 21, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed1,cn-jjj-25c-02-V2-LOCATIONS,1,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed1,cn-jjj-25c-02-V2-LOCATIONS,1,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed2,cn-jjj-25c-02-V2-LOCATIONS,2,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed2,cn-jjj-25c-02-V2-LOCATIONS,2,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed3,cn-jjj-25c-02-V2-LOCATIONS,3,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed3,cn-jjj-25c-02-V2-LOCATIONS,3,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed4,cn-jjj-25c-02-V2-LOCATIONS,4,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed4,cn-jjj-25c-02-V2-LOCATIONS,4,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed5,cn-jjj-25c-02-V2-LOCATIONS,5,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-02-V2-LOCATIONS__seed5,cn-jjj-25c-02-V2-LOCATIONS,5,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed1,cn-jjj-25c-03-V2-LOCATIONS,1,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed1,cn-jjj-25c-03-V2-LOCATIONS,1,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed2,cn-jjj-25c-03-V2-LOCATIONS,2,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed2,cn-jjj-25c-03-V2-LOCATIONS,2,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed3,cn-jjj-25c-03-V2-LOCATIONS,3,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed3,cn-jjj-25c-03-V2-LOCATIONS,3,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed4,cn-jjj-25c-03-V2-LOCATIONS,4,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed4,cn-jjj-25c-03-V2-LOCATIONS,4,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed5,cn-jjj-25c-03-V2-LOCATIONS,5,HGS-M,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-25c-03-V2-LOCATIONS__seed5,cn-jjj-25c-03-V2-LOCATIONS,5,MV-HGS-SP,5,25,1,2,2,3,2,0.4,8,0.32,2,2,0,2,0,0,"{""D_beijing|cv"": 17, ""D_beijing|ev"": 8}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed1,cn-jjj-50c-01-V2-LOCATIONS,1,HGS-M,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed1,cn-jjj-50c-01-V2-LOCATIONS,1,MV-HGS-SP,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed2,cn-jjj-50c-01-V2-LOCATIONS,2,HGS-M,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed2,cn-jjj-50c-01-V2-LOCATIONS,2,MV-HGS-SP,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed3,cn-jjj-50c-01-V2-LOCATIONS,3,HGS-M,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed3,cn-jjj-50c-01-V2-LOCATIONS,3,MV-HGS-SP,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed4,cn-jjj-50c-01-V2-LOCATIONS,4,HGS-M,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed4,cn-jjj-50c-01-V2-LOCATIONS,4,MV-HGS-SP,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed5,cn-jjj-50c-01-V2-LOCATIONS,5,HGS-M,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-01-V2-LOCATIONS__seed5,cn-jjj-50c-01-V2-LOCATIONS,5,MV-HGS-SP,8,50,2,2,1,8,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 13}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed1,cn-jjj-50c-02-V2-LOCATIONS,1,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed1,cn-jjj-50c-02-V2-LOCATIONS,1,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed2,cn-jjj-50c-02-V2-LOCATIONS,2,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed3,cn-jjj-50c-02-V2-LOCATIONS,3,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed3,cn-jjj-50c-02-V2-LOCATIONS,3,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed4,cn-jjj-50c-02-V2-LOCATIONS,4,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed4,cn-jjj-50c-02-V2-LOCATIONS,4,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed5,cn-jjj-50c-02-V2-LOCATIONS,5,HGS-M,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-02-V2-LOCATIONS__seed5,cn-jjj-50c-02-V2-LOCATIONS,5,MV-HGS-SP,9,50,2,3,2,8,1,0.1111111111111111,4,0.08,1,1,0,1,0,0,"{""D_beijing|cv"": 37, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed1,cn-jjj-50c-03-V2-LOCATIONS,1,HGS-M,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed1,cn-jjj-50c-03-V2-LOCATIONS,1,MV-HGS-SP,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed2,cn-jjj-50c-03-V2-LOCATIONS,2,HGS-M,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed2,cn-jjj-50c-03-V2-LOCATIONS,2,MV-HGS-SP,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed3,cn-jjj-50c-03-V2-LOCATIONS,3,HGS-M,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed3,cn-jjj-50c-03-V2-LOCATIONS,3,MV-HGS-SP,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed4,cn-jjj-50c-03-V2-LOCATIONS,4,HGS-M,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed4,cn-jjj-50c-03-V2-LOCATIONS,4,MV-HGS-SP,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed5,cn-jjj-50c-03-V2-LOCATIONS,5,HGS-M,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-50c-03-V2-LOCATIONS__seed5,cn-jjj-50c-03-V2-LOCATIONS,5,MV-HGS-SP,10,50,2,4,2,8,2,0.2,7,0.14,2,2,0,2,0,0,"{""D_beijing|cv"": 34, ""D_beijing|ev"": 3, ""D_tianjin|cv"": 9, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed1,cn-jjj-75c-01-V2-LOCATIONS,1,HGS-M,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed1,cn-jjj-75c-01-V2-LOCATIONS,1,MV-HGS-SP,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed2,cn-jjj-75c-01-V2-LOCATIONS,2,HGS-M,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed2,cn-jjj-75c-01-V2-LOCATIONS,2,MV-HGS-SP,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed3,cn-jjj-75c-01-V2-LOCATIONS,3,HGS-M,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed3,cn-jjj-75c-01-V2-LOCATIONS,3,MV-HGS-SP,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed4,cn-jjj-75c-01-V2-LOCATIONS,4,HGS-M,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed4,cn-jjj-75c-01-V2-LOCATIONS,4,MV-HGS-SP,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed5,cn-jjj-75c-01-V2-LOCATIONS,5,HGS-M,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-01-V2-LOCATIONS__seed5,cn-jjj-75c-01-V2-LOCATIONS,5,MV-HGS-SP,13,75,2,3,2,12,1,0.07692307692307693,5,0.06666666666666667,1,1,0,1,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 15, ""D_tianjin|ev"": 5}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed1,cn-jjj-75c-02-V2-LOCATIONS,1,HGS-M,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed1,cn-jjj-75c-02-V2-LOCATIONS,1,MV-HGS-SP,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed2,cn-jjj-75c-02-V2-LOCATIONS,2,HGS-M,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed2,cn-jjj-75c-02-V2-LOCATIONS,2,MV-HGS-SP,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed3,cn-jjj-75c-02-V2-LOCATIONS,3,HGS-M,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed3,cn-jjj-75c-02-V2-LOCATIONS,3,MV-HGS-SP,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed4,cn-jjj-75c-02-V2-LOCATIONS,4,HGS-M,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed4,cn-jjj-75c-02-V2-LOCATIONS,4,MV-HGS-SP,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed5,cn-jjj-75c-02-V2-LOCATIONS,5,HGS-M,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-02-V2-LOCATIONS__seed5,cn-jjj-75c-02-V2-LOCATIONS,5,MV-HGS-SP,12,75,2,2,1,12,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 55, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-03-V2-LOCATIONS__seed1,cn-jjj-75c-03-V2-LOCATIONS,1,HGS-M,13,75,2,3,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_beijing|cv"": 46, ""D_beijing|ev"": 9, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-03-V2-LOCATIONS__seed1,cn-jjj-75c-03-V2-LOCATIONS,1,MV-HGS-SP,13,75,2,3,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_beijing|cv"": 46, ""D_beijing|ev"": 9, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-03-V2-LOCATIONS__seed2,cn-jjj-75c-03-V2-LOCATIONS,2,HGS-M,13,75,2,3,2,11,2,0.15384615384615385,6,0.08,2,2,0,2,0,0,"{""D_beijing|cv"": 49, ""D_beijing|ev"": 6, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-03-V2-LOCATIONS__seed2,cn-jjj-75c-03-V2-LOCATIONS,2,MV-HGS-SP,13,75,2,3,2,11,2,0.15384615384615385,9,0.12,2,2,0,2,0,0,"{""D_beijing|cv"": 46, ""D_beijing|ev"": 9, ""D_tianjin|cv"": 20}"
D6-E2-STAGED__cn-jjj-75c-03-V2-LOCATIONS__seed3,cn-jjj-75c-03-V2-LOCATIONS,3,HGS-M,13,75,2,3,2,11,2,0.15384615384615385,8,0.10666666666666667,2,2,0,2,0,0,"{""D_beijing|cv"": 47, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20}"
