active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,queue_action,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",9129,alns_e2_throughput,80.0,6633.4344963179965,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,14,26,905.5409232079983,1,1,16000,10.081267191834149,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,27,900.0,wc80,Goeke80 same wall-clock,1,200,OK,"{""acceptance"": {""count"": 9092.0, ""seconds"": 0.002354105221456848}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0004746249906020239}, ""destroy:random_customer_removal"": {""count"": 1517.0, ""seconds"": 0.5066980000410695}, ""destroy:route_segment_removal"": {""count"": 1515.0, ""seconds"": 0.6434382538427599}, ""destroy:shaw_related_removal"": {""count"": 1515.0, ""seconds"": 47.63477501021407}, ""destroy:vehicle_type_swap"": {""count"": 1515.0, ""seconds"": 19.07784188298683}, ""destroy:whole_route_removal"": {""count"": 1515.0, ""seconds"": 0.599662824490224}, ""destroy:worst_customer_removal"": {""count"": 1515.0, ""seconds"": 0.60896447498817}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006350000039674342}, ""full_candidate_score"": {""count"": 9092.0, ""seconds"": 10.194850592204602}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005711669946322218}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00116787500155624}, ""repair:greedy_insert_repair"": {""count"": 3031.0, ""seconds"": 270.3995803582511}, ""repair:regret2_insert_repair"": {""count"": 3031.0, ""seconds"": 284.1222023353039}, ""repair:regret3_insert_repair"": {""count"": 3030.0, ""seconds"": 275.3345488602645}, ""repair_full_check"": {""count"": 18184.0, ""seconds"": 14.259217261016602}, ""repair_solution_score"": {""count"": 6607.0, ""seconds"": 3.1350528306065826}, ""route_model_cost"": {""count"": 989332.0, ""seconds"": 26.61726234856178}, ""scan_build"": {""count"": 37.0, ""seconds"": 0.10379299805208575}, ""scan_score"": {""count"": 37.0, ""seconds"": 0.05252258598920889}}",0,False,False,0.037037037037037035,,
{},16000,LNS,80.0,1783.6949728422799,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-50c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,4,7,267.21339449999505,1,1,16000,59.87723792790745,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc80,Goeke80 same wall-clock,1,50,OK,{},0,False,False,0.125,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,1783.6949728422799,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-50c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,4,7,79.29840758400678,1,1,16000,201.76949938181286,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc80,Goeke80 same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004179864306934178}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013545900583267212}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.27174463705159724}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.22285031879437156}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.7674960847652983}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 8.17954286756867}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.18961225282691885}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.2480871737061534}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00016945799870882183}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.93846303265309}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0001757080026436597}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00034520900226198137}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 20.55792105315777}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 21.86014999973122}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 21.750330798793584}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.586208487758995}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 1.109172853655764}, ""route_model_cost"": {""count"": 39016.0, ""seconds"": 0.9348340846627252}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.030916248957510106}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.020431539087439887}}",0,False,False,0.125,,
{},16000,LNS,80.0,2732.803960039656,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-75c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,6,11,390.6235807089979,1,1,16000,40.960148823988916,,True,OK,e2-threeshift-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc80,Goeke80 same wall-clock,1,75,OK,{},0,False,False,0.08333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,2732.803960039656,threeshift,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-threeshift-75c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,6,11,159.39376495900797,1,1,16000,100.38033798947401,,True,OK,e2-threeshift-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc80,Goeke80 same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004669791742344387}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00018729199655354023}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.38859896683425177}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.34470241313101724}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.035911826911615}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 11.658780325902626}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.30387062883528415}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3952515369601315}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00025137499324046075}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.318110232168692}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00023945800785440952}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004972080059815198}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 44.11967028374784}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 45.87420711030427}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 45.2751202207437}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.553165479315794}, ""repair_solution_score"": {""count"": 8500.0, ""seconds"": 1.7140106571023352}, ""route_model_cost"": {""count"": 177770.0, ""seconds"": 4.417040572006954}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.05298358800064307}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.039442462075385265}}",0,False,False,0.08333333333333333,,
{},16000,LNS,80.0,4635.703685132771,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-100c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,7,14,555.3235222920048,1,1,16000,28.81203363034701,,True,OK,e2-vanilla-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,4635.703685132771,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-100c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,7,14,272.8286093749921,1,1,16000,58.64487612444132,,True,OK,e2-vanilla-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004093058538273908}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002446250000502914}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.41024223605927546}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.45249238538963255}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.831211731943768}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 4.397274820570601}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.40247518906835467}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4693215481383959}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003110000106971711}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.913096398217021}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00030795800557825714}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005944169970462099}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 80.6741488254338}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 84.38260012444516}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 82.8962638284429}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.72221123642521}, ""repair_solution_score"": {""count"": 2655.0, ""seconds"": 0.6314286275737686}, ""route_model_cost"": {""count"": 534899.0, ""seconds"": 12.79141376260668}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06223750504432246}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03214350306370761}}",0,False,False,0.06666666666666667,,
{},16000,LNS,80.0,573.7936728978657,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-10c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,1,2,29.091258375003235,1,1,16000,549.9933964268818,,True,OK,e2-vanilla-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,3,300.0,wc80,Goeke80 same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,408.6283967549251,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-10c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,1,1,12.3822269999946,1,1,16000,1292.1746629267075,,True,OK,e2-vanilla-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc80,Goeke80 same wall-clock,1,10,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.00763393662055023}, ""checkpoint_model_cost"": {""count"": 6.0, ""seconds"": 0.0003363750147400424}, ""destroy:random_customer_removal"": {""count"": 1389.0, ""seconds"": 0.04786539703491144}, ""destroy:route_segment_removal"": {""count"": 1389.0, ""seconds"": 0.03792619513114914}, ""destroy:shaw_related_removal"": {""count"": 7420.0, ""seconds"": 0.45634902820165735}, ""destroy:vehicle_type_swap"": {""count"": 1389.0, ""seconds"": 0.32310299019445665}, ""destroy:whole_route_removal"": {""count"": 2174.0, ""seconds"": 0.04079176718369126}, ""destroy:worst_customer_removal"": {""count"": 2175.0, ""seconds"": 0.05951587899471633}, ""final_check"": {""count"": 1.0, ""seconds"": 8.73749959282577e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.105410588977975}, ""history_model_cost"": {""count"": 6.0, ""seconds"": 0.0003021669836016372}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0001541250094305724}, ""local_search"": {""count"": 809.0, ""seconds"": 0.0009645868703955784}, ""repair:greedy_insert_repair"": {""count"": 3564.0, ""seconds"": 1.846371302686748}, ""repair:regret2_insert_repair"": {""count"": 8809.0, ""seconds"": 4.682759000119404}, ""repair:regret3_insert_repair"": {""count"": 3563.0, ""seconds"": 2.11615453819104}, ""repair_full_check"": {""count"": 17087.0, ""seconds"": 1.563161036305246}, ""repair_solution_score"": {""count"": 1389.0, ""seconds"": 0.04595483196317218}, ""route_model_cost"": {""count"": 935.0, ""seconds"": 0.018963550668559037}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.005189079965930432}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.004607878043316305}}",0,False,False,0.5,,
{},16000,LNS,80.0,6015.377586977482,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-150c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,10,20,887.8279123340035,1,1,16000,18.02151045008005,,True,OK,e2-vanilla-150c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,21,900.0,wc80,Goeke80 same wall-clock,1,150,OK,{},0,False,False,0.047619047619047616,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,6015.377586977482,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-150c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,10,20,639.6767255829909,1,1,16000,25.01263428869928,,True,OK,e2-vanilla-150c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,21,900.0,wc80,Goeke80 same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004257716631400399}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00035470900184009224}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.6174594226758927}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7314264637971064}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 36.97314729026402}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 7.599641963432077}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.6608686362014851}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7470139590732288}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0004682500002672896}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 13.300755153512}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00044070799776818603}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.000879332990734838}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 191.87576294761675}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 201.89989521176904}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 191.943400536009}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 17.895842359619564}, ""repair_solution_score"": {""count"": 3704.0, ""seconds"": 1.3119776103412732}, ""route_model_cost"": {""count"": 972736.0, ""seconds"": 24.89874291799788}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.10324183403281495}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.049763456991058774}}",0,False,False,0.047619047619047616,,
{},16000,LNS,80.0,642.185285005708,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-15c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,2,33.13552437500039,0,0,16000,482.86545337038484,,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc80,Goeke80 same wall-clock,1,15,OK,{},0,True,False,0.0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,644.386285554954,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-15c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,2,13.253240082995035,0,0,16000,1207.2519549788642,,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc80,Goeke80 same wall-clock,1,15,OK,"{""acceptance"": {""count"": 15937.0, ""seconds"": 0.007620817923452705}, ""checkpoint_model_cost"": {""count"": 7.0, ""seconds"": 0.0003323749842820689}, ""destroy:random_customer_removal"": {""count"": 5131.0, ""seconds"": 0.1746511891396949}, ""destroy:route_segment_removal"": {""count"": 762.0, ""seconds"": 0.021119771990925074}, ""destroy:shaw_related_removal"": {""count"": 7758.0, ""seconds"": 0.68282770710357}, ""destroy:vehicle_type_swap"": {""count"": 762.0, ""seconds"": 0.06813666214293335}, ""destroy:whole_route_removal"": {""count"": 762.0, ""seconds"": 0.01498082498437725}, ""destroy:worst_customer_removal"": {""count"": 762.0, ""seconds"": 0.021720840901252814}, ""final_check"": {""count"": 1.0, ""seconds"": 4.0458005969412625e-05}, ""full_candidate_score"": {""count"": 15937.0, ""seconds"": 1.3541652846033685}, ""history_model_cost"": {""count"": 7.0, ""seconds"": 0.0003358740214025602}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00012524999328888953}, ""local_search"": {""count"": 313.0, ""seconds"": 0.00037363004230428487}, ""repair:greedy_insert_repair"": {""count"": 8520.0, ""seconds"": 5.227143438096391}, ""repair:regret2_insert_repair"": {""count"": 1524.0, ""seconds"": 0.9490536373341456}, ""repair:regret3_insert_repair"": {""count"": 5893.0, ""seconds"": 3.957239641182241}, ""repair_full_check"": {""count"": 18349.0, ""seconds"": 1.001893415581435}, ""repair_solution_score"": {""count"": 6.0, ""seconds"": 0.00035549998574424535}, ""route_model_cost"": {""count"": 9154.0, ""seconds"": 0.18750025678309612}, ""scan_build"": {""count"": 63.0, ""seconds"": 0.007909002029919066}, ""scan_score"": {""count"": 63.0, ""seconds"": 0.0060447520518209785}}",0,True,False,0.0,,
{},0,LNS,80.0,8714.98386087934,vanilla,shared_warm_start,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-200c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,14,28,915.0076742500096,1,1,16000,0.0,Worker exceeded runtime cap plus hard-timeout grace; returned last readable checkpoint.,True,OK,e2-vanilla-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,,1,29,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
{},0,alns_e2_throughput,80.0,8714.98386087934,vanilla,shared_warm_start,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-200c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,14,28,915.0120812500099,1,1,16000,0.0,Worker exceeded runtime cap plus hard-timeout grace; returned last readable checkpoint.,True,OK,e2-vanilla-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,,1,29,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
{},16000,LNS,80.0,1155.0731809827587,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-vanilla-20c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,3,108.1179356250068,1,1,16000,147.98654735227234,,True,OK,e2-vanilla-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,4,300.0,wc80,Goeke80 same wall-clock,1,20,OK,{},0,False,False,0.25,,
