category,instance,seed,trace_source,update_index,eval,time_seconds,best_cost,best_cost_before,current_cost,operator,channel,operator_family,route_count,signature
multidepot,e2-multidepot-50c-01,1,probe,12,41,0.9833397920010611,1383.0550284289543,1389.739030479119,1389.739030479119,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,7,625b41ce043f2bbd9f918a854c31e7d326eeabc939aef31aedd4a4fbd74791f0
multidepot,e2-multidepot-50c-01,1,probe,13,43,1.0181788339978084,1380.0474898348516,1383.0550284289543,1401.4767925098895,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,7,e75037e056acb7a2537e3f786cffab8e8f5c974a253175ff5f78234b9bb17239
multidepot,e2-multidepot-50c-01,1,probe,14,46,1.0713223750062753,1361.20316948007,1380.0474898348516,1386.1075159984896,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,7,4d0f7ff078c9f6b0de0847bdb6c9a823cf2ddb935d507eee7d756894afbac8e7
multidepot,e2-multidepot-50c-01,1,probe,15,50,1.1191535420075525,1342.2138788016298,1361.20316948007,1362.981382113137,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,7,5aa23d8b40c2d59b7ab2db1eac8bef873279a80906280840427dbf168c659571
multidepot,e2-multidepot-50c-01,1,probe,16,51,1.1265704999968875,1322.138831395203,1342.2138788016298,1342.2138788016298,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,7,8fa0f264bb0a02b43c330d6e344e8e3a522c9fd278ff9e5308015cdc2b9f83bd
multidepot,e2-multidepot-50c-01,1,probe,17,55,1.3079120840120595,1318.0034381422229,1322.138831395203,1322.138831395203,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,7,158aae08fc7a1ac7e7da7df341961c910c2534b2090541da1b6408c03e4aaff5
multidepot,e2-multidepot-50c-01,1,probe,18,56,1.3679132499964908,1317.1657036947784,1318.0034381422229,1318.0034381422229,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,7,b242b7a5719a706ae5209a02e885b4cf77d8ba8f55f789d0d8720b070244160e
multidepot,e2-multidepot-50c-01,1,probe,19,92,1.8730462090170477,1311.6697483765618,1317.1657036947784,1317.1657036947784,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,7,9253e2b0bacf02cf78b6d4583e92581ad09b4aeb9ce44c26518022eee23875d3
multidepot,e2-multidepot-50c-01,1,probe,20,228,4.811446375009837,1309.1083533235185,1311.6697483765618,1311.6697483765618,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,7,7fafa30bcb823063d0fb9ba01abe420a0a4c5adc15da4f46265ad31bc7101923
multidepot,e2-multidepot-50c-01,1,probe,21,287,6.411780249996809,1308.5528506417895,1309.1083533235185,1309.1083533235185,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,7,2fe7e5bc2656b033c14ad8d13505d8cf02a1cc61427795d2304cc76888950c1b
multidepot,e2-multidepot-50c-01,1,probe,22,342,7.640017458994407,1289.8220739965593,1308.5528506417895,1308.5528506417895,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,7,fe5e68636a9eb5bb29867d3939839035864bc296e84a39e4392938e4238904f7
multidepot,e2-multidepot-50c-01,1,probe,23,531,12.343620750005357,1288.1390712046432,1289.8220739965593,1289.8220739965593,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,7,9dcc743df58812a89fb2b5ef58a1448a8004c1c57d47bdf7a6be36141f497ed1
multidepot,e2-multidepot-50c-01,1,probe,24,7679,200.9473315840005,1287.7853659478315,1288.1390712046432,1299.7495298688857,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,7,9c0c1d4373ff532e9df73efaeb3be73856c70b22887a41b6dc8151d020bd63a1
multidepot,e2-multidepot-50c-01,1,probe,25,7697,201.41365412500454,1273.0152491716456,1287.7853659478315,1287.7853659478315,lns_worst_customer_removal_greedy_insert_repair,native_lns_worst_customer_removal_greedy_insert_repair,lns_destroy_repair,7,71e674229f03645311c83f34ae4ecc99936980f9b239cae63867a60f3efc4cbc
multidepot,e2-multidepot-50c-01,1,probe,26,7698,201.43620112500503,1269.9609477247639,1273.0152491716456,1273.0152491716456,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,7,91461e053e17539355b8635de0cc7b04572895a21b8076eed1594e8c8a10a399
multidepot,e2-multidepot-50c-01,1,probe,27,7702,201.57935008400818,1265.940126840263,1269.9609477247639,1269.9609477247639,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,7,6862dd60a6586b019c2de6c6136766b28ed4eb177e50cae4447b2056371121f2
multidepot,e2-multidepot-50c-01,1,probe,28,10038,258.13976175000425,1253.453354291121,1265.940126840263,1299.1520525011179,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,7,bc889353b92b936ef1022eafba7e128ad97bbde227389edb1b83922e8e4487d2
multidepot,e2-multidepot-50c-01,1,probe,29,10059,258.7151740420086,1252.501880268584,1253.453354291121,1253.453354291121,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,7,fdfb956da66f928d5faec9606f0914b8a1c67d5a57d71aa660461b249d36f9cf
multidepot,e2-multidepot-50c-01,1,probe,30,10090,259.52488066701335,1252.3305130229696,1252.501880268584,1252.501880268584,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,7,8662a426a97c301d439bf82ca2ea8a76a40522d0cf7136d7e3976e4625ffe531
multidepot,e2-multidepot-50c-01,1,probe,31,10630,273.47071337501984,1247.2401767460271,1252.3305130229696,1252.3305130229696,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,7,57e80b6e1ef1f3ccb84bf335a59d6d08337b057bb5c3db9eb2fddf21180c3d76
multidepot,e2-multidepot-50c-01,1,probe,32,10633,273.57992225000635,1225.8909914168626,1247.2401767460271,1247.2401767460271,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,7,2d7cbaa4a1338049919affa84c3aa0f7075bcd22b2f778ff9ccaf4d1eaaff157
multidepot,e2-multidepot-50c-01,1,probe,33,10888,279.5191510420118,1225.7987408880651,1225.8909914168626,1225.8909914168626,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,7,10a2e9244f30e8de94e5be217a22f58a77e02962cf106a450ef471815f14e61d
multidepot,e2-multidepot-50c-01,1,probe,34,10891,279.657846874994,1225.7716443036963,1225.7987408880651,1225.7987408880651,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,7,9270653dbf8534098c2738e81382a8c0e816405736c3a6a4b47cc74557ee0991
multidepot,e2-multidepot-50c-01,1,probe,35,10894,279.7556946669938,1224.9465153636193,1225.7716443036963,1225.7716443036963,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,7,aca987c2fefee334af2b5f7fa4e37b26da5a79cbc6cb56510ab641cdd75b3493
multidepot,e2-multidepot-50c-01,2,probe,0,0,0.0,2020.688951370618,UNKNOWN,2020.688951370618,shared_warm_start,shared_warm_start,shared_warm_start,9,6c72d8e225920b08b5bafa5edd47b90b54b050fe6c005b4ad4b3501cba424e8f
multidepot,e2-multidepot-50c-01,2,probe,1,1,0.013007458008360118,1596.4380119902628,2020.688951370618,2020.688951370618,lns_scan_initial,native_lns_scan_initial,lns_scan_initial,7,814833e0c0e80572914e344fac06efb1e41b83ec9723fb6ff966aa37cd27ecda
multidepot,e2-multidepot-50c-01,2,probe,2,2,0.034105375001672655,1517.6161975731127,1596.4380119902628,1596.4380119902628,lns_worst_customer_removal_greedy_insert_repair,native_lns_worst_customer_removal_greedy_insert_repair,lns_destroy_repair,8,1ab2b279a16524c4f2b578d0528fc54db84cb73c45bda691901ef6a706b6f0e8
multidepot,e2-multidepot-50c-01,2,probe,3,3,0.041940499999327585,1498.4381195925166,1517.6161975731127,1517.6161975731127,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,8,1b22e8792b9c029f905c26a28761b0bece274b968e283e838551dbb092c0965d
multidepot,e2-multidepot-50c-01,2,probe,4,5,0.15550366599927656,1484.9060918896064,1498.4381195925166,1498.4381195925166,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,0bc29534c8be4058b0eae2274b5d6d4ea86debb8179e5bc12cb2b707c9157fb5
multidepot,e2-multidepot-50c-01,2,probe,5,6,0.18848641600925475,1463.513838076717,1484.9060918896064,1484.9060918896064,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,8,fdbef5d93c9517638ea7965e38eef31e2b1d54544612be398d30b723987b8ba7
multidepot,e2-multidepot-50c-01,2,probe,6,8,0.29368837500805967,1456.8594661148475,1463.513838076717,1463.513838076717,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,39c2003131d4b073f34e1306a4c6d20430218b7fe67ecb97afaacdbd0bcf95ff
multidepot,e2-multidepot-50c-01,2,probe,7,15,0.43903587499517016,1425.9315213284087,1456.8594661148475,1543.0163042911895,lns_worst_customer_removal_greedy_insert_repair,native_lns_worst_customer_removal_greedy_insert_repair,lns_destroy_repair,8,cc3584d347552332a699263175e31e44876d5567ba0bdfcede2f2c40b174fe39
multidepot,e2-multidepot-50c-01,2,probe,8,19,0.4750226250034757,1418.8811273615427,1425.9315213284087,1425.9315213284087,lns_worst_customer_removal_greedy_insert_repair,native_lns_worst_customer_removal_greedy_insert_repair,lns_destroy_repair,8,d0e721cbb5164c0f768250459359bff4557ca7e3949ffea2f6420da8153355b9
multidepot,e2-multidepot-50c-01,2,probe,9,23,0.567902040987974,1417.9003986966563,1418.8811273615427,1418.8811273615427,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,b289d3a7e48faaaff2dd50da83a398f4d90b992f51e4f6f35352a64b4451a946
multidepot,e2-multidepot-50c-01,2,probe,10,25,0.6095177909883205,1414.9741340618925,1417.9003986966563,1417.9003986966563,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,0da898b61d91f167b218970064364931adc3cbd11d8c599058c11a4124dbc7b0
multidepot,e2-multidepot-50c-01,2,probe,11,31,0.8001213329844177,1382.3435743628165,1414.9741340618925,1414.9741340618925,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,8,15b3982c96a26a75897e7b6c987c703b4d0b201c5045fa5253e0c413dd3bf03c
multidepot,e2-multidepot-50c-01,2,probe,12,33,0.8548521659977268,1369.6468385633182,1382.3435743628165,1382.3435743628165,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,196bdfdf3e85e96de2a3e5ad7499726fdfc824664ea6130b5c43339617c67a85
multidepot,e2-multidepot-50c-01,2,probe,13,37,0.9032878330035601,1357.9954096412985,1369.6468385633182,1369.6468385633182,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,8,5869cff26a65873eec4737fcfd4bf3de2ef0d61743147de45d71ac4017f20525
multidepot,e2-multidepot-50c-01,2,probe,14,39,0.9524270409892779,1341.9516219902553,1357.9954096412985,1357.9954096412985,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,8,58f95b2c524f6f7d29c2b9047781230946d293381bec1e0e9609457dd6571dbe
multidepot,e2-multidepot-50c-01,2,probe,15,48,1.2319427909969818,1325.8261836864315,1341.9516219902553,1345.8838336170631,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,8,e860c44d0ef72a72b06c9096ba9b1be501d28a6dac6a29d7425c2ffb6281d6a0
multidepot,e2-multidepot-50c-01,2,probe,16,49,1.2803437910042703,1324.432010630318,1325.8261836864315,1325.8261836864315,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,b54bc3c78db750b2aced8f45ebddc7950fc04083d2f5015c18f3489e9c93ba66
multidepot,e2-multidepot-50c-01,2,probe,17,51,1.3499039160087705,1320.3615763523233,1324.432010630318,1324.432010630318,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,8,473c6b582264e0186aadc5aeaf4afcb2da45cdd293522e82ec9e3b733f9c79a7
multidepot,e2-multidepot-50c-01,2,probe,18,85,2.049181000009412,1310.211132134491,1320.3615763523233,1321.9833075564256,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,60c13aefa342e3c978f1d80ba85050b0366577ba1f645714a397aa85a3b8b49c
multidepot,e2-multidepot-50c-01,2,probe,19,120,2.8669944159919396,1307.354863125354,1310.211132134491,1310.211132134491,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,c67cbb906b7a32ac6d0e22df157d2b46e57a97f5c25d5f6f275bf5a7084a46c0
multidepot,e2-multidepot-50c-01,2,probe,20,128,3.093502957985038,1307.0074516767656,1307.354863125354,1307.354863125354,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,8,01c422d45174d60e07148f24b1301611aa7aea303e0495e888cbb2e7e578661f
multidepot,e2-multidepot-50c-01,2,probe,21,986,20.985662249993766,1305.5675655563357,1307.0074516767656,1307.0074516767656,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,8,9ec00bd48355488927b275c15846e3481c51329d769476081b33acca37a0f868
multidepot,e2-multidepot-50c-01,2,probe,22,1043,22.227716708002845,1303.5107561784794,1305.5675655563357,1352.6679795845043,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,8,c3418f7829bf3c197643ae81805097b53aa257318d62f1d183d9485fbf66d5ed
multidepot,e2-multidepot-50c-01,2,probe,23,1155,24.74743087499519,1274.066657623607,1303.5107561784794,1319.0976173204604,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,8,4a771730377cae4f529ad404fc082a3b268bf9400c2456f1697421b4c0002c14
multidepot,e2-multidepot-50c-01,2,probe,24,1233,26.498120208008913,1273.367742258332,1274.066657623607,1274.066657623607,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,8,611099b666413dda7bbb129923485aff0c915c85a8cdc9a7e87e373758a82f29
multidepot,e2-multidepot-50c-01,2,probe,25,1394,30.613054999994347,1273.2544248326358,1273.367742258332,1273.367742258332,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,8,c3167ea07c917ed59e1dc65c69a28724492f3ce3dbe1e1be365fd2e17bbea520
multidepot,e2-multidepot-50c-01,2,probe,26,1410,31.05168183299247,1231.1613154401327,1273.2544248326358,1273.2544248326358,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,7,6b73c15e8c819bf9c4a7e9aeb9ce9e492363e6eea0af71c129a327f6bff29858
multidepot,e2-multidepot-50c-01,2,probe,27,1434,31.52478766598506,1221.0761434455983,1231.1613154401327,1231.1613154401327,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,7,e3d4dd7101e44472128e884d3a9068ab9599545fd9fb600dc9a6a7df58837096
multidepot,e2-multidepot-50c-01,2,probe,28,1444,31.837219040986383,1200.1304474325873,1221.0761434455983,1221.0761434455983,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,7,cdcefb848d3dc253a7498a88686245d5b76fe76076adc78a6c796f8f68d49606
multidepot,e2-multidepot-50c-01,2,probe,29,1448,32.017182874988066,1199.8704212599357,1200.1304474325873,1200.1304474325873,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,7,eed0957fde1008efed90ad9c275e15323b3f08b67f86a44c20a6260d4610ecfe
multidepot,e2-multidepot-50c-01,2,probe,30,1458,32.268611415987834,1197.200869119466,1199.8704212599357,1199.8704212599357,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,7,327ea91afa5292f0c6886490d35b9917067ecac46ef62fe7ba12a4eab9b7bd6e
multidepot,e2-multidepot-50c-01,2,probe,31,1530,34.11020791600458,1196.1139767521665,1197.200869119466,1197.200869119466,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,7,6fb0c36c00d23e51a8b62f08507e3350aba36a46711b5537d613033f28ed1f6f
multidepot,e2-multidepot-50c-01,2,probe,32,1532,34.21583529099007,1195.5928658575294,1196.1139767521665,1196.1139767521665,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,7,5e53ab3e4e5657a11c869b0b4d37cafbef0f2d09386b94896acbf84fc4d58161
multidepot,e2-multidepot-50c-01,2,probe,33,1539,34.35627824999392,1194.5873860601503,1195.5928658575294,1195.5928658575294,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,7,49d17b72e9070b455960f8ff65c900aa72c6f002e330ed45d196c0854dce0178
multidepot,e2-multidepot-50c-01,2,probe,34,1545,34.50374491600087,1194.4224481226972,1194.5873860601503,1194.5873860601503,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,7,33ef13644422d3201b6218ca043b1869f1a382bd79b70fdd413e8210d97a8bf6
multidepot,e2-multidepot-50c-01,2,probe,35,1690,38.04233991599176,1192.9752863256329,1194.4224481226972,1194.4224481226972,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,7,187300266ba82e168268007b2a89447c3915e0c9484b8d022f467d7fc4f33815
multidepot,e2-multidepot-50c-01,2,probe,36,3066,73.37498570801108,1192.7479646155844,1192.9752863256329,1197.635865149367,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,7,97137feb3044f66a4648312f564c0e86ef5121c2fd9050f6ef716eec93cf2021
multidepot,e2-multidepot-50c-01,3,probe,0,0,0.0,2020.688951370618,UNKNOWN,2020.688951370618,shared_warm_start,shared_warm_start,shared_warm_start,9,6c72d8e225920b08b5bafa5edd47b90b54b050fe6c005b4ad4b3501cba424e8f
multidepot,e2-multidepot-50c-01,3,probe,1,1,0.01313375000609085,1596.4380119902628,2020.688951370618,2020.688951370618,lns_scan_initial,native_lns_scan_initial,lns_scan_initial,7,814833e0c0e80572914e344fac06efb1e41b83ec9723fb6ff966aa37cd27ecda
