actual_evals,algorithm,best_obj,bundle,candidate_scores,current_obj,eval_budget,feasible,fresh_bundle,pomo_group,pomo_rollout,repair_delta_count,reward_sum,scale,seed,steps,violation_count,wall_time_seconds,worker_integrity_ok,worker_numpy_version,worker_python_executable
120,learned_destroy,698.5835137391285,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_19__curric_d2_s3_seed24245_24h,120,698.8434041585836,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_19__curric_d2_s3_seed24245_24h,52,0,27729,81.0,25c,209,120,0,5.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,676.8590564408076,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_19__curric_d2_s3_seed24245_24h,120,676.8590564408076,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_19__curric_d2_s3_seed24245_24h,52,1,27311,103.0,25c,210,120,0,6.343999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,710.2141287518092,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_19__curric_d2_s3_seed24245_24h,120,716.192815032672,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_19__curric_d2_s3_seed24245_24h,52,2,28266,106.0,25c,211,120,0,5.734000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,680.6987871453077,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_19__curric_d2_s3_seed24245_24h,120,689.0172598494374,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_19__curric_d2_s3_seed24245_24h,52,3,21385,144.0,25c,212,120,0,6.969000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,547.7347437466494,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24143_24h,120,547.9705488155375,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24143_24h,53,0,26298,136.0,25c,213,120,0,5.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,552.9923589493905,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24143_24h,120,552.9923589493905,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24143_24h,53,1,26703,148.0,25c,214,120,0,5.467999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,547.7347437466494,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24143_24h,120,547.8195492693034,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24143_24h,53,2,25622,91.0,25c,215,120,0,5.233999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,547.7347437466494,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24143_24h,120,547.9322080372198,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24143_24h,53,3,29262,103.0,25c,216,120,0,6.047000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,625.1412742087482,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_05__curric_d2_s3_seed24060_24h,120,625.1412742087482,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_05__curric_d2_s3_seed24060_24h,54,0,28604,73.0,25c,217,120,0,5.717999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,627.5631349448621,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_05__curric_d2_s3_seed24060_24h,120,630.1069537173371,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_05__curric_d2_s3_seed24060_24h,54,1,25817,72.0,25c,218,120,0,5.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,616.0657604150995,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_05__curric_d2_s3_seed24060_24h,120,616.0657604150995,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_05__curric_d2_s3_seed24060_24h,54,2,26946,69.0,25c,219,120,0,5.422000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,629.8919498314611,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_05__curric_d2_s3_seed24060_24h,120,629.8919498314611,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_05__curric_d2_s3_seed24060_24h,54,3,24218,46.0,25c,220,120,0,5.10999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,482.35446053250377,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24089_24h,120,483.79581337783895,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24089_24h,55,0,23601,71.0,25c,221,120,0,5.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.36168276667115,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24089_24h,120,496.9593347902656,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24089_24h,55,1,24096,133.0,25c,222,120,0,5.406000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,548.142712390127,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24089_24h,120,550.4386916389656,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24089_24h,55,2,25828,67.0,25c,223,120,0,5.686999999918044,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,463.272792166707,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24089_24h,120,463.272792166707,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24089_24h,55,3,21779,104.0,25c,224,120,0,7.688000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,525.9932851896842,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24202_24h,120,536.425187811057,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24202_24h,56,0,21367,55.0,25c,225,120,0,4.983999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,563.2048586146552,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24202_24h,120,563.2048586146552,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24202_24h,56,1,22402,67.0,25c,226,120,0,5.219000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,551.4030184267028,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24202_24h,120,551.4030184267028,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24202_24h,56,2,20388,44.0,25c,227,120,0,5.234000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,578.4486233197846,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24202_24h,120,578.4486233197846,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24202_24h,56,3,30735,93.0,25c,228,120,0,5.937999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,564.5593485053203,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24175_24h,120,564.5593485053203,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24175_24h,57,0,26852,89.0,25c,229,120,0,5.469000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,555.4869395117883,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24175_24h,120,555.4869395117883,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24175_24h,57,1,28185,122.0,25c,230,120,0,7.343999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,576.381354388941,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24175_24h,120,578.8144846921143,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24175_24h,57,2,27041,128.0,25c,231,120,0,5.51500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,563.4144361660557,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24175_24h,120,563.4144361660557,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24175_24h,57,3,29974,118.0,25c,232,120,0,6.172000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,437.72677288024994,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24203_24h,120,437.72677288024994,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24203_24h,58,0,20489,113.0,25c,233,120,0,7.812999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,458.7268385534984,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24203_24h,120,460.83485575728855,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24203_24h,58,1,24926,107.0,25c,234,120,0,5.422000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,460.4292375991375,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24203_24h,120,460.8840993475224,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24203_24h,58,2,26001,113.0,25c,235,120,0,5.672000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,441.2651197978958,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24203_24h,120,441.2651197978958,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_15__curric_d2_s3_seed24203_24h,58,3,24911,117.0,25c,236,120,0,9.109000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,541.3082230677358,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24118_24h,120,542.8995159335587,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24118_24h,59,0,28527,146.0,25c,237,120,0,5.780999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.4715660339384,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24118_24h,120,538.6403216579379,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24118_24h,59,1,30192,86.0,25c,238,120,0,5.968999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.3189591054428,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24118_24h,120,538.9901321358412,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24118_24h,59,2,29366,75.0,25c,239,120,0,5.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.0964693808359,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24118_24h,120,538.6403216579379,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_06__curric_d2_s3_seed24118_24h,59,3,29746,89.0,25c,240,120,0,5.859000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,635.619247021554,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_20__curric_d2_s3_seed24075_24h,120,635.619247021554,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_20__curric_d2_s3_seed24075_24h,60,0,33634,156.0,25c,241,120,0,6.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,644.030511772221,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_20__curric_d2_s3_seed24075_24h,120,644.030511772221,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_20__curric_d2_s3_seed24075_24h,60,1,27545,117.0,25c,242,120,0,5.60999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,670.8165836810871,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_20__curric_d2_s3_seed24075_24h,120,670.8165836810871,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_20__curric_d2_s3_seed24075_24h,60,2,30478,98.0,25c,243,120,0,5.937000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,633.9496591313867,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_20__curric_d2_s3_seed24075_24h,120,633.9496591313867,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_20__curric_d2_s3_seed24075_24h,60,3,30212,80.0,25c,244,120,0,5.98499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,496.9755385783145,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24215_24h,120,496.9755385783145,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24215_24h,61,0,22889,81.0,25c,245,120,0,5.187999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,496.26730344771676,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24215_24h,120,496.26730344771676,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24215_24h,61,1,21853,107.0,25c,246,120,0,5.157000000006519,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,496.26730344771676,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24215_24h,120,496.26730344771676,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24215_24h,61,2,23632,105.0,25c,247,120,0,5.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,504.6928817694004,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24215_24h,120,504.6928817694004,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24215_24h,61,3,26948,56.0,25c,248,120,0,5.733999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,390.11171591276684,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24107_24h,120,393.95060484305577,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24107_24h,62,0,24064,95.0,25c,249,120,0,5.342999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,468.90250668296244,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24107_24h,120,468.9484945366375,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24107_24h,62,1,33238,97.0,25c,250,120,0,6.343999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,398.9560764513715,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24107_24h,120,398.9560764513715,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24107_24h,62,2,29340,98.0,25c,251,120,0,6.01500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,390.91649771598895,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24107_24h,120,392.261475527954,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_14__curric_d2_s3_seed24107_24h,62,3,26265,108.0,25c,252,120,0,5.594000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,555.6840732049332,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24144_24h,120,555.6840732049332,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24144_24h,63,0,29341,102.0,25c,253,120,0,5.859000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,555.6382109173187,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24144_24h,120,555.6382109173187,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24144_24h,63,1,30997,105.0,25c,254,120,0,6.125,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,557.7467700695985,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24144_24h,120,557.7467700695985,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24144_24h,63,2,28632,88.0,25c,255,120,0,5.842999999993481,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,557.7467700695985,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24144_24h,120,561.0448381966853,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24144_24h,63,3,27781,121.0,25c,256,120,0,5.780999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,562.0037444791279,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_16__curric_d2_s3_seed24166_24h,120,562.0037444791279,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_16__curric_d2_s3_seed24166_24h,64,0,30198,98.0,25c,257,120,0,7.672000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,562.6051774299875,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_16__curric_d2_s3_seed24166_24h,120,562.6051774299875,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_16__curric_d2_s3_seed24166_24h,64,1,27962,115.0,25c,258,120,0,6.39000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,578.8890747982198,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_16__curric_d2_s3_seed24166_24h,120,580.2976458091005,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_16__curric_d2_s3_seed24166_24h,64,2,28235,74.0,25c,259,120,0,5.60999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,564.4700182865729,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_16__curric_d2_s3_seed24166_24h,120,564.4700182865729,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_16__curric_d2_s3_seed24166_24h,64,3,32701,140.0,25c,260,120,0,6.530999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,479.3916051538808,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24025_24h,120,480.47153403947345,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24025_24h,65,0,26710,88.0,25c,261,120,0,5.812999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,492.1087324375188,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24025_24h,120,492.1087324375188,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24025_24h,65,1,25509,96.0,25c,262,120,0,5.469000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,492.5438719601093,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24025_24h,120,492.5438719601093,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24025_24h,65,2,29371,139.0,25c,263,120,0,5.968999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,534.4867974014574,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24025_24h,120,534.4867974014574,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_08__curric_d2_s3_seed24025_24h,65,3,24505,64.0,25c,264,120,0,5.359000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,478.57375658220724,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24048_24h,120,478.57375658220724,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24048_24h,66,0,24841,68.0,25c,265,120,0,5.5,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.0328556496185,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24048_24h,120,490.0328556496185,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24048_24h,66,1,23314,86.0,25c,266,120,0,5.39000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,481.0437293934107,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24048_24h,120,481.0437293934107,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24048_24h,66,2,25188,56.0,25c,267,120,0,5.391000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,509.93695061444384,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24048_24h,120,509.93695061444384,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_12__curric_d2_s3_seed24048_24h,66,3,25221,96.0,25c,268,120,0,5.483999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,529.4585940687243,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24163_24h,120,529.4585940687243,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24163_24h,67,0,22712,86.0,25c,269,120,0,5.172000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,529.4585940687243,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24163_24h,120,529.4585940687243,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24163_24h,67,1,22987,74.0,25c,270,120,0,5.187999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,516.940591555766,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24163_24h,120,516.940591555766,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24163_24h,67,2,23135,101.0,25c,271,120,0,5.545999999972992,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,540.3954031021647,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24163_24h,120,540.3954031021647,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_13__curric_d2_s3_seed24163_24h,67,3,23534,92.0,25c,272,120,0,5.313000000081956,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,548.5449670662346,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_02__curric_d2_s3_seed24076_24h,120,548.5449670662346,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_02__curric_d2_s3_seed24076_24h,68,0,32858,34.0,25c,273,120,0,6.312999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,548.6110822413195,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_02__curric_d2_s3_seed24076_24h,120,548.6110822413195,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_02__curric_d2_s3_seed24076_24h,68,1,29732,36.0,25c,274,120,0,5.890999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,548.5449670662346,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_02__curric_d2_s3_seed24076_24h,120,551.9570667446184,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_02__curric_d2_s3_seed24076_24h,68,2,27798,90.0,25c,275,120,0,5.562000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,549.0336909587273,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_02__curric_d2_s3_seed24076_24h,120,549.0336909587273,120,True,models/data_bundle/generated_instances/pilot24_data_generalization/E-UK25_02__curric_d2_s3_seed24076_24h,68,3,28987,70.0,25c,276,120,0,5.905999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
