instance_id,seed,contractor,standalone_profit_cny,shapley_profit_cny,nucleolus_profit_cny,nucleolus_cost_share_cny,nucleolus_gain_over_standalone_cny,nucleolus_minus_shapley_cny
cn-prd-200c-02-V2-LOCATIONS,2,D_guangzhou,27133.054794457963,28354.601188873843,28283.455716431294,3905.0442835687063,1150.4009219733307,-71.14547244254936
cn-prd-200c-02-V2-LOCATIONS,2,D_shenzhen,28900.67677938317,30692.261881972958,31058.93230635252,3418.567693647481,2158.2555269693476,366.67042437956115
cn-prd-200c-02-V2-LOCATIONS,3,D_dongguan,7196.2899378185575,7694.304352883991,7566.585726636115,1079.4142733638846,370.2957888175579,-127.71862624787536
cn-prd-200c-02-V2-LOCATIONS,3,D_foshan,7234.483774373214,7828.135794428932,7663.291736717735,981.2082632822649,428.807962344521,-164.8440577111969
cn-prd-200c-02-V2-LOCATIONS,3,D_guangzhou,27267.656161226812,28385.29573916098,28299.670156425458,3888.829843574542,1032.0139951986457,-85.6255827355235
cn-prd-200c-02-V2-LOCATIONS,3,D_shenzhen,28886.340122705402,30656.037250245805,31034.22551694039,3443.2744830596093,2147.885394234989,378.18826669458576
cn-prd-200c-02-V2-LOCATIONS,4,D_dongguan,7192.57450910476,7659.329818563663,7504.793926031967,1141.2060739680328,312.219416927207,-154.53589253169594
cn-prd-200c-02-V2-LOCATIONS,4,D_foshan,7234.483774373214,7801.28496120045,7619.246104944726,1025.2538950552744,384.7623305715115,-182.03885625572457
cn-prd-200c-02-V2-LOCATIONS,4,D_guangzhou,27243.533533443668,28416.91545573381,28442.63137567947,3745.86862432053,1199.097842235802,25.715919945658243
cn-prd-200c-02-V2-LOCATIONS,4,D_shenzhen,28905.699454421578,30626.257887694428,30937.116716536177,3540.3832834638233,2031.417262114599,310.8588288417486
cn-prd-200c-02-V2-LOCATIONS,5,D_dongguan,7196.2899378185575,7725.210354282567,7617.685745684266,1028.3142543157337,421.3958078657088,-107.5246085983008
cn-prd-200c-02-V2-LOCATIONS,5,D_foshan,7234.483774373214,7845.900285207877,7688.4702717509845,956.0297282490155,453.9864973777703,-157.43001345689208
cn-prd-200c-02-V2-LOCATIONS,5,D_guangzhou,27185.206954306163,28413.857417818883,28375.113733518825,3813.386266481175,1189.9067792126625,-38.743684300057794
cn-prd-200c-02-V2-LOCATIONS,5,D_shenzhen,28904.747198104546,30683.856139800286,30987.55444615552,3489.9455538444818,2082.8072480509727,303.6983063552325
cn-prd-200c-02-V2-LOCATIONS,6,D_dongguan,7196.2899378185575,7678.411501220737,7526.226086275445,1119.7739137245553,329.93614845688717,-152.185414945292
cn-prd-200c-02-V2-LOCATIONS,6,D_foshan,7234.483774373214,7810.863171730361,7576.934718919577,1067.5652810804231,342.45094454636273,-233.9284528107837
cn-prd-200c-02-V2-LOCATIONS,6,D_guangzhou,27094.877217147987,28320.71085996197,28262.544817200178,3925.955182799822,1167.6676000521911,-58.166042761793506
cn-prd-200c-02-V2-LOCATIONS,6,D_shenzhen,28898.76508143371,30674.220728251566,31118.500638769438,3358.9993612305625,2219.735557335727,444.27991051787103
cn-prd-200c-02-V2-LOCATIONS,7,D_dongguan,7196.2899378185575,7674.260822888559,7507.329054849167,1138.6709451508332,311.0391170306093,-166.9317680393924
cn-prd-200c-02-V2-LOCATIONS,7,D_foshan,7234.483774373214,7802.1449240168095,7615.599498344498,1028.900501655502,381.11572397128384,-186.54542567231147
cn-prd-200c-02-V2-LOCATIONS,7,D_guangzhou,27164.308473915662,28376.939694809826,28396.636244144156,3791.863755855844,1232.327770228494,19.696549334330484
cn-prd-200c-02-V2-LOCATIONS,7,D_shenzhen,28916.056821652986,30651.355863037188,30985.136507414525,3492.363492585475,2069.0796857615387,333.780644377337
cn-prd-200c-02-V2-LOCATIONS,8,D_dongguan,7196.2899378185575,7722.362027816087,7614.859289957366,1031.140710042634,418.5693521388084,-107.50273785872105
cn-prd-200c-02-V2-LOCATIONS,8,D_foshan,7234.483774373214,7847.920953452815,7680.086666148593,964.4133338514066,445.60289177537925,-167.83428730422202
cn-prd-200c-02-V2-LOCATIONS,8,D_guangzhou,27124.808831268303,28426.58063374342,28394.337953528226,3794.1620464717744,1269.5291222599226,-32.242680215193104
cn-prd-200c-02-V2-LOCATIONS,8,D_shenzhen,28898.9489523932,30724.737285980587,31032.3169913587,3445.1830086412992,2133.368038965502,307.57970537811343
cn-prd-200c-02-V2-LOCATIONS,9,D_dongguan,7196.2899378185575,7725.351318574157,7611.008225987563,1034.9917740124374,414.71828816900506,-114.34309258659414
cn-prd-200c-02-V2-LOCATIONS,9,D_foshan,7234.483774373214,7872.032665323314,7673.806980175483,970.6930198245173,439.3232058022686,-198.22568514783143
cn-prd-200c-02-V2-LOCATIONS,9,D_guangzhou,27129.005678129302,28371.44723318657,28326.82044314546,3861.6795568545385,1197.814765016159,-44.6267900411076
cn-prd-200c-02-V2-LOCATIONS,9,D_shenzhen,28880.690859521103,30650.167722133345,31007.363289908873,3470.1367100911266,2126.672430387771,357.1955677755286
cn-prd-200c-02-V2-LOCATIONS,10,D_dongguan,7196.2899378185575,7719.433988244834,7609.610615377058,1036.389384622942,413.3206775585004,-109.82337286777602
cn-prd-200c-02-V2-LOCATIONS,10,D_foshan,7234.483774373214,7872.303972107584,7699.267374683182,945.2326253168176,464.7836003099683,-173.0365974244014
cn-prd-200c-02-V2-LOCATIONS,10,D_guangzhou,27236.28981946285,28440.579557412384,28377.890802768536,3810.6091972314643,1141.600983305685,-62.68875464384837
cn-prd-200c-02-V2-LOCATIONS,10,D_shenzhen,28890.989218820123,30675.596106500772,31021.144831436784,3456.3551685632156,2130.1556126166615,345.54872493601215
cn-prd-200c-03-V2-LOCATIONS,1,D_dongguan,6085.052693845533,6620.9967149053855,6540.6767591067555,960.8232408932445,455.6240652612223,-80.31995579862996
cn-prd-200c-03-V2-LOCATIONS,1,D_foshan,6796.627527095915,7429.809120731442,7204.31171074621,1026.1882892537897,407.6841836502954,-225.49740998523157
cn-prd-200c-03-V2-LOCATIONS,1,D_guangzhou,28337.63491840163,29536.14842771517,29522.880022924306,4021.619977075694,1185.2451045226771,-13.268404790862405
cn-prd-200c-03-V2-LOCATIONS,1,D_shenzhen,29493.232779937643,31108.697882893666,31427.7836534684,3471.2163465316007,1934.5508735307558,319.08577057473303
cn-prd-200c-03-V2-LOCATIONS,2,D_dongguan,6085.052693845533,6624.993862253274,6543.910895660406,957.5891043395941,458.8582018148727,-81.0829665928677
cn-prd-200c-03-V2-LOCATIONS,2,D_foshan,6796.627527095915,7448.189510153819,7271.9043809039595,958.5956190960405,475.2768538080445,-176.2851292498599
cn-prd-200c-03-V2-LOCATIONS,2,D_guangzhou,28357.20185797259,29545.16040403828,29483.951836269058,4060.548163730942,1126.7499782964696,-61.20856776922301
cn-prd-200c-03-V2-LOCATIONS,2,D_shenzhen,29503.421902833834,31151.507622603192,31470.084286215137,3428.9157137848633,1966.6623833813028,318.57666361194424
cn-prd-200c-03-V2-LOCATIONS,3,D_dongguan,6085.052693845533,6660.4880509334525,6641.035171669449,860.4648283305514,555.9824778239154,-19.45287926400397
cn-prd-200c-03-V2-LOCATIONS,3,D_foshan,6796.627527095915,7479.96171135586,7261.007760497984,969.4922395020158,464.3802334020693,-218.9539508578755
cn-prd-200c-03-V2-LOCATIONS,3,D_guangzhou,28358.0231914707,29557.461786366985,29573.714082749124,3970.785917250876,1215.6908912784238,16.25229638213932
cn-prd-200c-03-V2-LOCATIONS,3,D_shenzhen,29661.630572059043,31209.62170181094,31431.776235550686,3467.2237644493143,1770.145663491643,222.15453373974742
cn-prd-200c-03-V2-LOCATIONS,4,D_dongguan,6085.052693845533,6648.895957704408,6593.447772364203,908.052227635797,508.39507851866983,-55.44818534020487
cn-prd-200c-03-V2-LOCATIONS,4,D_foshan,6796.627527095915,7460.634393593884,7262.624765155118,967.8752348448816,465.9972380592035,-198.0096284387655
cn-prd-200c-03-V2-LOCATIONS,4,D_guangzhou,28355.884961502084,29564.37613712831,29554.949491466425,3989.5505085335753,1199.0645299643402,-9.426645661886141
cn-prd-200c-03-V2-LOCATIONS,4,D_shenzhen,29640.056666667846,31191.159566150814,31454.04402559166,3444.9559744083417,1813.9873589238123,262.8844594408438
cn-prd-200c-03-V2-LOCATIONS,5,D_dongguan,6085.052693845533,6592.366623121877,6504.928073526597,996.5719264734034,419.87537968106335,-87.43854959528016
cn-prd-200c-03-V2-LOCATIONS,5,D_foshan,6796.627527095915,7454.425819635992,7231.8692063786875,998.6307936213125,435.24167928277257,-222.5566132573049
cn-prd-200c-03-V2-LOCATIONS,5,D_guangzhou,28348.570976456223,29544.865262221614,29558.417515560326,3986.082484439674,1209.8465391041027,13.552253338712035
cn-prd-200c-03-V2-LOCATIONS,5,D_shenzhen,29497.655466780387,31093.661444436133,31390.104353949995,3508.895646050005,1892.4488871696085,296.4429095138621
cn-prd-200c-03-V2-LOCATIONS,6,D_dongguan,6085.052693845533,6640.635701856592,6568.999821172234,932.5001788277659,483.94712732670087,-71.6358806843582
cn-prd-200c-03-V2-LOCATIONS,6,D_foshan,6796.627527095915,7454.915757543802,7279.263657074655,951.2363429253446,482.6361299787404,-175.65210046914672
cn-prd-200c-03-V2-LOCATIONS,6,D_guangzhou,28347.85385996485,29544.703845479642,29566.29371977529,3978.206280224709,1218.4398598104417,21.58987429564877
cn-prd-200c-03-V2-LOCATIONS,6,D_shenzhen,29640.613506648668,31213.854111304918,31439.552218162746,3459.4477818372543,1798.938711514078,225.69810685782795
cn-prd-200c-03-V2-LOCATIONS,7,D_dongguan,6085.052693845533,6645.4125646965995,6578.998276689132,922.5017233108683,493.94558284359846,-66.4142880074678
cn-prd-200c-03-V2-LOCATIONS,7,D_foshan,6796.627527095915,7448.625573693767,7254.751289970539,975.7487100294611,458.12376287462394,-193.87428372322847
cn-prd-200c-03-V2-LOCATIONS,7,D_guangzhou,28364.376039626786,29574.941451208277,29572.58262496093,3971.917375039069,1208.2065853341446,-2.35882624734586
cn-prd-200c-03-V2-LOCATIONS,7,D_shenzhen,29657.548500826757,31191.44496206512,31454.09236004314,3444.9076399568585,1796.5438592163846,262.6473979780203
cn-prd-200c-03-V2-LOCATIONS,8,D_dongguan,6085.052693845533,6597.94350050133,6500.457315008453,1001.0426849915466,415.4046211629202,-97.48618549287676
cn-prd-200c-03-V2-LOCATIONS,8,D_foshan,6796.627527095915,7424.582347380807,7253.600748537844,976.8992514621559,456.9732214419291,-170.98159884296274
cn-prd-200c-03-V2-LOCATIONS,8,D_guangzhou,28366.01570644634,29529.873076602173,29521.858986811014,4022.641013188986,1155.8432803646756,-8.014089791158767
cn-prd-200c-03-V2-LOCATIONS,8,D_shenzhen,29644.554903764023,31117.88164405503,31394.363518182046,3504.6364818179536,1749.8086144180234,276.48187412701736
cn-prd-200c-03-V2-LOCATIONS,9,D_dongguan,6085.052693845533,6651.371762108496,6582.530012564835,918.9699874351654,497.47731871930137,-68.84174954366154
cn-prd-200c-03-V2-LOCATIONS,9,D_foshan,6796.627527095915,7459.104084663185,7237.314310045801,993.185689954199,440.68678294988604,-221.78977461738396
cn-prd-200c-03-V2-LOCATIONS,9,D_guangzhou,28349.43550592181,29562.482203894906,29565.8027537774,3978.6972462226004,1216.367247855589,3.3205498824936512
cn-prd-200c-03-V2-LOCATIONS,9,D_shenzhen,29496.738752691857,31154.805318348364,31442.116292626917,3456.883707373083,1945.3775399350598,287.31097427855275
cn-prd-200c-03-V2-LOCATIONS,10,D_dongguan,6085.052693845533,6663.870853705225,6627.762831874831,873.7371681251689,542.7101380292979,-36.10802183039414
cn-prd-200c-03-V2-LOCATIONS,10,D_foshan,6796.627527095915,7471.538891821496,7240.646814673898,989.853185326102,444.01928757798305,-230.89207714759777
cn-prd-200c-03-V2-LOCATIONS,10,D_guangzhou,28358.575353014312,29570.539698134202,29578.93844133239,3965.5615586676104,1220.3630883180776,8.39874319818773
cn-prd-200c-03-V2-LOCATIONS,10,D_shenzhen,29617.106644440173,31165.151873749855,31423.75322952964,3475.2467704703595,1806.6465850894674,258.6013557797851
