active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
{},16000,LNS,100.0,694.5670096792054,multidepot,2,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-multidepot-20c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,2,121.0623743340002,1,1,16000,132.16327606344015,,True,OK,e2-multidepot-20c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,3,300.0,wc100,100kWh same wall-clock,1,20,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,1130.7005298293218,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-multidepot-20c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,24.31838124999922,1,1,16000,657.938529522828,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc100,100kWh same wall-clock,1,20,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0037408580155897653}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.18749997759005e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13853813902460388}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.12005373600186431}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.5217984710270684}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 1.6269028729839192}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.09610893098761153}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.12444301301366067}, ""final_check"": {""count"": 1.0, ""seconds"": 9.754099846759345e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.5843306017122814}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010016700070991646}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0002079170008073561}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 6.274266717968203}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 6.282297947074767}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 6.565382971888539}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.5738351740274084}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.34830716801661765}, ""route_model_cost"": {""count"": 9810.0, ""seconds"": 0.1961997031175997}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.010900703997322125}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.00787729698822659}}",0,False,False,0.2,,
{},16000,LNS,100.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-multidepot-25c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,146.9848067089988,1,1,16000,108.85478818009315,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc100,100kWh same wall-clock,1,25,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-multidepot-25c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,36.21065791699948,1,1,16000,441.8588592528342,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc100,100kWh same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004117875972951879}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 8.150000030582305e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.1949364559714013}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.1391122269742482}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.7758912169956602}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.550372806010273}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.11165341402374906}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.15222560597976553}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00010816700159921311}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 3.034856760988987}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00011241699940001126}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00031829199906496797}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 9.767951173000256}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 9.602586999060804}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 9.722152063926842}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 3.115977625035157}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 0.5964994769965415}, ""route_model_cost"": {""count"": 21828.0, ""seconds"": 0.5546027910768316}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.014594250000300235}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.009478210000452236}}",0,False,False,0.2,,
{},16000,LNS,100.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-multidepot-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,264.98782674999893,1,1,16000,60.380132160165594,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,9,600.0,wc100,100kWh same wall-clock,1,50,OK,{},0,False,False,0.1111111111111111,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-multidepot-50c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,83.5088220839989,1,1,16000,191.59652358532975,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,9,600.0,wc100,100kWh same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004203540087473812}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013404099991021212}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.2754763419397932}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.23538760103656386}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.983637078967149}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 6.1199365090487845}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.20365883698650578}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.25806583097437397}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0001748750000842847}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 5.02540170895918}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0002162079999834532}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003639580008893972}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 23.109138091000204}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 23.1541512939948}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 23.79483994192924}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.63343228703161}, ""repair_solution_score"": {""count"": 10620.0, ""seconds"": 1.441988542852414}, ""route_model_cost"": {""count"": 143562.0, ""seconds"": 3.302722450085639}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.02851832800115517}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.016780496000137646}}",0,False,False,0.1111111111111111,,
{},16000,LNS,100.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-multidepot-75c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,384.6789184169993,1,1,16000,41.59312931897062,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,13,900.0,wc100,100kWh same wall-clock,1,75,OK,{},0,False,False,0.07692307692307693,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,164.18227195799955,1,1,16000,97.4526653163446,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,13,900.0,wc100,100kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0042011639725387795}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00022479200015368406}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.35990645000674704}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.35556697997890296}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.436191528033305}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 6.617183422031303}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.31461819098331034}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.38871624403509486}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0005189170005905908}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.29733519005822}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00034079200122505426}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005204999997658888}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 47.2593159390708}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 48.91445602098611}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 48.83402973398006}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.812225083087469}, ""repair_solution_score"": {""count"": 7968.0, ""seconds"": 1.58852798199041}, ""route_model_cost"": {""count"": 346836.0, ""seconds"": 7.945570016352576}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04504762099531945}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.02511058400705224}}",0,False,False,0.07692307692307693,,
{},16000,LNS,100.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-threeshift-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,529.5571883330012,1,1,16000,30.213922787766457,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc100,100kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,262.0545119590024,1,1,16000,61.055998923243685,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc100,100kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004157481278525665}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002473339991411194}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4109214950403839}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4473881379417435}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.759856733009656}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 15.677859919051116}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.3986038670191192}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.46033271696796874}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00030737499764654785}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.868201265151583}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003071669998462312}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005819159996462986}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 72.4640134031506}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 78.65839058893107}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 76.2732213938034}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.084839203722368}, ""repair_solution_score"": {""count"": 10274.0, ""seconds"": 2.551795927902276}, ""route_model_cost"": {""count"": 287885.0, ""seconds"": 7.09630588471191}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06963258798714378}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.04517429000043194}}",0,False,False,0.06666666666666667,,
{},16000,LNS,100.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-threeshift-150c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,874.9989854160012,1,1,16000,18.285735488473865,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,wc100,100kWh same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-threeshift-150c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,611.5851716249999,1,1,16000,26.16152376207475,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,wc100,100kWh same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004193854048935464}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0003767079979297705}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.6343569319869857}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7503583199650166}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 38.576068232065154}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 29.594209401020635}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.6827169619100459}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7469832899660105}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00046829199709463865}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 13.30582709106966}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00044387500020093285}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0009019169992825482}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 176.45471223998175}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 185.68008038008338}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 173.26326803888514}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 17.98083515151302}, ""repair_solution_score"": {""count"": 11721.0, ""seconds"": 4.3200234898977214}, ""route_model_cost"": {""count"": 593962.0, ""seconds"": 15.076095298161817}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.11657487199408934}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.061892580011772225}}",0,False,False,0.045454545454545456,,
{},11316,LNS,100.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-threeshift-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,903.6116977090023,1,1,16000,12.523078252185472,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,wc100,100kWh same wall-clock,1,200,OK,{},0,False,False,0.037037037037037035,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",9150,alns_e2_throughput,100.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,905.1942961669993,1,1,16000,10.108327061654304,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,wc100,100kWh same wall-clock,1,200,OK,"{""acceptance"": {""count"": 9113.0, ""seconds"": 0.0024965289267129265}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00046137499884935096}, ""destroy:random_customer_removal"": {""count"": 1521.0, ""seconds"": 0.5074314520643384}, ""destroy:route_segment_removal"": {""count"": 1518.0, ""seconds"": 0.6424911769754544}, ""destroy:shaw_related_removal"": {""count"": 1518.0, ""seconds"": 48.01524998511377}, ""destroy:vehicle_type_swap"": {""count"": 1518.0, ""seconds"": 22.254109938996407}, ""destroy:whole_route_removal"": {""count"": 1518.0, ""seconds"": 0.5949252039754356}, ""destroy:worst_customer_removal"": {""count"": 1520.0, ""seconds"": 0.6132982020426425}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006342089982354082}, ""full_candidate_score"": {""count"": 9113.0, ""seconds"": 10.143124502101273}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005544999985431787}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0012223750018165447}, ""repair:greedy_insert_repair"": {""count"": 3038.0, ""seconds"": 271.233267087071}, ""repair:regret2_insert_repair"": {""count"": 3038.0, ""seconds"": 280.58992925299754}, ""repair:regret3_insert_repair"": {""count"": 3037.0, ""seconds"": 274.59387780709585}, ""repair_full_check"": {""count"": 18226.0, ""seconds"": 14.380677701901732}, ""repair_solution_score"": {""count"": 8451.0, ""seconds"": 3.985849245927966}, ""route_model_cost"": {""count"": 1000013.0, ""seconds"": 26.629557960073726}, ""scan_build"": {""count"": 37.0, ""seconds"": 0.10386296199067147}, ""scan_score"": {""count"": 37.0, ""seconds"": 0.05284991999724298}}",0,False,False,0.037037037037037035,,
{},16000,LNS,100.0,1783.6949728422799,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc100/e2-threeshift-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,7,251.40441004199965,1,1,16000,63.642479451044785,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,8,600.0,wc100,100kWh same wall-clock,1,50,OK,{},0,False,False,0.125,,
