active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,queue_action,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,158.82049804199778,1,1,16000,100.74266355573971,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc150,150kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004194695153273642}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002022499975282699}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3389346808398841}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.34480023276410066}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.2040587079536635}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 4.260475279705133}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.3015502678754274}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.36813413034542464}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00024270798894576728}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.111411079327809}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0002701660123420879}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005333330045687035}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 46.471660752315074}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 47.63241008990735}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 48.400512270469335}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.503842850477668}, ""repair_solution_score"": {""count"": 6199.0, ""seconds"": 1.1878516122960718}, ""route_model_cost"": {""count"": 347951.0, ""seconds"": 7.912967825817759}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04442595396540128}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.025458630014327355}}",0,False,False,0.07692307692307693,,
{},16000,LNS,150.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,517.5686794590001,1,1,16000,30.913771707987326,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc150,150kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,257.48541320899676,1,1,16000,62.13944238857934,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc150,150kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003979835921199992}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002511669881641865}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.37872582403360866}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.43492573077674024}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.571825573191745}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 15.540714995528106}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.3876793657109374}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4431588469014969}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003062920004595071}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.72555953457777}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003506659995764494}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005850410088896751}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 70.8162281105615}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 77.21206111872743}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 74.83028459803609}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.875979057091172}, ""repair_solution_score"": {""count"": 11785.0, ""seconds"": 2.878021750759217}, ""route_model_cost"": {""count"": 288902.0, ""seconds"": 7.0419990467926254}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06983479201153386}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.04470304091228172}}",0,False,False,0.06666666666666667,,
{},16000,LNS,150.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-150c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,825.1979953749978,1,1,16000,19.389286073979203,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc150,150kWh same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-150c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,598.9277597920009,1,1,16000,26.71440710238005,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc150,150kWh same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004124112499994226}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00035408300755079836}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.598407027850044}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7355796268675476}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 37.99390019501152}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 28.204724176917807}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.6705181901197648}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7202574494876899}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00047895900206640363}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 13.089678691292647}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00043154200830031186}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0009599580080248415}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 171.59656172894756}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 181.80322253923805}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 171.1668483204412}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 17.835554142468027}, ""repair_solution_score"": {""count"": 15789.0, ""seconds"": 5.673107929673279}, ""route_model_cost"": {""count"": 595411.0, ""seconds"": 14.925033936757245}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.11411145493912045}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.06032524902548175}}",0,False,False,0.045454545454545456,,
{},11779,LNS,150.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,903.9431537499913,1,1,16000,13.030686665566344,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,27,900.0,wc150,150kWh same wall-clock,1,200,OK,{},0,False,False,0.037037037037037035,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",9691,alns_e2_throughput,150.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,905.5252761250013,1,1,16000,10.702075641080423,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,27,900.0,wc150,150kWh same wall-clock,1,200,OK,"{""acceptance"": {""count"": 9652.0, ""seconds"": 0.002427125087706372}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0004609159950632602}, ""destroy:random_customer_removal"": {""count"": 1611.0, ""seconds"": 0.5164693200204056}, ""destroy:route_segment_removal"": {""count"": 1608.0, ""seconds"": 0.666670992053696}, ""destroy:shaw_related_removal"": {""count"": 1608.0, ""seconds"": 49.96131860204332}, ""destroy:vehicle_type_swap"": {""count"": 1608.0, ""seconds"": 17.76993845339166}, ""destroy:whole_route_removal"": {""count"": 1608.0, ""seconds"": 0.6233629785419907}, ""destroy:worst_customer_removal"": {""count"": 1609.0, ""seconds"": 0.6255132314836374}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006334169884212315}, ""full_candidate_score"": {""count"": 9652.0, ""seconds"": 10.613436869200086}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0006371669878717512}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011213340039830655}, ""repair:greedy_insert_repair"": {""count"": 3218.0, ""seconds"": 268.2875921377563}, ""repair:regret2_insert_repair"": {""count"": 3217.0, ""seconds"": 283.2202404508862}, ""repair:regret3_insert_repair"": {""count"": 3217.0, ""seconds"": 277.338685698036}, ""repair_full_check"": {""count"": 19304.0, ""seconds"": 14.943168579164194}, ""repair_solution_score"": {""count"": 8971.0, ""seconds"": 4.158008842729032}, ""route_model_cost"": {""count"": 1033865.0, ""seconds"": 27.005008373904275}, ""scan_build"": {""count"": 39.0, ""seconds"": 0.10767783399205655}, ""scan_score"": {""count"": 39.0, ""seconds"": 0.05475616600597277}}",0,False,False,0.037037037037037035,,
{},16000,LNS,150.0,1783.6949728422799,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,7,250.55490604200168,1,1,16000,63.8582586657387,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc150,150kWh same wall-clock,1,50,OK,{},0,False,False,0.125,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,1783.6949728422799,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-50c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,7,75.99214629099879,1,1,16000,210.54807346447046,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc150,150kWh same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003937292261980474}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013958300405647606}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.2243944668880431}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.20677694608457386}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.631401331789675}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 8.385552027393715}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.17377920766011812}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.22741688600217458}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00016070899437181652}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.706804779838421}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018166701192967594}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003255420015193522}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 19.65797020800528}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 20.717035587818827}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 20.676162955685868}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.249040015522041}, ""repair_solution_score"": {""count"": 10620.0, ""seconds"": 1.406951275668689}, ""route_model_cost"": {""count"": 39552.0, ""seconds"": 0.9186477540933993}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.030164870928274468}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.01983399988966994}}",0,False,False,0.125,,
{},16000,LNS,150.0,2732.803960039656,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-75c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,11,367.88389987499977,1,1,16000,43.49198213196203,,True,OK,e2-threeshift-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc150,150kWh same wall-clock,1,75,OK,{},0,False,False,0.08333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,2732.803960039656,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-threeshift-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,11,152.9427543750062,1,1,16000,104.61430530255123,,True,OK,e2-threeshift-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc150,150kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004127878899453208}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00022116699256002903}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3135952343145618}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.31631376648147125}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 6.6965644946321845}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 14.412786509972648}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.27580906740331557}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.34313941885193344}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00023633299861103296}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 6.832462046193541}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0002679169992916286}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004561669920803979}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 41.497132348740706}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 42.98951447091531}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 42.54041596122261}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 7.84646731732937}, ""repair_solution_score"": {""count"": 16195.0, ""seconds"": 3.113562507016468}, ""route_model_cost"": {""count"": 178731.0, ""seconds"": 4.064154625972151}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.048624001967255026}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03060391500184778}}",0,False,False,0.08333333333333333,,
{},16000,LNS,150.0,4635.703685132771,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-vanilla-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,509.9074412090049,1,1,16000,31.37824378884048,,True,OK,e2-vanilla-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc150,150kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,4635.703685132771,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-vanilla-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,265.99590183299733,1,1,16000,60.15130266948785,,True,OK,e2-vanilla-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc150,150kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004173477842414286}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024354099878109992}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.40978639675449813}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.44905391598149436}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.835720862996823}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.6964661859092303}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.399616440772661}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4701871408324223}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00037220900412648916}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.878474079669104}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00029608300246763974}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006078749938751571}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 79.12472997583973}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 82.77261993780121}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 80.90677800523554}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.161073710485653}, ""repair_solution_score"": {""count"": 2655.0, ""seconds"": 0.6322694950649748}, ""route_model_cost"": {""count"": 533835.0, ""seconds"": 12.701298274339933}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06234433496138081}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03190762599842856}}",0,False,False,0.06666666666666667,,
{},16000,LNS,150.0,573.7936728978657,vanilla,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc150/e2-vanilla-10c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,1,2,27.919857000000775,1,1,16000,573.068837709289,,True,OK,e2-vanilla-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,3,300.0,wc150,150kWh same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333,,
