active_flags,actual_evals,algorithm,best_cost,category,commit_hash,convergence_path,cv_route_count,elapsed_seconds,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,numpy,python,route_count,runtime_cap_seconds,seed,status,timings,violation_count,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2360.119787067621,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__alns_e2_throughput__seed5.csv,5,45.44886008297908,12,16000,352.04403302498037,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,5,OK,"{""acceptance"": {""count"": 15938.0, ""seconds"": 0.09026939023169689}, ""checkpoint_model_cost"": {""count"": 23.0, ""seconds"": 0.004763626930071041}, ""destroy:random_customer_removal"": {""count"": 843.0, ""seconds"": 0.14413214518572204}, ""destroy:route_segment_removal"": {""count"": 14986.0, ""seconds"": 2.392026442452334}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.005528749985387549}, ""destroy:vehicle_type_swap"": {""count"": 74.0, ""seconds"": 0.3053120420372579}, ""destroy:whole_route_removal"": {""count"": 3.0, ""seconds"": 0.00048562500160187483}, ""destroy:worst_customer_removal"": {""count"": 29.0, ""seconds"": 0.004695626004831865}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006773750064894557}, ""full_candidate_score"": {""count"": 15938.0, ""seconds"": 14.941402391792508}, ""history_model_cost"": {""count"": 24.0, ""seconds"": 0.005290459026582539}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00040824999450705945}, ""local_search"": {""count"": 11640.0, ""seconds"": 0.01887857576366514}, ""repair:greedy_insert_repair"": {""count"": 1159.0, ""seconds"": 10.667534613108728}, ""repair:regret2_insert_repair"": {""count"": 26.0, ""seconds"": 0.19887950201518834}, ""repair:regret3_insert_repair"": {""count"": 14753.0, ""seconds"": 28.114272929931758}, ""repair_full_check"": {""count"": 16072.0, ""seconds"": 11.673934745951556}, ""repair_solution_score"": {""count"": 814.0, ""seconds"": 0.16494029632303864}, ""route_model_cost"": {""count"": 4488.0, ""seconds"": 0.10700606400496326}, ""scan_build"": {""count"": 62.0, ""seconds"": 0.02572258620057255}, ""scan_score"": {""count"": 62.0, ""seconds"": 0.022233377094380558}}",0,,
{},13882,LNS,3637.1016698469216,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__LNS__seed1.csv,24,300.0127841249923,0,16000,46.27136153710182,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,24,300.0,1,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,3632.9697373513104,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__alns_e2_throughput__seed1.csv,6,82.76285033399472,20,16000,193.32345291916587,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,1,OK,"{""acceptance"": {""count"": 15940.0, ""seconds"": 0.11808579324861057}, ""checkpoint_model_cost"": {""count"": 36.0, ""seconds"": 0.01189220804371871}, ""destroy:random_customer_removal"": {""count"": 804.0, ""seconds"": 0.22784342386876233}, ""destroy:route_segment_removal"": {""count"": 14182.0, ""seconds"": 4.3612652619194705}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.01777070900425315}, ""destroy:vehicle_type_swap"": {""count"": 85.0, ""seconds"": 0.5213151319185272}, ""destroy:whole_route_removal"": {""count"": 863.0, ""seconds"": 0.2451550010300707}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.000831416982691735}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0012271250016056001}, ""full_candidate_score"": {""count"": 15940.0, ""seconds"": 25.579028773179743}, ""history_model_cost"": {""count"": 36.0, ""seconds"": 0.011653250025119632}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006056669808458537}, ""local_search"": {""count"": 12821.0, ""seconds"": 0.022480824030935764}, ""repair:greedy_insert_repair"": {""count"": 889.0, ""seconds"": 23.98276544304099}, ""repair:regret2_insert_repair"": {""count"": 14181.0, ""seconds"": 45.41782197126304}, ""repair:regret3_insert_repair"": {""count"": 870.0, ""seconds"": 3.2866056635975838}, ""repair_full_check"": {""count"": 16213.0, ""seconds"": 20.737535357737215}, ""repair_solution_score"": {""count"": 856.0, ""seconds"": 0.2748689204454422}, ""route_model_cost"": {""count"": 8390.0, ""seconds"": 0.19649243191815913}, ""scan_build"": {""count"": 60.0, ""seconds"": 0.04328037711093202}, ""scan_score"": {""count"": 60.0, ""seconds"": 0.03711679601110518}}",0,,
{},13740,LNS,3618.749379014578,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__LNS__seed2.csv,24,300.00995100001455,0,16000,45.79848086438751,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,24,300.0,2,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,3456.739667537281,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__alns_e2_throughput__seed2.csv,4,88.4295895829855,21,16000,180.93491189377315,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,25,300.0,2,OK,"{""acceptance"": {""count"": 15938.0, ""seconds"": 0.13818826264468953}, ""checkpoint_model_cost"": {""count"": 34.0, ""seconds"": 0.011248335969867185}, ""destroy:random_customer_removal"": {""count"": 1011.0, ""seconds"": 0.27324918066733517}, ""destroy:route_segment_removal"": {""count"": 14768.0, ""seconds"": 4.537977469532052}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.01471508396207355}, ""destroy:vehicle_type_swap"": {""count"": 150.0, ""seconds"": 0.7206202540837694}, ""destroy:whole_route_removal"": {""count"": 3.0, ""seconds"": 0.0007146660354919732}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0007577500364277512}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0012745409912895411}, ""full_candidate_score"": {""count"": 15938.0, ""seconds"": 26.445692367327865}, ""history_model_cost"": {""count"": 34.0, ""seconds"": 0.01190629301709123}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006270000012591481}, ""local_search"": {""count"": 13462.0, ""seconds"": 0.026511190284509212}, ""repair:greedy_insert_repair"": {""count"": 153.0, ""seconds"": 0.5274190438503865}, ""repair:regret2_insert_repair"": {""count"": 14771.0, ""seconds"": 49.58529956647544}, ""repair:regret3_insert_repair"": {""count"": 1014.0, ""seconds"": 27.801053096947726}, ""repair_full_check"": {""count"": 16563.0, ""seconds"": 22.03210883922293}, ""repair_solution_score"": {""count"": 1218.0, ""seconds"": 0.3929576731461566}, ""route_model_cost"": {""count"": 8570.0, ""seconds"": 0.2021960598649457}, ""scan_build"": {""count"": 62.0, ""seconds"": 0.042830290127312765}, ""scan_score"": {""count"": 62.0, ""seconds"": 0.036640287085901946}}",0,,
{},14071,LNS,3583.38658473714,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__LNS__seed3.csv,23,300.0057271249825,0,16000,46.90243794625299,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,23,300.0,3,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,3577.793926825588,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__alns_e2_throughput__seed3.csv,5,85.96535700000823,21,16000,186.12148612374713,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,3,OK,"{""acceptance"": {""count"": 15938.0, ""seconds"": 0.11975433933548629}, ""checkpoint_model_cost"": {""count"": 41.0, ""seconds"": 0.013190539873903617}, ""destroy:random_customer_removal"": {""count"": 986.0, ""seconds"": 0.2714050907525234}, ""destroy:route_segment_removal"": {""count"": 14811.0, ""seconds"": 4.483779491478344}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.014688458031741902}, ""destroy:vehicle_type_swap"": {""count"": 118.0, ""seconds"": 0.5834291152132209}, ""destroy:whole_route_removal"": {""count"": 17.0, ""seconds"": 0.004511788982199505}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0007693339721299708}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0012378749961499125}, ""full_candidate_score"": {""count"": 15938.0, ""seconds"": 25.60544998385012}, ""history_model_cost"": {""count"": 41.0, ""seconds"": 0.016818290925584733}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006497080030385405}, ""local_search"": {""count"": 13225.0, ""seconds"": 0.023197338334284723}, ""repair:greedy_insert_repair"": {""count"": 1104.0, ""seconds"": 28.224541074741865}, ""repair:regret2_insert_repair"": {""count"": 14820.0, ""seconds"": 47.50208612316055}, ""repair:regret3_insert_repair"": {""count"": 14.0, ""seconds"": 0.11691233201418072}, ""repair_full_check"": {""count"": 16198.0, ""seconds"": 20.815861073322594}, ""repair_solution_score"": {""count"": 958.0, ""seconds"": 0.3038526121235918}, ""route_model_cost"": {""count"": 9846.0, ""seconds"": 0.22158756176941097}, ""scan_build"": {""count"": 62.0, ""seconds"": 0.044494914094684646}, ""scan_score"": {""count"": 62.0, ""seconds"": 0.03694508195621893}}",0,,
{},14333,LNS,3571.071969714279,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__LNS__seed4.csv,23,300.015351250011,0,16000,47.7742220199123,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,23,300.0,4,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,3536.2512815636005,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__alns_e2_throughput__seed4.csv,7,115.01561958302045,18,16000,139.1115403108436,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,25,300.0,4,OK,"{""acceptance"": {""count"": 15939.0, ""seconds"": 0.15846785480971448}, ""checkpoint_model_cost"": {""count"": 54.0, ""seconds"": 0.014839667099295184}, ""destroy:random_customer_removal"": {""count"": 2177.0, ""seconds"": 0.5606378507509362}, ""destroy:route_segment_removal"": {""count"": 3.0, ""seconds"": 0.000791583996033296}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.030133916035993025}, ""destroy:vehicle_type_swap"": {""count"": 311.0, ""seconds"": 2.196602390118642}, ""destroy:whole_route_removal"": {""count"": 13412.0, ""seconds"": 3.5156512638786808}, ""destroy:worst_customer_removal"": {""count"": 30.0, ""seconds"": 0.008266248012660071}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0011262909974902868}, ""full_candidate_score"": {""count"": 15939.0, ""seconds"": 24.089680228440557}, ""history_model_cost"": {""count"": 54.0, ""seconds"": 0.015178955916780978}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006128750101197511}, ""local_search"": {""count"": 15408.0, ""seconds"": 0.027413318457547575}, ""repair:greedy_insert_repair"": {""count"": 15522.0, ""seconds"": 97.44210142045631}, ""repair:regret2_insert_repair"": {""count"": 28.0, ""seconds"": 0.7208533359807916}, ""repair:regret3_insert_repair"": {""count"": 389.0, ""seconds"": 5.490438245353289}, ""repair_full_check"": {""count"": 16359.0, ""seconds"": 19.560420950205298}, ""repair_solution_score"": {""count"": 3133.0, ""seconds"": 0.9814969261642545}, ""route_model_cost"": {""count"": 14046.0, ""seconds"": 0.314024044550024}, ""scan_build"": {""count"": 61.0, ""seconds"": 0.04340750185656361}, ""scan_score"": {""count"": 61.0, ""seconds"": 0.03843412402784452}}",0,,
{},14340,LNS,3616.8070507712014,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__LNS__seed5.csv,24,300.00180954200914,0,16000,47.79971168137896,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,24,300.0,5,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,3568.5628997888743,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-75c-01__alns_e2_throughput__seed5.csv,5,99.99408570802188,21,16000,160.00946342685967,,True,OK,e2-threeshift-75c-01,2.3.5,/opt/anaconda3/bin/python3.13,26,300.0,5,OK,"{""acceptance"": {""count"": 15939.0, ""seconds"": 0.09038001243607141}, ""checkpoint_model_cost"": {""count"": 36.0, ""seconds"": 0.012655459926463664}, ""destroy:random_customer_removal"": {""count"": 1444.0, ""seconds"": 0.3905579111305997}, ""destroy:route_segment_removal"": {""count"": 3.0, ""seconds"": 0.0008774999878369272}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.03335424995748326}, ""destroy:vehicle_type_swap"": {""count"": 154.0, ""seconds"": 0.8814033717499115}, ""destroy:whole_route_removal"": {""count"": 14326.0, ""seconds"": 3.856589958508266}, ""destroy:worst_customer_removal"": {""count"": 6.0, ""seconds"": 0.0015822069835849106}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0012796669907402247}, ""full_candidate_score"": {""count"": 15939.0, ""seconds"": 24.640036320517538}, ""history_model_cost"": {""count"": 36.0, ""seconds"": 0.013172040053177625}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005866250139661133}, ""local_search"": {""count"": 15376.0, ""seconds"": 0.020301980373915285}, ""repair:greedy_insert_repair"": {""count"": 1464.0, ""seconds"": 35.69060830320814}, ""repair:regret2_insert_repair"": {""count"": 5827.0, ""seconds"": 23.882009628374362}, ""repair:regret3_insert_repair"": {""count"": 8648.0, ""seconds"": 30.708737471868517}, ""repair_full_check"": {""count"": 17080.0, ""seconds"": 21.30464423383819}, ""repair_solution_score"": {""count"": 1549.0, ""seconds"": 0.49748869842733257}, ""route_model_cost"": {""count"": 10145.0, ""seconds"": 0.2834198561613448}, ""scan_build"": {""count"": 61.0, ""seconds"": 0.04086279004695825}, ""scan_score"": {""count"": 61.0, ""seconds"": 0.03530841818428598}}",0,,
{},9249,LNS,5691.782118976379,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__LNS__seed1.csv,31,300.0241044169816,0,16000,30.8275230684315,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,1,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,5741.0826277834585,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__alns_e2_throughput__seed1.csv,20,188.869066165993,13,16000,84.71477264539415,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,33,300.0,1,OK,"{""acceptance"": {""count"": 15948.0, ""seconds"": 0.08455563546158373}, ""checkpoint_model_cost"": {""count"": 72.0, ""seconds"": 0.026833794981939718}, ""destroy:random_customer_removal"": {""count"": 6266.0, ""seconds"": 1.909756990353344}, ""destroy:route_segment_removal"": {""count"": 3.0, ""seconds"": 0.0010549159778747708}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.03024158297921531}, ""destroy:vehicle_type_swap"": {""count"": 216.0, ""seconds"": 1.6539218770631123}, ""destroy:whole_route_removal"": {""count"": 9457.0, ""seconds"": 3.284411956818076}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0009357910021208227}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0010244159784633666}, ""full_candidate_score"": {""count"": 15948.0, ""seconds"": 20.2541471075383}, ""history_model_cost"": {""count"": 73.0, ""seconds"": 0.026880370976869017}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0007752919918857515}, ""local_search"": {""count"": 15556.0, ""seconds"": 0.018849368469091132}, ""repair:greedy_insert_repair"": {""count"": 219.0, ""seconds"": 0.7468617108825129}, ""repair:regret2_insert_repair"": {""count"": 11203.0, ""seconds"": 113.56805928700487}, ""repair:regret3_insert_repair"": {""count"": 4526.0, ""seconds"": 63.15652209773543}, ""repair_full_check"": {""count"": 18877.0, ""seconds"": 17.96167891501682}, ""repair_solution_score"": {""count"": 2894.0, ""seconds"": 1.0438461269659456}, ""route_model_cost"": {""count"": 28372.0, ""seconds"": 0.6016252012632322}, ""scan_build"": {""count"": 52.0, ""seconds"": 0.04557062598178163}, ""scan_score"": {""count"": 52.0, ""seconds"": 0.03810320788761601}}",0,,
{},9230,LNS,5702.220021950755,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__LNS__seed2.csv,31,300.02977079199627,0,16000,30.76361380950741,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,2,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,5686.448715481698,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__alns_e2_throughput__seed2.csv,16,206.11458145800862,17,16000,77.62672532345633,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,33,300.0,2,OK,"{""acceptance"": {""count"": 15944.0, ""seconds"": 0.06710456113796681}, ""checkpoint_model_cost"": {""count"": 72.0, ""seconds"": 0.02703425192157738}, ""destroy:random_customer_removal"": {""count"": 2876.0, ""seconds"": 0.9445338936930057}, ""destroy:route_segment_removal"": {""count"": 12658.0, ""seconds"": 5.13265242340276}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.06055541796376929}, ""destroy:vehicle_type_swap"": {""count"": 392.0, ""seconds"": 3.3521852957783267}, ""destroy:whole_route_removal"": {""count"": 6.0, ""seconds"": 0.0022384160256478935}, ""destroy:worst_customer_removal"": {""count"": 6.0, ""seconds"": 0.002056958997854963}, ""final_check"": {""count"": 1.0, ""seconds"": 0.002315167017513886}, ""full_candidate_score"": {""count"": 15944.0, ""seconds"": 25.756245217315154}, ""history_model_cost"": {""count"": 73.0, ""seconds"": 0.028011339105432853}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.000766999990446493}, ""local_search"": {""count"": 10757.0, ""seconds"": 0.013650151726324111}, ""repair:greedy_insert_repair"": {""count"": 1064.0, ""seconds"": 35.14567495379015}, ""repair:regret2_insert_repair"": {""count"": 12.0, ""seconds"": 0.44794008406461217}, ""repair:regret3_insert_repair"": {""count"": 14868.0, ""seconds"": 156.04366388279595}, ""repair_full_check"": {""count"": 17056.0, ""seconds"": 20.98732093255967}, ""repair_solution_score"": {""count"": 5129.0, ""seconds"": 2.019562375091482}, ""route_model_cost"": {""count"": 34579.0, ""seconds"": 0.7417637307371479}, ""scan_build"": {""count"": 56.0, ""seconds"": 0.04728879107278772}, ""scan_score"": {""count"": 56.0, ""seconds"": 0.03963437204947695}}",0,,
{},9211,LNS,5680.378556455941,vanilla,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-vanilla-100c-01__LNS__seed3.csv,31,300.02384174999315,0,16000,30.700893456578807,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,31,300.0,3,HALT_RUNTIME_UNDER_EVAL,{},0,,
