aware_minus_blind_charging_action_changes,aware_minus_blind_cost_cny,aware_minus_blind_distance_m,aware_minus_blind_emissions_kg,aware_minus_blind_remaining_charging_window_minutes,aware_minus_blind_route_arc_changes,aware_minus_blind_used_cv,aware_minus_blind_used_ev,aware_minus_blind_vehicle_count,aware_minus_blind_vehicle_type_customer_changes,aware_solution_sha256,blind_solution_sha256,event_ids,policy,same_frozen_state,stage,state_sha256_aware,state_sha256_blind,stream_seed,trigger_second
0,0.0,0.0,0.0,0,0,0,0,0,0,60071acca9eb143d85a56cad3baa95088ff928d41c16efb277ebc935f744f877,60071acca9eb143d85a56cad3baa95088ff928d41c16efb277ebc935f744f877,ADD_016_C076,per_order,True,9,0392e3b20ac0e096a6cb80c0fb870853a619a8340be1ea417fd9ef9a6b701621,0392e3b20ac0e096a6cb80c0fb870853a619a8340be1ea417fd9ef9a6b701621,7,31617.979249223332
0,0.0,0.0,0.0,0,0,0,0,0,0,237bcfec996b4b85888c7c3e26f6212116d09dba910be7d249dcd47c22a789fe,237bcfec996b4b85888c7c3e26f6212116d09dba910be7d249dcd47c22a789fe,ADD_019_C095,per_order,True,10,f857dba3490274f9fd2c7e1d5e71b690bccb917333e9a14980ef64b81cefdabb,f857dba3490274f9fd2c7e1d5e71b690bccb917333e9a14980ef64b81cefdabb,7,32759.142254672137
0,0.0,0.0,0.0,0,0,0,0,0,0,1c45699f2167a5ada251f6b1b2d40ab30d4ca8a2322ec0ebbe4004d0fa0f0c9b,1c45699f2167a5ada251f6b1b2d40ab30d4ca8a2322ec0ebbe4004d0fa0f0c9b,ADD_004_C023,per_order,True,11,f07361c04f12fea103636b9e5d0a63eb9ac421ce85d60da7abc3ad7c465032ee,f07361c04f12fea103636b9e5d0a63eb9ac421ce85d60da7abc3ad7c465032ee,7,34083.374683803355
0,0.0,0.0,0.0,0,0,0,0,0,0,8ced1da13e3e5048ec3cab601f1c31f7ac00ee810ed012cc24d8fed327442c3a,8ced1da13e3e5048ec3cab601f1c31f7ac00ee810ed012cc24d8fed327442c3a,ADD_010_C045,per_order,True,12,8d2346453ef6dfa93970aec575615055c341fe04ed4f1279c34cd2290bcde31e,8d2346453ef6dfa93970aec575615055c341fe04ed4f1279c34cd2290bcde31e,7,34400.79490016645
0,0.0,0.0,0.0,0,0,0,0,0,0,b9c8367efadd401f23aa0ae435eb3b3650889cf3c05c0c287cbead70d6f0160f,b9c8367efadd401f23aa0ae435eb3b3650889cf3c05c0c287cbead70d6f0160f,ADD_014_C066,per_order,True,13,503b0f24335653bd9cf5bd6016237527cd3b5efb48e40bebf9555e84e35984ad,503b0f24335653bd9cf5bd6016237527cd3b5efb48e40bebf9555e84e35984ad,7,36583.24296341537
0,0.0,0.0,0.0,0,0,0,0,0,0,0ca815112ca979c7be9a97ee1f8639a5c7196b1a21d90308208ba02a66c82688,0ca815112ca979c7be9a97ee1f8639a5c7196b1a21d90308208ba02a66c82688,ADD_018_C093,per_order,True,14,40a009b4a21d3f378b637dfcccf3ea4f76e6da82f3f202765721fa0187fa090a,40a009b4a21d3f378b637dfcccf3ea4f76e6da82f3f202765721fa0187fa090a,7,38761.138391108645
0,0.0,0.0,0.0,0,0,0,0,0,0,359ce1f304262827cef2328a01a7aec01cea4096e6507ebea3032a53449fabbd,359ce1f304262827cef2328a01a7aec01cea4096e6507ebea3032a53449fabbd,ADD_011_C054,per_order,True,15,f31e714a1729370754fb2d6479745398a0e4fce5c3d79f1e3089bc7d11805102,f31e714a1729370754fb2d6479745398a0e4fce5c3d79f1e3089bc7d11805102,7,38958.00628036124
0,0.0,0.0,0.0,0,0,0,0,0,0,c09632074c775d81aca596e8f077d7e38a548508ee7a47a8025c05a44c22a56c,c09632074c775d81aca596e8f077d7e38a548508ee7a47a8025c05a44c22a56c,ADD_020_C097,per_order,True,16,5648abb317a73007df872b0a674d38d1c7e1317e671424b83f036406d69b3de3,5648abb317a73007df872b0a674d38d1c7e1317e671424b83f036406d69b3de3,7,39596.57404914565
0,0.0,0.0,0.0,0,0,0,0,0,0,f90128085a518e9f55c854f1a13d0c945d8a2d8003d0c32a13c9251743647e66,f90128085a518e9f55c854f1a13d0c945d8a2d8003d0c32a13c9251743647e66,ADD_003_C022,per_order,True,17,d3da7e09af774110fb8adc5fe1cf5dbe4c5a1ace7a25467153da73390d782431,d3da7e09af774110fb8adc5fe1cf5dbe4c5a1ace7a25467153da73390d782431,7,42079.7880023995
0,0.0,0.0,0.0,0,0,0,0,0,0,08ec800a41c81c53a6422804be02328b7695315c1f6fdd0ce0557194e5d39af4,08ec800a41c81c53a6422804be02328b7695315c1f6fdd0ce0557194e5d39af4,ADD_012_C057,per_order,True,18,db44fef7dfcb703d8e5f76d6149231e87fb5a3d09d9656561316813ed18bb55b,db44fef7dfcb703d8e5f76d6149231e87fb5a3d09d9656561316813ed18bb55b,7,42812.42067928366
0,0.0,0.0,0.0,0,0,0,0,0,0,7db14a6d80106aa9f8cec7f60882dffff887cd9c0a9b69988256a8ed94aa6ff4,7db14a6d80106aa9f8cec7f60882dffff887cd9c0a9b69988256a8ed94aa6ff4,ADD_009_C037,per_order,True,1,ce0d29f4e99de7f6336517a9ac3b26e5409e6c9e00e245c77cc31fc7eb096789,ce0d29f4e99de7f6336517a9ac3b26e5409e6c9e00e245c77cc31fc7eb096789,8,22951.035680228328
0,0.0,0.0,0.0,0,0,0,0,0,0,05e8de8055619dd2d9122dbf19402fb59b8a8a577a2c00ddc499f0279da11dba,05e8de8055619dd2d9122dbf19402fb59b8a8a577a2c00ddc499f0279da11dba,ADD_011_C044,per_order,True,2,4d6d74cd98e0dadeeedfb79539f7dcf6bd0064a74b00c23fc97aa36231881683,4d6d74cd98e0dadeeedfb79539f7dcf6bd0064a74b00c23fc97aa36231881683,8,27302.67559951036
0,0.0,0.0,0.0,0,0,0,0,0,0,df3105f38bf4086d7cc837c73434aca3615a8e176a71eda636153895a59ad057,df3105f38bf4086d7cc837c73434aca3615a8e176a71eda636153895a59ad057,ADD_005_C012,per_order,True,3,892fb7d0b13742f7cc9f9d5908fb3e713634893aa84441538acb6e5a87cd02d3,892fb7d0b13742f7cc9f9d5908fb3e713634893aa84441538acb6e5a87cd02d3,8,28095.952158948636
0,0.0,0.0,0.0,0,0,0,0,0,0,0d4e6fd45634213851685025e8f3ea71601767a1e57714daacad1c8f0fe51c53,0d4e6fd45634213851685025e8f3ea71601767a1e57714daacad1c8f0fe51c53,ADD_015_C061,per_order,True,4,7315fc4ac56ce599ac03a1e501a43d8c55b129da2474046e70aaa56bb44e9f22,7315fc4ac56ce599ac03a1e501a43d8c55b129da2474046e70aaa56bb44e9f22,8,30111.443924754145
0,0.0,0.0,0.0,0,0,0,0,0,0,22aac4168da56b7f9e2a695b6d4f3f85ea984e617112d222f5d458709ed1abd2,22aac4168da56b7f9e2a695b6d4f3f85ea984e617112d222f5d458709ed1abd2,ADD_001_C024,per_order,True,1,bb0005d9b93fdd3ed26536843fc027aabad49be0866e3ddb7fc56a88360dc743,bb0005d9b93fdd3ed26536843fc027aabad49be0866e3ddb7fc56a88360dc743,9,25317.906204429273
0,0.0,0.0,0.0,0,0,0,0,0,0,ba31c522615c099f0b477fe198f65b33b5dbde8f3765b29a0dda1934ee855ad7,ba31c522615c099f0b477fe198f65b33b5dbde8f3765b29a0dda1934ee855ad7,ADD_004_C031,per_order,True,2,ac30dc14965da3eabc764b263d9d0c40860852e5393d675a387bc30d7144221d,ac30dc14965da3eabc764b263d9d0c40860852e5393d675a387bc30d7144221d,9,25665.154697587994
0,0.0,0.0,0.0,0,0,0,0,0,0,0ceba26dd5bc1979e5d05d4dab575691e833e28a690e2d03a04356b4a592e286,0ceba26dd5bc1979e5d05d4dab575691e833e28a690e2d03a04356b4a592e286,ADD_013_C062,per_order,True,3,c0b58044750e64ac9200614936e34e931975f609196355191d43424add11e695,c0b58044750e64ac9200614936e34e931975f609196355191d43424add11e695,9,26119.460465023512
0,0.0,0.0,0.0,0,0,0,0,0,0,fe5aea033a1faf7b20bc3024a9ddf51de65c09c60473294552cc2f215c5ba9b0,fe5aea033a1faf7b20bc3024a9ddf51de65c09c60473294552cc2f215c5ba9b0,ADD_003_C030,per_order,True,4,42899a08c93596e5c9b30af0b59f3f2870ef2c9964c5f84cbfba1475374ee543,42899a08c93596e5c9b30af0b59f3f2870ef2c9964c5f84cbfba1475374ee543,9,28683.166011853446
0,0.0,0.0,0.0,0,0,0,0,0,0,9bdda022619f581f1350452921961b737e6bb72eb4e51fea813de9add059e92d,9bdda022619f581f1350452921961b737e6bb72eb4e51fea813de9add059e92d,ADD_014_C065,per_order,True,5,4a711d22d1779e2ff746804a8d28af7e505ae15483cfa361cc8568ec1a4c3860,4a711d22d1779e2ff746804a8d28af7e505ae15483cfa361cc8568ec1a4c3860,9,30324.13584191438
0,0.0,0.0,0.0,0,0,0,0,0,0,c887ec681a8d7f40d47a995a8b65a59c14ec37bf2d93675e2b0108ce70b17d0c,c887ec681a8d7f40d47a995a8b65a59c14ec37bf2d93675e2b0108ce70b17d0c,ADD_012_C057,per_order,True,6,d15773e790ea29090a40239d071417714f3be3e92f33590211610461be7cea7a,d15773e790ea29090a40239d071417714f3be3e92f33590211610461be7cea7a,9,31528.38082816082
0,0.0,0.0,0.0,0,0,0,0,0,0,211ce3b656551c1c7f83a36c3efeb7bedba2cd516444b1d0b29cd7e25d2ee88c,211ce3b656551c1c7f83a36c3efeb7bedba2cd516444b1d0b29cd7e25d2ee88c,ADD_016_C077,per_order,True,7,a9a3e92f9bf6043315e0eed932346b5ff328c2ae1a3238be9bb9eef4df660b51,a9a3e92f9bf6043315e0eed932346b5ff328c2ae1a3238be9bb9eef4df660b51,9,35133.012498355805
0,0.0,0.0,0.0,0,0,0,0,0,0,95b952419f7b2387915cb35b58daf09fdb7a0001984cda360840dbd18b671f80,95b952419f7b2387915cb35b58daf09fdb7a0001984cda360840dbd18b671f80,ADD_002_C027,per_order,True,8,fb13406cc97c1b57aacf6335230deb0e72329d675115b7c672f58d9c73be8f4e,fb13406cc97c1b57aacf6335230deb0e72329d675115b7c672f58d9c73be8f4e,9,35758.80619424945
0,0.0,0.0,0.0,0,0,0,0,0,0,4cbb3f77151a5adb03640939af192f3759835dc6c53c2ddf9ad0b7e6f2f3a61a,4cbb3f77151a5adb03640939af192f3759835dc6c53c2ddf9ad0b7e6f2f3a61a,ADD_017_C081,per_order,True,9,aac7c83acfacded4fda57147e9ff989bec25e49b55161c24b0a8501a81f08278,aac7c83acfacded4fda57147e9ff989bec25e49b55161c24b0a8501a81f08278,9,36610.654824330355
0,0.0,0.0,0.0,0,0,0,0,0,0,5023c35ea0b0273041f5e0bd3f2629425ef37d196146bd52e195c1235b255a2e,5023c35ea0b0273041f5e0bd3f2629425ef37d196146bd52e195c1235b255a2e,ADD_009_C045,per_order,True,10,ff5f77753dd741b96d4aa57a2cd9f135e82854c2218902d19daddd964a572642,ff5f77753dd741b96d4aa57a2cd9f135e82854c2218902d19daddd964a572642,9,38890.424345014835
0,0.0,0.0,0.0,0,0,0,0,0,0,32ba86778856a525bf0e71169e3f49ea1c7623d264a43f8906f45fa563146923,32ba86778856a525bf0e71169e3f49ea1c7623d264a43f8906f45fa563146923,ADD_005_C032,per_order,True,11,7ce0c259087e38bea7c2f43eead4e28f30a031a125b44ea9ab00be0d63b325fe,7ce0c259087e38bea7c2f43eead4e28f30a031a125b44ea9ab00be0d63b325fe,9,38937.14093956844
0,0.0,0.0,0.0,0,0,0,0,0,0,bf1293691ed4355c47bbb1bc5d5683eee77c24ad60caaedcfb718ecb841d9b88,bf1293691ed4355c47bbb1bc5d5683eee77c24ad60caaedcfb718ecb841d9b88,ADD_018_C091,per_order,True,12,7f8dd9ad3779aadb59e74b23c989696631dd98a995fc4c33a7ab954ef8b92375,7f8dd9ad3779aadb59e74b23c989696631dd98a995fc4c33a7ab954ef8b92375,9,40207.06038296646
0,0.0,0.0,0.0,0,0,0,0,0,0,c79fe3d659ac67dad85b0d8031880e714a83f25251ba57a0e799dcf0c32a3dca,c79fe3d659ac67dad85b0d8031880e714a83f25251ba57a0e799dcf0c32a3dca,ADD_020_C097,per_order,True,13,2e67b36f1f3e2cd397cc694cd84125558f63ada97ef25e532e32e6fb5998fc57,2e67b36f1f3e2cd397cc694cd84125558f63ada97ef25e532e32e6fb5998fc57,9,41053.10930085245
0,0.0,0.0,0.0,0,0,0,0,0,0,5a1f2ea0a20bbcd68b032425a0b5a82d7adb7684489e970b80be877c4e2aef36,5a1f2ea0a20bbcd68b032425a0b5a82d7adb7684489e970b80be877c4e2aef36,ADD_019_C092,per_order,True,14,c80a3a812253cf81222db7ad55588ce5ea9c9ec601675af9a464bb1abffeb545,c80a3a812253cf81222db7ad55588ce5ea9c9ec601675af9a464bb1abffeb545,9,42258.30475117416
0,0.0,0.0,0.0,0,0,0,0,0,0,620b3fae3e667927020096908c255f2f4d2cc8564db798a2ed1f95001b899232,620b3fae3e667927020096908c255f2f4d2cc8564db798a2ed1f95001b899232,ADD_015_C069,per_order,True,15,c3d0bb5f5f345ac5ee7b67242d14d956f90ac58def33a16211930a64ddf42c2f,c3d0bb5f5f345ac5ee7b67242d14d956f90ac58def33a16211930a64ddf42c2f,9,42786.052460002546
0,0.0,0.0,0.0,0,0,0,0,0,0,be0c4c04065fd7cecc0dd30c14e40ea6018b54cec268a778cb3b7db9620200b7,be0c4c04065fd7cecc0dd30c14e40ea6018b54cec268a778cb3b7db9620200b7,ADD_006_C038,per_order,True,16,f5bf2184c82b315db53b1080aac90f4fced958757d39c477a9db8a040c74ec4b,f5bf2184c82b315db53b1080aac90f4fced958757d39c477a9db8a040c74ec4b,9,43997.56168270037
0,0.0,0.0,0.0,0,0,0,0,0,0,f2fb82091873fbe55533575add39877ba676c4f478821f009c8820e8836f14e8,f2fb82091873fbe55533575add39877ba676c4f478821f009c8820e8836f14e8,ADD_010_C046,per_order,True,17,6b30a4abeb63cd34f54323b77a6b7c39dad25f3b94010092eda86619489ae0bc,6b30a4abeb63cd34f54323b77a6b7c39dad25f3b94010092eda86619489ae0bc,9,45410.16551060174
0,0.0,0.0,0.0,0,0,0,0,0,0,81a5b74326d8475515d6a86433e6043270ae645ea0ad48b6c5676c4a122a3de7,81a5b74326d8475515d6a86433e6043270ae645ea0ad48b6c5676c4a122a3de7,ADD_008_C041,per_order,True,18,651c0ade545c43aa2f46bd45af7b3b5226454e4c97fdec2da3ae1e9de6c3666e,651c0ade545c43aa2f46bd45af7b3b5226454e4c97fdec2da3ae1e9de6c3666e,9,49151.68164898617
0,0.0,0.0,0.0,0,0,0,0,0,0,0cbfb0347895dc7170a8af7a88c52ea5c4cccaa151a5df109ee9d9eed93b7ff3,0cbfb0347895dc7170a8af7a88c52ea5c4cccaa151a5df109ee9d9eed93b7ff3,ADD_007_C040,per_order,True,19,c5233c56cfda6fc896987a93d2e1779f77580003231e48b9e2b8b45e514b2d7c,c5233c56cfda6fc896987a93d2e1779f77580003231e48b9e2b8b45e514b2d7c,9,54349.708873159514
0,0.0,0.0,0.0,0,0,0,0,0,0,8f5c3788e406bd612a78547f9dc89d60ad839c20f4f9d1ee40b3f55ec3cd8c52,8f5c3788e406bd612a78547f9dc89d60ad839c20f4f9d1ee40b3f55ec3cd8c52,ADD_011_C053,per_order,True,20,231315abcf1596b300d6f09bc02785ba98afb6e8b748dfc441d75f241a7d249d,231315abcf1596b300d6f09bc02785ba98afb6e8b748dfc441d75f241a7d249d,9,58041.673058324704
0,1.393157564988087,0.0,-0.8610836330141183,0.0,0,0,0,0,0,8f6f830864cd6e7b1b51fdd21ee2a626c12f14b021d8630659af7c3bb5d508a0,d705cd19d10def829e431d57890604644aa98d76bd2a32dcd5b2fca44bc78b2c,ADD_014_C072,per_order,True,1,25eade035c26e405837a335cf3ccd992219ddead46de71447fe60e3bf60c0cf4,25eade035c26e405837a335cf3ccd992219ddead46de71447fe60e3bf60c0cf4,10,21715.068618856854
0,0.0,0.0,0.0,0.0,0,0,0,0,0,65713d8e5c36ec29dfb0a981ed3165887ce740f6fd9f31299f9b62ad745edd44,65713d8e5c36ec29dfb0a981ed3165887ce740f6fd9f31299f9b62ad745edd44,ADD_012_C069,per_order,True,2,40afed18d189f5f345999197b86393e2ba4912df6b8915cde5cdb03eea44672a,40afed18d189f5f345999197b86393e2ba4912df6b8915cde5cdb03eea44672a,10,22335.660283008314
0,0.0,0.0,0.0,0.0,0,0,0,0,0,7fa1431c9d677a3b2f509732c2db5355abc9fea66d1fb74769b531ac18bad24c,7fa1431c9d677a3b2f509732c2db5355abc9fea66d1fb74769b531ac18bad24c,ADD_015_C076,per_order,True,3,cf11bfada178b0176ab79e5bb339ae7cb49bfa2c4ff5d6a58b22ef2486c4573d,cf11bfada178b0176ab79e5bb339ae7cb49bfa2c4ff5d6a58b22ef2486c4573d,10,22750.651142766164
0,0.0,0.0,0.0,0.0,0,0,0,0,0,7272b8305ceb0a72f6f347b17936261d4f31f91191d57ddf5d67b7fbbc782a0d,7272b8305ceb0a72f6f347b17936261d4f31f91191d57ddf5d67b7fbbc782a0d,ADD_017_C082,per_order,True,4,e9164d30f68d0504e36eeaa5f6f012cf6d6330cced5beb24bdf83184521be33d,e9164d30f68d0504e36eeaa5f6f012cf6d6330cced5beb24bdf83184521be33d,10,22882.355392209447
0,0.0,0.0,0.0,0.0,0,0,0,0,0,ab2ac8b73075e2750264e01b880e6ffdace52b5a179cc5bd9363f7af13e43533,ab2ac8b73075e2750264e01b880e6ffdace52b5a179cc5bd9363f7af13e43533,ADD_011_C062,per_order,True,5,8852f48223f914a0c3186906b377f3fdc31ce8788dbbbed6a3e62c9ff25785d5,8852f48223f914a0c3186906b377f3fdc31ce8788dbbbed6a3e62c9ff25785d5,10,23252.520835641728
0,0.0,0.0,0.0,0.0,0,0,0,0,0,1b562e10b8bf00586ffe565ce838feab91ddfc03f6ba0ca3df63664c878db2ec,1b562e10b8bf00586ffe565ce838feab91ddfc03f6ba0ca3df63664c878db2ec,ADD_013_C071,per_order,True,6,eedaba8497089155f0d071d166aa694178b737019789341766d1560a416c85fa,eedaba8497089155f0d071d166aa694178b737019789341766d1560a416c85fa,10,24382.233203611526
0,0.0,0.0,0.0,0.0,0,0,0,0,0,77e33cd5317ce13c0a7d611c3f16374545b1ba65ccd03fc1c9a0b7b6d74fd16c,77e33cd5317ce13c0a7d611c3f16374545b1ba65ccd03fc1c9a0b7b6d74fd16c,ADD_019_C097,per_order,True,7,0a2612cc0ca3e44bf64b4a56d78992396d368292e0e308219620e75e85c8f1a3,0a2612cc0ca3e44bf64b4a56d78992396d368292e0e308219620e75e85c8f1a3,10,24718.865704152606
0,0.0,0.0,0.0,0.0,0,0,0,0,0,5280fd1f0a9fdfc85eb026eaab7bfdfbaef00acc3b04d292ae3984ba969fd583,5280fd1f0a9fdfc85eb026eaab7bfdfbaef00acc3b04d292ae3984ba969fd583,ADD_009_C045,per_order,True,8,743c77aa7790ed94ba72fd9f8a4b5c32fb36a98c6242fe754f6a6169204bc42e,743c77aa7790ed94ba72fd9f8a4b5c32fb36a98c6242fe754f6a6169204bc42e,10,26414.362494439334
-2,0.0,0.0,0.0,0.0,0,0,0,0,0,18e94389748e2ff87aacbbccd6681f6f6050d581d01bff2ab9f2dc7da7669fa5,eba2457bf09d8e6739c562bc937ca6975b48e492d685ee476aa288938ef1ec3d,ADD_003_C018,per_order,True,9,964b088411f1769efbca4d99037ed2a5e3c28a2b0f3e22e4a34484765be5bd17,964b088411f1769efbca4d99037ed2a5e3c28a2b0f3e22e4a34484765be5bd17,10,30934.734592545956
2,0.0,0.0,0.0,0.0,0,0,0,0,0,6c4d3bfc2c2c64444c65c43b46668793435b988e95982b67e51f6634292d0524,a1665feaa4e8985843a9296781df2dcbd7d21c64ca5826e40a9dfcd8a4abc3c3,ADD_020_C099,per_order,True,10,2d7284e5f75d9c34fda47f56a87993e90a52e4fd94836084d983f5e1973de593,2d7284e5f75d9c34fda47f56a87993e90a52e4fd94836084d983f5e1973de593,10,32036.92553300018
0,0.0,0.0,0.0,0.0,0,0,0,0,0,8e746a44bcb6332d7c95337468d82358cb6ef24d9cd7912eddb034d5ff591dca,8e746a44bcb6332d7c95337468d82358cb6ef24d9cd7912eddb034d5ff591dca,ADD_016_C077,per_order,True,11,d8107b9f79e743c5a1dc6b79bd89b853fc96961f3600bae58c14f10ec4af704a,d8107b9f79e743c5a1dc6b79bd89b853fc96961f3600bae58c14f10ec4af704a,10,37445.95725553791
0,0.0,0.0,0.0,0.0,0,0,0,0,0,3e75d66245e4248e058367895969b8df22d2704437acbbf2ed9c7e9df13d4631,3e75d66245e4248e058367895969b8df22d2704437acbbf2ed9c7e9df13d4631,ADD_007_C033,per_order,True,12,aa8721dfba97387e326c703424478fa5ebf2a378974778cade41f1f378aad252,aa8721dfba97387e326c703424478fa5ebf2a378974778cade41f1f378aad252,10,37844.40900958456
0,0.0,0.0,0.0,0.0,0,0,0,0,0,fed595f0bf9c76d437bb69cde4d241093383ebe85901058d482c8d3ec155cd5e,fed595f0bf9c76d437bb69cde4d241093383ebe85901058d482c8d3ec155cd5e,ADD_010_C053,per_order,True,13,122a49ad553c916955d19eaed32f8ae9f3206144399022394a3c08a98240be57,122a49ad553c916955d19eaed32f8ae9f3206144399022394a3c08a98240be57,10,38226.98636746613
-2,-1.5395088666991796e-05,0.0,-0.00020521311557786248,0.0,0,0,0,0,0,4780a1485b323f222d7cd3b8742abefaf66a18e3703978e6aa21ccd6eb9df7eb,a4cc2752c24dcc1c9f0a7a47583c87a297af30bcef8448a865f8bd982221e4b0,ADD_001_C002,per_order,True,14,d8d06259eaa21269869848cf449de57097433dc2f6032c0dffc49784d158659b,d8d06259eaa21269869848cf449de57097433dc2f6032c0dffc49784d158659b,10,39826.05079134997
2,-1.5395087757497095e-05,0.0,-0.00020521311557786248,0.0,0,0,0,0,0,6e3e2acf97431c39b80f4f31f2242cff844b7966222642257deb2872ea25fb7e,ca0303af9d283e2ded774bd1fa64510b9af248ea094f4d86fe5b2d3b29840db1,ADD_006_C026,per_order,True,15,65c4829edc6e7a95b7d5120254663e8ce461dfafd87a75895713dd76078e4dd4,65c4829edc6e7a95b7d5120254663e8ce461dfafd87a75895713dd76078e4dd4,10,40651.63429657438
2,-1.5395087757497095e-05,0.0,-0.00020521311546417564,0.0,0,0,0,0,0,cfd67c9b1f135b30d2fd6a2b76b45a55e50233439f539ea0f43f8dadb0f798a7,818946f901c7a74afb2b6e0457ac67e006943575a4945aa933f4d56fc26f508b,ADD_002_C009,per_order,True,16,8ebd21552b30bd34dfe1d8c841dcd29f055ee01bdc40338ffb66f31dcfda0fdf,8ebd21552b30bd34dfe1d8c841dcd29f055ee01bdc40338ffb66f31dcfda0fdf,10,40900.68867798392
2,-1.5395087757497095e-05,0.0,-0.00020521311546417564,0.0,0,0,0,0,0,3b5054df61bd8cb50286332cbf8561b64d9933fe944cd4a8c3885991376b9538,02f026fd95a21a5b04d0fcd506a732cc44d3ebe59f846efaa4836255a2012a13,ADD_018_C090,per_order,True,17,96d9358447ad53fa2d13bd002b5d06c8405dc1a165e56d9cc4cda812a12929c6,96d9358447ad53fa2d13bd002b5d06c8405dc1a165e56d9cc4cda812a12929c6,10,42348.32606025036
0,0.0,0.0,0.0,0.0,0,0,0,0,0,729adc126cf826cf5aa840b1ba9a80d8a6848e0612c374947cd0832567435288,729adc126cf826cf5aa840b1ba9a80d8a6848e0612c374947cd0832567435288,ADD_004_C021,per_order,True,18,9c417fb2bd68548a705bec3e8765f1cdf39d2503f4e26ac364633d4406f33422,9c417fb2bd68548a705bec3e8765f1cdf39d2503f4e26ac364633d4406f33422,10,47051.149258742415
0,0.0,0.0,0.0,0.0,0,0,0,0,0,03458f8a5d8e335ce64cdcbb6e04b98b0524836c612f99c3bff370d13de68113,03458f8a5d8e335ce64cdcbb6e04b98b0524836c612f99c3bff370d13de68113,ADD_008_C040,per_order,True,19,0d8d76b91c8505f664e4579b8bb430394b6f9738dc06fd621fb0a18228523f65,0d8d76b91c8505f664e4579b8bb430394b6f9738dc06fd621fb0a18228523f65,10,50061.62297832267
0,0.0,0.0,0.0,0.0,0,0,0,0,0,4c9b5c17e255e6c4083785e583b7dc4dbd52ab968bbc9476e8a1de3941821f48,4c9b5c17e255e6c4083785e583b7dc4dbd52ab968bbc9476e8a1de3941821f48,ADD_005_C025,per_order,True,20,0884298de152d36708030b77316830bc07b213bbedf6c20a45fcba5fc254eb08,0884298de152d36708030b77316830bc07b213bbedf6c20a45fcba5fc254eb08,10,58158.74109040008
