block_index,customer_ids,customers,full_signature,home_depot_id,instance,isolated_cost,seed,source,structural_signature,vehicle_type
126,C038|C063|C057|C207|C198|C195|C238|C307,8,1b6bb589b4c7bc4cddf16f768796d7084eca1c804b5fc753cdf9d7d9419c7e1d,D1,L-main-threeshift-150c-01,130.6873824198834,4,restarted,cedcdb21572e1fce3fd4bd036ae9e1961aff64204488bce619a781c9a48eed8d,ev
127,C251|C247|C229|C253|C270,5,b61a844c656b34366e6ce0d274e7d8c5f52330b0c2031d61b82bb1ec2f79712c,D1,L-main-threeshift-150c-01,191.2567265514397,4,restarted,e85644ff3e3dfab8f57bdd4b930c86e29b0d21b2f8a2e5e02ab0a9573e0b4e8e,ev
128,C014|C181|C290|C225|C291|C264|C248,7,030d500c978468fa06f51248ed5035bb2b7d1c64bd9af2948209e0e7cfaae7a0,D1,L-main-threeshift-150c-01,165.65353448634414,4,restarted,750ad550742ffdfcf6273eb5d8d00ad0962a47cc8eb3cf7f132f209fdeda8c70,ev
129,C106|C092|C036|C049|C187|C311,6,4961f19144ecc6e780737ca53a153f8e1471b462c98160b10429ad0a915ae28c,D1,L-main-threeshift-150c-01,105.39408598659487,4,restarted,02a5ee4a45f6d7f3d2385a81d67f568a89ae4c02abee9858e52fc57fa8c03664,ev
130,C089|C125|C116|C172|C275|C212|C257|C278|C315,9,551ed7162e692a1918f53ac60c0f086b5b56a3c0887aa6e3577fb0e8255480d5,D1,L-main-threeshift-150c-01,159.83939126505967,4,restarted,33091c5846efc0efe09b9332d693b3b44ecc870bc23608b3b4e8f709ffff028b,ev
131,C140|C051|C058|C080|C013|C043|C099|C010,8,3a491c4965fa72b2d5a621e0af44cdd49b113721549185f3b60e525ec0345f2e,D1,L-main-threeshift-150c-01,100.67663104673012,4,restarted,6f9cd21818ec4c46cb678fb45daa40ed6290f5aab0e3b3ece68b250dfb29bb7b,ev
132,C054|C127|C129|C266|C273|C227,6,ca1acbd575bf1cb1b88dd97aaa61f1c4c68511101bcb9a78100f26cb73708623,D0,L-main-threeshift-150c-01,148.3684992972762,4,restarted,ed02d7ade6589a6d72018589f1fef780e1397e69b69023bdcc381bc537412b89,ev
133,C003|C021|C136|C035|C055|C019|C025|C032,8,40fa39112141b880980f32446b7104ef57ddebd29b77e7ebadb6495f1e4b0961,D0,L-main-threeshift-150c-01,169.77065298314074,4,restarted,a1492eaab25d08a579edae4b40512edf58020e3b6aeed4bb0475240399eff0a0,ev
134,C062|C256|C190|C286|C201|C219|C166|C221,8,44f88bf0e60a1727f70166a6a0085143241e5a6eb8e1350aedf88209c68fdc63,D0,L-main-threeshift-150c-01,212.02559938701353,4,restarted,53efd897780db1189a398055f1568d451256c2c679959f8a058b87450d7f20a5,ev
135,C249|C232|C189|C320|C318,5,d944260296379215dcdbe26c4c6e73e76070b6ddb4acda1c32590b6e87da7613,D1,L-main-threeshift-150c-01,108.67646586022676,4,restarted,0d736875add8c72f3635b7f68f964b4b4d35b22aa62705aaf3cb1ab1d86c970a,ev
136,C012|C145|C138|C122|C009,5,e9ce9f99ee6558965479c97016a1a6defb56bb05a2f4ae4ca81fae715d0bd4f0,D1,L-main-threeshift-150c-01,157.37578026869113,4,restarted,f05b6d8ad89d28f8e6f48b38f91ab0da93b1d205aebad151ed0ad761ebb9432c,ev
137,C111|C069|C029|C006|C072|C075|C197|C295,8,106a00c65518bb55a2297ec80747cf91f5a81b7fd72ebc284fbb25912dbe15f7,D0,L-main-threeshift-150c-01,133.0454262845404,4,restarted,5ab91b33f7d3b5a99a391d53c83a67852c5b65cf0fa74c627166cf6919357de4,ev
138,C132|C164,2,a4f2cf7f9e22127332e9c1eeff3ae5bfebd4d428143dbdbfc74db282c0b8334b,D1,L-main-threeshift-150c-01,102.67299956411789,4,restarted,ec51f08846b9685277efc1ac4d5e6999a1cdc6b00b2ebde9762e760e44b5b615,ev
139,C064|C173,2,9fab8fa5b0014bfa2e3bcdb3e6b7c542a33d478f948f1a003c68845766e91f4a,D0,L-main-threeshift-150c-01,102.65521106910474,4,restarted,1b845a34df5186caa2994488226b8a0bfec644eb9c6d32f4302aeff8e9fd2405,ev
140,C094|C167|C177|C239|C277|C316,6,0be343920b5b8e287dba39bea5176375a02ad4499f48602286c5b68b21f20f34,D1,L-main-threeshift-150c-01,129.92588393455375,4,restarted,94b30b0565ad8330a51bdd8459f1333c6df616d39992f60340062a84e1761c50,ev
141,C076|C148|C208|C163|C180,5,333a2ccfca6d51f83e8290a6fdac2c66213e64383dcf95d6ef776f49fc56bcd4,D1,L-main-threeshift-150c-01,158.42737477866544,4,restarted,2a319e7d504d7574c360646709e129b683f385fa71816b085d3eebad4ac691f3,ev
142,C146|C037|C231|C294|C222|C192|C306,7,da7a627a88a4f77fe8da08a9b7476467054e3fc56af744982ba1060dd056a571,D0,L-main-threeshift-150c-01,217.86086062780558,4,true_lns_middle,cfa1267f8d90b73dc1dc8f019157aef70bf8f28556e89a0bde57ec37b88029a1,cv
143,C119|C006|C095|C060|C088|C028|C066|C234|C310|C321,10,5ff4fb65011074ebeb797b20adbaaab9bfe84c69808c62afb537815e439e7462,D0,L-main-threeshift-150c-01,226.42816937057682,4,true_lns_middle,fdf2b7b2b458173c9d790fafe0558e21385f24228f4855572bf180904b91c36d,cv
144,C074|C137|C220|C155|C161|C224|C230|C319,8,53acd7d5b4aad72d07dd35c9d667e97d8c647113e1d0fa4b17eb69c895b6a8d8,D0,L-main-threeshift-150c-01,259.3343856127499,4,true_lns_middle,87e3598c9ab9429b573a9b763aae40c9a40717dd2cf5a2ba70790998c0e8322e,cv
145,C149|C274|C322,3,a68ed42254e1870424a7e3da1c19f054be556a62155063177835cf1e4717edc3,D0,L-main-threeshift-150c-01,96.7433056745746,4,true_lns_middle,e0a6b445e6e423a097a68f6f1e8f5877b557eff1c653f799d601515116654ade,ev
146,C023|C241|C162|C204,4,78962b7a93a73900764ebc6cc773731d37fe4e67a4a5b2fce65c5af4f45cb2ce,D0,L-main-threeshift-150c-01,99.08251222766356,4,true_lns_middle,52133ae8df59bccc6c0c922fd331140fadde8be3ebe2a23b8ff0ab67d37d42d8,ev
147,C016|C108|C002|C082|C255|C185|C276|C202,8,83a99f78ed2d72c5df30819741f1ac15e68ae7c40811a92629bbc0f87fb94493,D0,L-main-threeshift-150c-01,165.7243772934491,4,true_lns_middle,f1b90b2f342d2c8862259edee9afc570fd6bbac542a46f812e2e2a83fd65374e,ev
148,C041|C170|C176|C188|C157,5,92924868f05a258f9da5bc5977a9f700795003f0ed83bc3ed70a00f9b229cbc9,D0,L-main-threeshift-150c-01,204.6772069361117,4,true_lns_middle,6027070be2e7bc0087b8de221c0b8013d51a86e78a48f2a391ae12253e638520,ev
149,C096|C120|C131|C197|C156|C226|C296|C213|C314,9,1c6621897878ba1da5cea5e09e5cd972eb041c9b41fb6cc7a87b136104774430,D0,L-main-threeshift-150c-01,197.18338854301473,4,true_lns_middle,d13869fc3102427ec1f3693b907248e33475161ef0807fbe3b2177d1c241cf32,cv
150,C052|C107|C124|C203|C206|C246|C242|C254,8,e8812e0e63e71ab8bd3a6a2224307956e3f5a35a68806bee628ba014cc63b844,D0,L-main-threeshift-150c-01,171.50842231699977,4,true_lns_middle,11579c272d3ca305f6b2f29f98dfa3da5050ecbb4e4a0ddead1556672bf79c10,ev
151,C094|C167|C240,3,71514872d0f55781493084a9457a743c2e58d436c4cac5629c759431dfccba2c,D0,L-main-threeshift-150c-01,115.32732654062849,4,true_lns_middle,7019a3ac7e13b080bab632267c430618c7e8c078f9a47989ec52bbf94f5b43e5,ev
152,C046|C097|C113|C001|C068|C150|C233,7,0e762cc2d5298a1b5d48a395db50473593a834befdde8d1601dca4028eb1c1b8,D0,L-main-threeshift-150c-01,182.01352710955607,4,true_lns_middle,681b8d1d8b6d6797c3de89539f2cc1a4159e824e6672954217063566916041de,ev
153,C091|C114|C130|C047|C048|C297|C184|C236,8,cb54145b883f6c2c03bd6deac5ee386136a3ac3b94367c49886975600ee38b38,D0,L-main-threeshift-150c-01,116.06323120638328,4,true_lns_middle,cd9d1b4b8188e9769458de8086c6525e9122b12d44daacd06491868148b3401b,ev
154,C102|C065|C284|C218|C191|C171|C194|C280|C312,9,039ef0d2c8b91d2deacddc1ec8db28f75e941ff92b61c10e269dcb1771f8deed,D0,L-main-threeshift-150c-01,220.44612077790046,4,true_lns_middle,544dadd737d030dd4852bb8339717eca58f601b877163b4d7d35f25ff143dc34,cv
155,C061|C077|C030|C081|C007|C183|C265|C182,8,6783aa90e2793ed6dcd185ef4742698abb65fe6f60bb7649b19cf6524022a496,D0,L-main-threeshift-150c-01,118.58437819683034,4,true_lns_middle,d77c7e61e8b8da4a5d31af8e29589724cf22650080d6a7d56235a6abe7605e25,ev
156,C056|C262|C244|C289|C300|C263|C216,7,9d8332a490931205c4f4edc00c0d84e7b8da00119c4c695fbdb5bc1e757e3c9d,D0,L-main-threeshift-150c-01,184.698473437747,4,true_lns_middle,ade46b14cec0f5793e4e2da3ebca44466ce48eb297e42deed55432e86b28eeab,ev
157,C045|C133|C008|C151|C243|C168|C209|C304,8,b5d027379a94e7e2879312468e421c827cb8762da1301b008d1364e1c07c4b78,D0,L-main-threeshift-150c-01,195.56938885589108,4,true_lns_middle,d49132a8a0e227638d04be3d47d49be2cbf4dd52f789630e62a18dc4469957f1,cv
158,C144|C020|C022|C087|C126|C169,6,1c5e071624cf960640d510533ac50f1231b88a466d1cf94cccc9b4fd67707e06,D0,L-main-threeshift-150c-01,138.59518264310486,4,true_lns_middle,9ef43d728cb77268bf195d5439eff0383a30b0c0f5e6f9bfa7b01f816fb9daf4,ev
159,C174,1,c89af34480449bf6852ccf823da10da9178a56e4495cf21761a61772630de3ef,D0,L-main-threeshift-150c-01,82.82960729157466,4,true_lns_middle,217a1a0ff67caf6f11583a1cf33abab27ca81eb5188afb2ccbb0de1130e0fa41,ev
160,C112|C005|C039|C086|C067|C085|C200|C268|C303,9,bb0ebe357facf4121ed67832de09bddd600122f7f99960cbc906b2a4814bce77,D0,L-main-threeshift-150c-01,147.61141451319256,4,true_lns_middle,c68f991da85ebb889ea6e5341295ea81c5b7732fb31f99ab4be806c38709bbce,ev
161,C177|C239|C277|C316,4,0badae72378f0ca4cb321d4f8fc9195406f38e7ba2b03ca43402c7f75ac05d06,D1,L-main-threeshift-150c-01,125.0857885850824,4,true_lns_middle,eba282e83625148621ab582bd660ecbb5282604f87fed13be56962707830a262,ev
162,C115|C018|C142|C285|C279|C181|C317,7,7c4d8cf40ff3928c4301d754bc82eb687fccf9b2b1448795eea6e8a39a89f873,D1,L-main-threeshift-150c-01,207.91131923786824,4,true_lns_middle,39ef7a3f69ff9065a2c0c0026c609608801e7dc4d4feb75cbc2f67f983587ccd,cv
163,C015|C101|C228|C211|C165|C152,6,31dafd5b2a92ea066345b4a1daad6cdfcfa2b727cf19779c10e19a309f446ef3,D1,L-main-threeshift-150c-01,157.45823936664678,4,true_lns_middle,3af2feb9d6200fc8e070a664c799ef0785d567399692fdf9e6f4cf72b9bb522d,ev
164,C135|C104|C261|C160|C250|C282|C235|C305,8,8e61d9793865838649d671b2c98b2419ee250e65eaaea9ed5bf18d2bf098834d,D1,L-main-threeshift-150c-01,206.85511617578138,4,true_lns_middle,641a4d2b7ea1a76f20d550f968a780e007a1d026378113e74c7e62f5815f6709,cv
165,C084|C040|C083|C214|C193|C215,6,10267f92b1616764934f16e09939ed5ed3de920a9685c2b307421f150535c2bd,D1,L-main-threeshift-150c-01,168.68343747359762,4,true_lns_middle,1da2467fdb2fa834e902fd221de4dd65d39cc991e37b77bec6e52a78c6303313,ev
166,C070|C073|C158|C154|C159,5,21ad189b43a93b338846d72785134f1801e0283b3b8c06b821bae874f9ed5e60,D1,L-main-threeshift-150c-01,117.36474813590735,4,true_lns_middle,d76cf911ac2340f2769e0dfd7bc29aaae32a7ffa828e271d2f7594b5a6b7ec81,ev
167,C050|C071|C079|C034|C105|C100|C098|C059|C118|C143|C301,11,97dc3227d6a62929d361bc5969d0a4059b840233e3e1c4526370105b67e1cb8a,D1,L-main-threeshift-150c-01,216.27565091988524,4,true_lns_middle,7a66ea374a798fa223ade9dd480669aa624cbf335fb62ee456bce3688c84bf3c,cv
168,C103|C042|C024|C110|C245|C179|C198,7,beb1b80a93dfdab042f372512fecb6e30e63651c1fd223b86543b34ce06928ae,D1,L-main-threeshift-150c-01,149.68910521404013,4,true_lns_middle,a2d0f855c5f67ccb4ba4e6f0071dc2da124571241cb537be0d2dd173f1b849ed,ev
169,C031|C272|C252|C178|C205|C292,6,bf25bc303ba4ca86ed97b28505896c1d66225d8229a31a37dd1d53752127cd91,D1,L-main-threeshift-150c-01,145.60643455413683,4,true_lns_middle,0b77098a36a43753857713a9e31177241c96ed0a826f21542f264c7e36416429,ev
170,C026|C147|C217|C271|C293|C283|C287|C175,8,95dc88fbf758629dca30cca6fcac36c3aeaa7ea1445a4dda935378154889b4d4,D1,L-main-threeshift-150c-01,130.14778674955951,4,true_lns_middle,f5803f0607d737e4b1d429ca33468092fe13fa8ba3c51d569831599a22e6c1ff,ev
171,C109|C121|C123|C128|C011|C017|C004|C053|C298,9,15f0b53046f185345354375e0008aef334d70ba906759f2874cf6abac54ee6be,D1,L-main-threeshift-150c-01,181.39676080859175,4,true_lns_middle,652d24ca5c77a9dee8ef96e88fb899baa51eb7b89de23ed2b04253b99f0a9fa9,ev
172,C044|C139|C313,3,d42f3bb53e2cd90308b2152260e3089b6b453ba03547d9d575a74983fbd6639a,D1,L-main-threeshift-150c-01,87.93805302926995,4,true_lns_middle,8f37f0ef328695dc5c7696e85ced2b3f6638ab5b9ac3a58394e416821b96364f,ev
173,C260|C223|C269|C299|C153|C210|C237,7,096b694fbd98ffb2e21bc78aef03b2977c4f758cd2293f5ce358c9eae29a25c9,D1,L-main-threeshift-150c-01,198.35025072321815,4,true_lns_middle,2f499e38fb4e1c00ace048425e485546187b3e2465d1b02def98a8b72867ac8c,ev
174,C117|C027|C141|C093|C288|C309,6,d39fcc4e85b8c977a87b929d1de31ecb18e2c28e1874e5eb955c51e3d668711c,D1,L-main-threeshift-150c-01,152.53408114427828,4,true_lns_middle,45f8582627e9d661299b0d888c992bd5f62d292f3d38e278f113f746558485c9,ev
175,C078|C033|C134|C186|C196|C199|C281|C258|C302,9,0d1548a1d15c41d84acbaac10709045015a1e8dd274ca0663c799eeb266fd1b6,D1,L-main-threeshift-150c-01,224.7223773891381,4,true_lns_middle,494b512a453871860d2bec9bd940a2c4642ece3ac50012532a249631a6b4594e,cv
176,C038|C132|C090|C063|C057|C207|C195|C238|C267|C259|C307,11,1bcef16f77e6b0fed07855ebda7fb0499c887a8407e74c34195de446dcc10139,D1,L-main-threeshift-150c-01,132.45315252968928,4,true_lns_middle,95a0b6feffec493027f77ef9409f3227bdee7e393304609a027c395291b75c03,ev
177,C251|C247|C229|C253|C270,5,b61a844c656b34366e6ce0d274e7d8c5f52330b0c2031d61b82bb1ec2f79712c,D1,L-main-threeshift-150c-01,191.2567265514397,4,true_lns_middle,e85644ff3e3dfab8f57bdd4b930c86e29b0d21b2f8a2e5e02ab0a9573e0b4e8e,ev
178,C014|C290|C225|C291|C264|C248,6,4349152538f6ebda9907557798d47ea99ab83316e4721f6a548dbfed0d9a4835,D1,L-main-threeshift-150c-01,162.48910995631957,4,true_lns_middle,d05d52641ac47ec5e6e47b8ea34b747c5c9152485c45b90b50053c4504d82882,ev
179,C106|C092|C036|C049|C187|C311,6,4961f19144ecc6e780737ca53a153f8e1471b462c98160b10429ad0a915ae28c,D1,L-main-threeshift-150c-01,105.39408598659487,4,true_lns_middle,02a5ee4a45f6d7f3d2385a81d67f568a89ae4c02abee9858e52fc57fa8c03664,ev
180,C089|C125|C116|C275|C212|C257|C278|C315,8,68eca868d1fa516a216a1855c34ec75e9a8279ea0e0460588feb2ca0d3f550d1,D1,L-main-threeshift-150c-01,155.0936441351996,4,true_lns_middle,139cabe6d895d0cf896b5533b50f5006bdbb8e67023c3c565b12ad03a241149a,ev
181,C140|C051|C058|C080|C013|C043|C099|C010,8,3a491c4965fa72b2d5a621e0af44cdd49b113721549185f3b60e525ec0345f2e,D1,L-main-threeshift-150c-01,100.67663104673012,4,true_lns_middle,6f9cd21818ec4c46cb678fb45daa40ed6290f5aab0e3b3ece68b250dfb29bb7b,ev
182,C054|C127|C129|C266|C273|C227,6,ca1acbd575bf1cb1b88dd97aaa61f1c4c68511101bcb9a78100f26cb73708623,D0,L-main-threeshift-150c-01,148.3684992972762,4,true_lns_middle,ed02d7ade6589a6d72018589f1fef780e1397e69b69023bdcc381bc537412b89,ev
183,C003|C021|C136|C035|C055|C019|C025|C032,8,40fa39112141b880980f32446b7104ef57ddebd29b77e7ebadb6495f1e4b0961,D0,L-main-threeshift-150c-01,169.77065298314074,4,true_lns_middle,a1492eaab25d08a579edae4b40512edf58020e3b6aeed4bb0475240399eff0a0,ev
184,C076|C148|C208|C163|C180,5,333a2ccfca6d51f83e8290a6fdac2c66213e64383dcf95d6ef776f49fc56bcd4,D1,L-main-threeshift-150c-01,158.42737477866544,4,true_lns_middle,2a319e7d504d7574c360646709e129b683f385fa71816b085d3eebad4ac691f3,ev
185,C062|C256|C190|C286|C201|C219|C166|C221,8,44f88bf0e60a1727f70166a6a0085143241e5a6eb8e1350aedf88209c68fdc63,D0,L-main-threeshift-150c-01,212.02559938701353,4,true_lns_middle,53efd897780db1189a398055f1568d451256c2c679959f8a058b87450d7f20a5,ev
186,C249|C232|C189|C320|C318,5,d944260296379215dcdbe26c4c6e73e76070b6ddb4acda1c32590b6e87da7613,D1,L-main-threeshift-150c-01,108.67646586022676,4,true_lns_middle,0d736875add8c72f3635b7f68f964b4b4d35b22aa62705aaf3cb1ab1d86c970a,ev
187,C012|C145|C138|C122|C009|C172,6,e35cbbc85e96afbb3fe38916ed5a8d5b77a858202f0e7722590129835ad1e040,D1,L-main-threeshift-150c-01,162.4777369130459,4,true_lns_middle,084ce5adad79b7acc1a46b8b839e31dabff7a44d63b56cac9d78b3539cf5ef9b,ev
188,C111|C069|C029|C072|C075|C295|C308,7,b3546238ca189a67e50ccadc2e54ed3060c04db29d3d71836e74301cc12003d0,D0,L-main-threeshift-150c-01,134.04085974340603,4,true_lns_middle,a62752e35fb619a92c0718c0abfb3cd1ffdabcb9c66d034a91f7c39b627ba8ec,ev
189,C164,1,5ac2547b2af9160ae698164298dc868eb5a467bd54d517b526c0dbd8dba0830e,D1,L-main-threeshift-150c-01,102.59285538706575,4,true_lns_middle,a444cb4a28e63115e7026304bb572aada9851ef0e8ec66f22a7479f00abcd7ea,ev
190,C064|C173,2,9fab8fa5b0014bfa2e3bcdb3e6b7c542a33d478f948f1a003c68845766e91f4a,D0,L-main-threeshift-150c-01,102.65521106910474,4,true_lns_middle,1b845a34df5186caa2994488226b8a0bfec644eb9c6d32f4302aeff8e9fd2405,ev
191,C146|C037|C231|C294|C222|C192|C306,7,da7a627a88a4f77fe8da08a9b7476467054e3fc56af744982ba1060dd056a571,D0,L-main-threeshift-150c-01,217.86086062780558,4,proportional_true_lns_middle,cfa1267f8d90b73dc1dc8f019157aef70bf8f28556e89a0bde57ec37b88029a1,cv
192,C119|C006|C095|C060|C088|C028|C066|C234|C310|C321,10,5ff4fb65011074ebeb797b20adbaaab9bfe84c69808c62afb537815e439e7462,D0,L-main-threeshift-150c-01,226.42816937057682,4,proportional_true_lns_middle,fdf2b7b2b458173c9d790fafe0558e21385f24228f4855572bf180904b91c36d,cv
193,C074|C137|C220|C155|C161|C224|C230|C319,8,53acd7d5b4aad72d07dd35c9d667e97d8c647113e1d0fa4b17eb69c895b6a8d8,D0,L-main-threeshift-150c-01,259.3343856127499,4,proportional_true_lns_middle,87e3598c9ab9429b573a9b763aae40c9a40717dd2cf5a2ba70790998c0e8322e,cv
194,C149|C274|C322,3,a68ed42254e1870424a7e3da1c19f054be556a62155063177835cf1e4717edc3,D0,L-main-threeshift-150c-01,96.7433056745746,4,proportional_true_lns_middle,e0a6b445e6e423a097a68f6f1e8f5877b557eff1c653f799d601515116654ade,ev
195,C023|C048|C241|C162|C204,5,dc5c7681733eed6b76cc99da52cda8c91d0b9c271ed0d8023a0bef07e6bd20f5,D0,L-main-threeshift-150c-01,99.94629321835086,4,proportional_true_lns_middle,0568e09d43a3dc12a22e1d7bb1ca9b5679e967331abf36e8bf2811830b671acb,ev
196,C016|C108|C002|C082|C255|C185|C276|C202,8,83a99f78ed2d72c5df30819741f1ac15e68ae7c40811a92629bbc0f87fb94493,D0,L-main-threeshift-150c-01,165.7243772934491,4,proportional_true_lns_middle,f1b90b2f342d2c8862259edee9afc570fd6bbac542a46f812e2e2a83fd65374e,ev
197,C041|C170|C176|C188|C157,5,92924868f05a258f9da5bc5977a9f700795003f0ed83bc3ed70a00f9b229cbc9,D0,L-main-threeshift-150c-01,204.6772069361117,4,proportional_true_lns_middle,6027070be2e7bc0087b8de221c0b8013d51a86e78a48f2a391ae12253e638520,ev
198,C096|C120|C131|C197|C156|C226|C296|C213|C314,9,1c6621897878ba1da5cea5e09e5cd972eb041c9b41fb6cc7a87b136104774430,D0,L-main-threeshift-150c-01,197.18338854301473,4,proportional_true_lns_middle,d13869fc3102427ec1f3693b907248e33475161ef0807fbe3b2177d1c241cf32,cv
199,C052|C107|C124|C203|C206|C246|C242|C254,8,e8812e0e63e71ab8bd3a6a2224307956e3f5a35a68806bee628ba014cc63b844,D0,L-main-threeshift-150c-01,171.50842231699977,4,proportional_true_lns_middle,11579c272d3ca305f6b2f29f98dfa3da5050ecbb4e4a0ddead1556672bf79c10,ev
200,C094|C167|C240,3,71514872d0f55781493084a9457a743c2e58d436c4cac5629c759431dfccba2c,D0,L-main-threeshift-150c-01,115.32732654062849,4,proportional_true_lns_middle,7019a3ac7e13b080bab632267c430618c7e8c078f9a47989ec52bbf94f5b43e5,ev
201,C046|C097|C113|C001|C068|C150|C233,7,0e762cc2d5298a1b5d48a395db50473593a834befdde8d1601dca4028eb1c1b8,D0,L-main-threeshift-150c-01,182.01352710955607,4,proportional_true_lns_middle,681b8d1d8b6d6797c3de89539f2cc1a4159e824e6672954217063566916041de,ev
202,C091|C114|C130|C047|C297|C184|C236,7,8fcb21542eaf23e4e4332929b3217808c08fd7b05551e770585ef7bd121f5c8b,D0,L-main-threeshift-150c-01,113.43383151034784,4,proportional_true_lns_middle,748ad0d439d0b1815d11a42992b7310f587ed03a33682fe146435304cf7bd865,ev
203,C102|C065|C284|C218|C191|C171|C194|C280|C312,9,039ef0d2c8b91d2deacddc1ec8db28f75e941ff92b61c10e269dcb1771f8deed,D0,L-main-threeshift-150c-01,220.44612077790046,4,proportional_true_lns_middle,544dadd737d030dd4852bb8339717eca58f601b877163b4d7d35f25ff143dc34,cv
204,C061|C077|C030|C081|C007|C183|C265|C182,8,6783aa90e2793ed6dcd185ef4742698abb65fe6f60bb7649b19cf6524022a496,D0,L-main-threeshift-150c-01,118.58437819683034,4,proportional_true_lns_middle,d77c7e61e8b8da4a5d31af8e29589724cf22650080d6a7d56235a6abe7605e25,ev
205,C056|C262|C244|C289|C300|C263|C216,7,9d8332a490931205c4f4edc00c0d84e7b8da00119c4c695fbdb5bc1e757e3c9d,D0,L-main-threeshift-150c-01,184.698473437747,4,proportional_true_lns_middle,ade46b14cec0f5793e4e2da3ebca44466ce48eb297e42deed55432e86b28eeab,ev
206,C045|C133|C008|C151|C243|C168|C209|C304,8,b5d027379a94e7e2879312468e421c827cb8762da1301b008d1364e1c07c4b78,D0,L-main-threeshift-150c-01,195.56938885589108,4,proportional_true_lns_middle,d49132a8a0e227638d04be3d47d49be2cbf4dd52f789630e62a18dc4469957f1,cv
207,C144|C020|C022|C087|C126|C169,6,1c5e071624cf960640d510533ac50f1231b88a466d1cf94cccc9b4fd67707e06,D0,L-main-threeshift-150c-01,138.59518264310486,4,proportional_true_lns_middle,9ef43d728cb77268bf195d5439eff0383a30b0c0f5e6f9bfa7b01f816fb9daf4,ev
208,C174,1,c89af34480449bf6852ccf823da10da9178a56e4495cf21761a61772630de3ef,D0,L-main-threeshift-150c-01,82.82960729157466,4,proportional_true_lns_middle,217a1a0ff67caf6f11583a1cf33abab27ca81eb5188afb2ccbb0de1130e0fa41,ev
209,C112|C005|C039|C086|C067|C085|C200|C268|C303,9,bb0ebe357facf4121ed67832de09bddd600122f7f99960cbc906b2a4814bce77,D0,L-main-threeshift-150c-01,147.61141451319256,4,proportional_true_lns_middle,c68f991da85ebb889ea6e5341295ea81c5b7732fb31f99ab4be806c38709bbce,ev
210,C115|C018|C142|C285|C279|C317,6,457ca2bc27afb664978fae9217daf398e9db8083cfea115a1b63d2d9a72fcc61,D1,L-main-threeshift-150c-01,169.05316415989196,4,proportional_true_lns_middle,355c1ee465e7a219a8f23d51007294cb8f55f3c1b4f5b06551e8576d969a56ab,ev
211,C015|C101|C228|C211|C165|C152,6,31dafd5b2a92ea066345b4a1daad6cdfcfa2b727cf19779c10e19a309f446ef3,D1,L-main-threeshift-150c-01,157.45823936664678,4,proportional_true_lns_middle,3af2feb9d6200fc8e070a664c799ef0785d567399692fdf9e6f4cf72b9bb522d,ev
212,C084|C040|C083|C214|C193|C199|C215,7,e9955297a04daa933fa6997fd5e6263686bdb90beb09f342411e18dc907517ae,D1,L-main-threeshift-150c-01,173.33403371783848,4,proportional_true_lns_middle,5ea0204f984089e150fcd45601469fd78a965918af3c1e277a63f7f762c8c3c1,ev
213,C070|C073|C158|C154|C159,5,21ad189b43a93b338846d72785134f1801e0283b3b8c06b821bae874f9ed5e60,D1,L-main-threeshift-150c-01,117.36474813590735,4,proportional_true_lns_middle,d76cf911ac2340f2769e0dfd7bc29aaae32a7ffa828e271d2f7594b5a6b7ec81,ev
214,C012|C145|C138|C105|C100|C098|C059|C118|C143|C301,10,7358c08b0d097dc42485328f5b69f1a6db1a51d97d6b35ccdf3df9e6adb899ba,D1,L-main-threeshift-150c-01,209.60289602598604,4,proportional_true_lns_middle,56697154e375d74557eeb5da4c3f67ce65e06b43fb611d6c6e2b254b47313d41,cv
215,C103|C042|C024|C110|C245|C179|C198,7,beb1b80a93dfdab042f372512fecb6e30e63651c1fd223b86543b34ce06928ae,D1,L-main-threeshift-150c-01,149.68910521404013,4,proportional_true_lns_middle,a2d0f855c5f67ccb4ba4e6f0071dc2da124571241cb537be0d2dd173f1b849ed,ev
216,C031|C272|C252|C178|C205|C292,6,bf25bc303ba4ca86ed97b28505896c1d66225d8229a31a37dd1d53752127cd91,D1,L-main-threeshift-150c-01,145.60643455413683,4,proportional_true_lns_middle,0b77098a36a43753857713a9e31177241c96ed0a826f21542f264c7e36416429,ev
217,C026|C147|C217|C271|C293|C283|C287|C175,8,95dc88fbf758629dca30cca6fcac36c3aeaa7ea1445a4dda935378154889b4d4,D1,L-main-threeshift-150c-01,130.14778674955951,4,proportional_true_lns_middle,f5803f0607d737e4b1d429ca33468092fe13fa8ba3c51d569831599a22e6c1ff,ev
218,C135|C109|C121|C123|C128|C011|C017|C004|C053|C298,10,097d7fbc012e5b4a63f3bb160728d4534e9c035b93e50dcaf3638c1e90b69b48,D1,L-main-threeshift-150c-01,183.07396482796867,4,proportional_true_lns_middle,de8b9c7d802b2e52ed2f6b9c6daf3eaa692b56fac01e6858180c72202f15e927,ev
219,C044|C139|C313|C311,4,523e69573430ba339704722b26462ad87521e85ef1d62b0f81867052fa55ea32,D1,L-main-threeshift-150c-01,91.36832800082067,4,proportional_true_lns_middle,585c889b7af989621821d692fe61689dae55a6cf03e0966f65f6c659a3247960,ev
