engine,profile,start,operator,repair,repetition,changed,feasible,violation_count,start_cost,candidate_cost,cost_delta,route_count_before,route_count_after,route_delta,ev_routes_before,ev_routes_after,ev_route_delta,charging_actions_before,charging_actions_after,charging_action_delta,hill_climb_would_accept,sa_accept_probability_at_temperature,detail,remove_count,raw_changed_before_wrapper_revert,raw_route_delta_before_wrapper_revert,raw_hard_violations_before_wrapper_revert
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,3,True,True,0,1811.8374767193643,1783.2378771961019,-28.59959952326244,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,4,True,True,0,1811.8374767193643,1783.0677962011089,-28.769680518255427,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,5,True,True,0,1811.8374767193643,1809.475956046793,-2.3615206725712596,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,1,True,True,0,1811.8374767193643,1686.30950929732,-125.52796742204441,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,2,True,True,0,1811.8374767193643,1809.4117611370116,-2.4257155823527228,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,4,True,True,0,1811.8374767193643,1793.5462243566503,-18.291252362713976,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret2_insert_repair,5,True,True,0,1811.8374767193643,1792.2565564475315,-19.580920271832838,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,2,True,True,0,1811.8374767193643,1761.5195149027481,-50.31796181661616,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,4,True,True,0,1811.8374767193643,1811.6139849756526,-0.2234917437117474,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,regret3_insert_repair,5,True,True,0,1811.8374767193643,1793.3812023863145,-18.456274333049805,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,1,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,2,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,3,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,4,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,greedy_insert_repair,5,True,True,0,1811.8374767193643,1687.9563077655023,-123.88116895386202,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,1,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,2,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,3,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,4,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret2_insert_repair,5,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,1,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,2,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,3,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,4,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,worst_customer_removal,regret3_insert_repair,5,True,True,0,1811.8374767193643,1679.4324252390443,-132.40505148032003,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,2,True,True,0,1811.8374767193643,1726.6839676443403,-85.15350907502398,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,3,True,True,0,1811.8374767193643,1785.3631886172438,-26.474288102120454,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,4,True,True,0,1811.8374767193643,1761.4540423197773,-50.38343439958703,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,greedy_insert_repair,5,True,True,0,1811.8374767193643,1803.9684608516936,-7.869015867670669,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,1,True,True,0,1811.8374767193643,1801.0165059329931,-10.820970786371163,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,4,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret2_insert_repair,5,True,True,0,1811.8374767193643,1730.0233195322994,-81.8141571870649,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,1,True,True,0,1811.8374767193643,1776.5266736305834,-35.31080308878086,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,2,True,True,0,1811.8374767193643,1806.3776658582965,-5.459810861067808,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,3,True,True,0,1811.8374767193643,1799.3367593523392,-12.500717367025118,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,4,True,True,0,1811.8374767193643,1811.1691800466715,-0.6682966726928043,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,shaw_related_removal,regret3_insert_repair,5,True,True,0,1811.8374767193643,1802.5320534572802,-9.305423262084105,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,4,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,greedy_insert_repair,5,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,4,True,True,0,1811.8374767193643,1723.9399352348607,-87.89754148450356,9,8,-1,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret2_insert_repair,5,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,4,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,whole_route_removal,regret3_insert_repair,5,True,True,0,1811.8374767193643,1730.3907181749512,-81.44675854441311,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,1,True,True,0,1811.8374767193643,1766.9337034117093,-44.903773307655,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,2,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,3,True,True,0,1811.8374767193643,1804.911867440044,-6.92560927932027,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,4,True,True,0,1811.8374767193643,1795.9050101479577,-15.932466571406621,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,greedy_insert_repair,5,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,1,True,True,0,1811.8374767193643,1811.0889537614305,-0.7485229579338011,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,2,True,True,0,1811.8374767193643,1783.3171263381996,-28.52035038116469,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,3,True,True,0,1811.8374767193643,1804.2806417493184,-7.556834970045884,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,4,True,True,0,1811.8374767193643,1811.7519716060096,-0.08550511335465671,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret2_insert_repair,5,True,True,0,1811.8374767193643,1781.7323774251056,-30.105099294258707,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,1,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,2,True,True,0,1811.8374767193643,1730.3907181749512,-81.44675854441311,9,8,-1,1,0,-1,1,0,-1,True,1.0,candidate_usable,6,True,-1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,3,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,4,True,True,0,1811.8374767193643,1793.7010591488636,-18.136417570500726,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,5,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,1,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,2,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,3,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,4,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,5,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,1,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,2,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,3,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,4,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,5,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,1,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,2,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,3,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,4,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,5,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,greedy_insert_repair,1,True,True,0,1730.3907181749512,1815.4875582441039,85.09684006915268,8,9,1,0,1,1,0,1,1,False,0.7114946646064577,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,greedy_insert_repair,2,True,True,0,1730.3907181749512,1722.1582019424538,-8.232516232497346,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,greedy_insert_repair,3,True,True,0,1730.3907181749512,1678.3838862135347,-52.00683196141654,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,greedy_insert_repair,4,True,True,0,1730.3907181749512,1826.3653537706607,95.97463559570951,8,9,1,0,1,1,0,1,1,False,0.681200536656905,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,greedy_insert_repair,5,True,True,0,1730.3907181749512,1811.1062834999964,80.71556532504519,8,9,1,0,1,1,0,1,1,False,0.7240735804532321,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret2_insert_repair,1,True,True,0,1730.3907181749512,1724.3570248100418,-6.033693364909368,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret2_insert_repair,2,True,True,0,1730.3907181749512,1751.644433865719,21.253715690767876,8,9,1,0,1,1,0,1,1,False,0.918498632872446,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret2_insert_repair,3,True,True,0,1730.3907181749512,1812.8750759162901,82.48435774133895,8,9,1,0,1,1,0,1,1,False,0.7189687172031907,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret2_insert_repair,4,True,True,0,1730.3907181749512,1720.3334731543741,-10.057245020577056,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret2_insert_repair,5,True,True,0,1730.3907181749512,1728.0505077059534,-2.3402104689978387,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret3_insert_repair,1,True,True,0,1730.3907181749512,1801.4476212748687,71.05690309991746,8,9,1,0,1,1,0,1,1,False,0.7525953251817669,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret3_insert_repair,2,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret3_insert_repair,3,True,True,0,1730.3907181749512,1709.916717125724,-20.474001049227127,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret3_insert_repair,4,True,True,0,1730.3907181749512,1724.2138713362458,-6.176846838705387,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,random_customer_removal,regret3_insert_repair,5,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,worst_customer_removal,greedy_insert_repair,1,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,worst_customer_removal,greedy_insert_repair,2,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,ROUTE_ELIMINATION_DIAGNOSTIC,CV_ONLY,worst_customer_removal,greedy_insert_repair,3,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
