run_id,instance,algorithm,seed,violation_count,recorded_cost,recomputed_cost,absolute_cost_difference,ok,solution_file,solution_sha256
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed1,L-main-threeshift-15c-01,PSO,1,0,1316.6487450239674,1316.6487450239674,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed1.json,f039fce393e49335c1204b8a90642cc983139a01fd609ed121cb12bbb952a433
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed2,L-main-threeshift-15c-01,PSO,2,0,1321.971782934998,1321.971782934998,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed2.json,6427b3055a038fa7aeb1bdbc6664207df449326ae0f021851345503fc437e2e3
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed3,L-main-threeshift-15c-01,PSO,3,0,1289.4280847312566,1289.4280847312566,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed3.json,8bca1159cfa0332602ecb247ba0bbf760dbc9f0346565aa8fb8460dbee32c185
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed4,L-main-threeshift-15c-01,PSO,4,0,1281.5638815199154,1281.5638815199154,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed4.json,b4e16912ab2850691744abf5f7ea56cc2b0e6a864a79d698ffa621b554aba4b8
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed5,L-main-threeshift-15c-01,PSO,5,0,1337.792791083742,1337.792791083742,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed5.json,7c8cf5b129149d36f9997c355b8b2b70cce8ac6f1966ae454ed6d2b7cfcc78c8
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed6,L-main-threeshift-15c-01,PSO,6,0,1318.304758944377,1318.304758944377,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed6.json,a0fa14c61fa4a499d9142126003da16d1d9151e3782630017d4d2f0312a22fe5
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed7,L-main-threeshift-15c-01,PSO,7,0,1316.6487450239674,1316.6487450239674,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed7.json,f039fce393e49335c1204b8a90642cc983139a01fd609ed121cb12bbb952a433
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed8,L-main-threeshift-15c-01,PSO,8,0,1302.1420498355542,1302.1420498355542,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed8.json,9e2ce250ae46b3d70f8b3651be7047806e04041b4127b9d8a9ea48d310517b6b
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed9,L-main-threeshift-15c-01,PSO,9,0,1284.4959630759622,1284.4959630759622,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed9.json,615ab90761a04ee50a9f8069a9f948a87db051939043816c95635919e010b05a
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed10,L-main-threeshift-15c-01,PSO,10,0,1298.157095866536,1298.157095866536,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__PSO__seed10.json,3b25d1e7e35c872185af2808aa4e65307e652193b564fa96c382b908aa13c6bd
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed1,L-main-threeshift-15c-01,VNS,1,0,1064.1122238417627,1064.1122238417627,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed1.json,5822c33235235d1c9194dfb197c9092b59aade893e9d64cb6c05b742ac0f6ae6
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed2,L-main-threeshift-15c-01,VNS,2,0,1041.7591843404048,1041.7591843404048,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed2.json,29c48913e2f5de615b94261f61b208c9b7b96314ffe53247c5433048b0dbffbe
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed3,L-main-threeshift-15c-01,VNS,3,0,1047.7297588653091,1047.7297588653091,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed3.json,a4056269b3e94ad95f879d8bceaa6a460eb465d9a316d1c927458845a68c80df
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed4,L-main-threeshift-15c-01,VNS,4,0,1047.7297588653091,1047.7297588653091,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed4.json,57a300ca94696c3a89dbda5a3bdcc817cdb2aaea6cd6f004fd086d95c4602918
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed5,L-main-threeshift-15c-01,VNS,5,0,1021.8545301087881,1021.8545301087881,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed5.json,3a3f5d6a224145d5d1d8803c36b63877ab7cac6144e54e37b46d7c527cde74b7
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed6,L-main-threeshift-15c-01,VNS,6,0,1047.7297588653091,1047.7297588653091,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed6.json,57a300ca94696c3a89dbda5a3bdcc817cdb2aaea6cd6f004fd086d95c4602918
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed7,L-main-threeshift-15c-01,VNS,7,0,1047.7297588653091,1047.7297588653091,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed7.json,9bf29ff95bf7dbc90fe743d14b4a3cef1b96b35d1b3973ca32c99721cf6a28f3
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed8,L-main-threeshift-15c-01,VNS,8,0,1059.0099457937429,1059.0099457937429,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-15c-01__VNS__seed8.json,910f4db8bacee584db9ff15d482a8b27720a983466fbab7e132133f1fc0ea317
