task_id,instance_id,region,arm,charge_timing_policy,seed,view,improvement_sequence,iteration,global_iteration,elapsed_seconds,global_elapsed_seconds,objective_before,objective_after,improvement_absolute,improvement_relative,timer_reset,timer_reset_threshold_relative,objective_type
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,cv_only,19,2332,2332,35.79074541599766,35.79074570800003,2181040,2179719,1321,0.0006056743571873968,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,cv_only,20,2511,2511,38.47137320799811,38.47137350000048,2179719,2179541,178,8.166190229107514e-05,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,cv_only,21,3932,3932,59.74212458299735,59.74212487499972,2179541,2177231,2310,0.0010598561807279607,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,1,1,11710,0.012389833998895483,205.43932591799967,9223372036854775807,1888723,9223372036852887084,0.9999999999997953,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,2,19,11728,0.16128187499998603,205.58821795900076,1888723,1863560,25163,0.013322758286948377,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,3,42,11751,0.3731104170001345,205.8000465010009,1863560,1817752,45808,0.024580909656785936,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,4,48,11757,0.4283230840010219,205.8552591680018,1817752,1730762,86990,0.0478558131142202,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,5,84,11793,0.7627634169984958,206.18969950099927,1730762,1727916,2846,0.0016443624253363548,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,6,344,12053,5.908782750000682,211.33571883400145,1727916,1726027,1889,0.0010932244391509771,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,7,385,12094,6.280674666999403,211.70761075100017,1726027,1709355,16672,0.009659176826318476,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,8,400,12109,6.403978166999877,211.83091425100065,1709355,1703922,5433,0.003178391849557289,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,9,513,12222,9.174967916998867,214.60190400099964,1703922,1678254,25668,0.01506406983418255,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,10,861,12570,14.968399375000445,220.39533545900122,1678254,1664001,14253,0.00849275497034418,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,11,1091,12800,18.70283791700058,224.12977400100135,1664001,1663184,817,0.0004909852818598065,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,12,1202,12911,21.456564084001002,226.88350016800177,1663184,1653280,9904,0.005954843240435213,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,13,1730,13439,30.244338874999812,235.67127495900058,1653280,1652754,526,0.00031815542436852804,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,14,2014,13723,35.505938417001744,240.93287450100252,1652754,1648008,4746,0.002871570723773774,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,15,3665,15374,66.40437450000172,271.8313105840025,1648008,1645166,2842,0.001724506191717516,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,16,4072,15781,74.16444899999988,279.59138508400065,1645166,1644313,853,0.0005184887117774134,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,17,5510,17219,101.05698204199871,306.4839181259995,1644313,1639162,5151,0.0031326152624226652,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,naive_ev,18,7944,19653,152.623279792002,358.05021587600277,1639162,1623172,15990,0.00975498455918329,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,1,2,21611,0.023100958998838905,431.8693807089985,9223372036854775807,1825659,9223372036852950148,0.999999999999802,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,2,21,21630,0.1967804999985674,432.04306024999823,1825659,1727316,98343,0.05386712414530863,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,3,26,21635,0.23439966699879733,432.08067941699846,1727316,1691280,36036,0.020862424709780954,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,4,69,21678,0.5710414169989235,432.4173211669986,1691280,1679727,11553,0.00683092095927345,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,5,131,21740,2.0600524589972338,433.9063322089969,1679727,1650729,28998,0.01726351960765053,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,6,192,21801,2.575284874998033,434.4215646249977,1650729,1648866,1863,0.0011285922765032904,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,7,214,21823,3.7042324589965574,435.5505122089962,1648866,1647151,1715,0.0010401087777903116,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,8,223,21832,3.772963458999584,435.61924320899925,1647151,1643046,4105,0.002492181955388425,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,9,259,21868,4.041015249997145,435.8872949999968,1643046,1638324,4722,0.0028739304925120782,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,10,471,22080,7.83842249999725,439.6847022499969,1638324,1590768,47556,0.02902722538398998,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,11,730,22339,12.891527458999917,444.7378072089996,1590768,1588988,1780,0.0011189563783028072,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,12,1370,22979,24.779753708997305,456.626033458997,1588988,1571025,17963,0.011304679456358387,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,13,4243,25852,78.16457749999972,510.0108572499994,1571025,1564834,6191,0.003940739326236056,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,mechanism_ev,14,6141,27750,113.81067079199784,545.6569505419975,1564834,1550601,14233,0.009095533455944847,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,1,3,3,0.02860016600243398,0.02860033300385112,9223372036854775807,2624699,9223372036852151108,0.9999999999997154,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,2,6,6,0.05726129100003163,0.05726145800144877,2624699,2538050,86649,0.03301292833959246,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,3,10,10,0.08660670800236403,0.08660687500378117,2538050,2304995,233055,0.09182443214278678,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,4,17,17,0.14339141600066796,0.1433915830020851,2304995,2231800,73195,0.03175494957689713,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,5,57,57,0.3897105409996584,0.38971070800107555,2231800,2223280,8520,0.0038175463751232187,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,6,121,121,1.7717278330019326,1.7717280000033497,2223280,2222442,838,0.00037692058580115866,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,7,136,136,1.8816700829993351,1.8816702500007523,2222442,2213152,9290,0.004180086589436305,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,8,184,184,2.267055750002328,2.267055917003745,2213152,2204143,9009,0.004070664825551973,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,9,281,281,3.9001874160021544,3.9001875830035715,2204143,2203259,884,0.00040106290744293816,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,10,312,312,5.077780208001059,5.077780375002476,2203259,2198121,5138,0.0023320000054464773,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,11,465,465,7.045066165999742,7.045066333001159,2198121,2190959,7162,0.0032582373763773696,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,12,1242,1242,19.951461541000754,19.95146170800217,2190959,2190954,5,2.282105689791548e-06,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,13,1663,1663,26.607182791001833,26.60718295800325,2190954,2187733,3221,0.0014701358403690812,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,14,2048,2048,32.91050079100023,32.91050095800165,2187733,2186849,884,0.00040407124635410263,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,15,2175,2175,34.75084554100249,34.75084570800391,2186849,2185878,971,0.0004440178539990644,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,16,2455,2455,39.68116779100092,39.681167958002334,2185878,2182648,3230,0.00147766709761478,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,17,2543,2543,41.19313987500209,41.193140042003506,2182648,2181984,664,0.00030421762922835016,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,18,3656,3656,58.67956616599986,58.679566333001276,2181984,2181117,867,0.00039734480179506355,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,19,6062,6062,94.80647520799903,94.80647537500045,2181117,2180897,220,0.0001008657490634386,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,20,6780,6780,105.14515745800236,105.14515762500378,2180897,2180152,745,0.00034160256078118314,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,21,6933,6933,107.8245291250023,107.82452929200372,2180152,2178992,1160,0.0005320729930757121,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,22,7042,7042,109.3304004160018,109.33040058300321,2178992,2178521,471,0.0002161549927672979,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,23,8923,8923,137.5857571660017,137.58575733300313,2178521,2178279,242,0.00011108453854702342,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,cv_only,24,10675,10675,162.20261920800112,162.20261937500254,2178279,2176972,1307,0.0006000149659432974,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,1,1,11801,0.013254207999125356,206.6081560829989,9223372036854775807,2201702,9223372036852574105,0.9999999999997613,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,2,13,11813,0.12584274999971967,206.7207446249995,2201702,2100115,101587,0.0461402133440402,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,3,47,11847,0.404812665998179,206.99971454099796,2100115,1953125,146990,0.0699914052325706,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,4,52,11852,0.4468752079992555,207.04177708299903,1953125,1862474,90651,0.046413312,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,5,62,11862,0.5212334999996528,207.11613537499943,1862474,1852906,9568,0.005137252922725364,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,6,65,11865,0.5418110409991641,207.13671291599894,1852906,1824836,28070,0.015149176482778942,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,7,77,11877,0.6412135829996259,207.2361154579994,1824836,1807384,17452,0.009563599139867911,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,8,116,11916,1.871095874997991,208.46599774999777,1807384,1763440,43944,0.02431359356949049,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,9,154,11954,2.197579540999868,208.79248141599965,1763440,1733674,29766,0.016879508233906455,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,10,212,12012,3.661515749998216,210.256417624998,1733674,1720248,13426,0.007744247188341061,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,11,331,12131,5.609546749998117,212.2044486249979,1720248,1674731,45517,0.026459556994107826,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,12,443,12243,7.398446499999409,213.9933483749992,1674731,1671220,3511,0.002096456087574661,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,13,501,12301,8.857377290998556,215.45227916599833,1671220,1664971,6249,0.0037391845478153686,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,14,694,12494,11.536410999997315,218.1313128749971,1664971,1639224,25747,0.015463933005439735,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,15,1059,12859,18.27590587499799,224.87080774999777,1639224,1633160,6064,0.0036993113814829458,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,16,4405,16205,84.53749999999854,291.1324018749983,1633160,1625387,7773,0.004759484680006858,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,naive_ev,17,8251,20051,164.3216987909982,370.916600665998,1625387,1618228,7159,0.00440448951542002,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,1,5,21605,0.06005066599755082,435.6087132079956,9223372036854775807,1855655,9223372036852920152,0.9999999999997988,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,2,11,21611,0.11816949999774806,435.6668320419958,1855655,1774847,80808,0.04354688775661424,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,3,22,21622,0.20183737499974086,435.7504999169978,1774847,1751651,23196,0.013069295550546048,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,4,47,21647,0.44162545799918007,435.99028799999724,1751651,1745677,5974,0.003410496725660534,False,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,5,52,21652,0.47773783299999195,436.02640037499805,1745677,1675000,70677,0.04048687128260268,True,0.01,PyVRP integer proxy objective
T26__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,mechanism_ev,6,71,21671,0.6392639160003455,436.1879264579984,1675000,1644396,30604,0.0182710447761194,True,0.01,PyVRP integer proxy objective
