appearance_second,best_depot_id,best_latest_departure_second,best_slack_at_appearance_seconds,best_vehicle_type,candidate_count,customer_id,demand_kg,depot_type_clocks_json,due_second,event_id,feasible_after_wait_0m,feasible_after_wait_10m,feasible_after_wait_20m,feasible_after_wait_30m,instance_id,margin_after_wait_0m_seconds,margin_after_wait_10m_seconds,margin_after_wait_20m_seconds,margin_after_wait_30m_seconds,ready_second,service_second,stream_seed,stream_sha256
31811.800185318934,D_guangzhou,46194.358680000005,14382.55849468107,cv,8,C048,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":43487.15868,""preferred_departure_second"":40838.90304,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":43487.15868,""preferred_departure_second"":40838.90304,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":45671.358680000005,""preferred_departure_second"":43023.10304,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":45671.358680000005,""preferred_departure_second"":43023.10304,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":46194.358680000005,""preferred_departure_second"":43546.10304,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":46194.358680000005,""preferred_departure_second"":43546.10304,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":42374.05868,""preferred_departure_second"":39725.80304,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":42374.05868,""preferred_departure_second"":39725.80304,""vehicle_type"":""ev""}]",47662.55868,ADD_012_C048,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,14382.55849468107,13782.55849468107,13182.55849468107,12582.55849468107,45014.30304,540.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
32192.665718742828,D_guangzhou,52994.48628,20801.82056125717,cv,8,C071,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":50287.28628,""preferred_departure_second"":48129.020580000004,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":50287.28628,""preferred_departure_second"":48129.020580000004,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":52568.586279999996,""preferred_departure_second"":50410.32058,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":52568.586279999996,""preferred_departure_second"":50410.32058,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":52994.48628,""preferred_departure_second"":50836.22058,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":52994.48628,""preferred_departure_second"":50836.22058,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":49174.18628,""preferred_departure_second"":47015.920580000005,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":49174.18628,""preferred_departure_second"":47015.920580000005,""vehicle_type"":""ev""}]",54474.38628,ADD_016_C071,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,20801.82056125717,20201.82056125717,19601.82056125717,19001.82056125717,52316.12058,720.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
33278.7916149452,D_foshan,48897.4472,15618.655585054803,cv,8,C023,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":45919.747200000005,""preferred_departure_second"":42502.57386,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":45919.747200000005,""preferred_departure_second"":42502.57386,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":48897.4472,""preferred_departure_second"":45480.273859999994,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":48897.4472,""preferred_departure_second"":45480.273859999994,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":48626.9472,""preferred_departure_second"":45209.773859999994,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":48626.9472,""preferred_departure_second"":45209.773859999994,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45031.247200000005,""preferred_departure_second"":41614.07386,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45031.247200000005,""preferred_departure_second"":41614.07386,""vehicle_type"":""ev""}]",51033.847200000004,ADD_007_C023,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,15618.655585054803,15018.655585054803,14418.655585054803,13818.655585054803,47616.673859999995,540.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
33371.79240329244,D_guangzhou,62845.595799999996,29473.803396707553,cv,8,C059,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":60138.3958,""preferred_departure_second"":57064.25998,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":60138.3958,""preferred_departure_second"":57064.25998,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":62348.2958,""preferred_departure_second"":59274.159980000004,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":62348.2958,""preferred_departure_second"":59274.159980000004,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":62845.595799999996,""preferred_departure_second"":59771.45998,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":62845.595799999996,""preferred_departure_second"":59771.45998,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":59025.2958,""preferred_departure_second"":55951.159980000004,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":59025.2958,""preferred_departure_second"":55951.159980000004,""vehicle_type"":""ev""}]",64324.4958,ADD_014_C059,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,29473.803396707553,28873.803396707553,28273.803396707553,27673.803396707553,61250.35998,720.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
34754.02469839584,D_guangzhou,45792.74144,11038.716741604156,cv,8,C067,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":43085.54144,""preferred_departure_second"":40046.976740000006,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":43085.54144,""preferred_departure_second"":40046.976740000006,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":45187.341440000004,""preferred_departure_second"":42148.77674000001,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":45187.341440000004,""preferred_departure_second"":42148.77674000001,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":45792.74144,""preferred_departure_second"":42754.17674,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":45792.74144,""preferred_departure_second"":42754.17674,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":41972.44144,""preferred_departure_second"":38933.87674000001,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":41972.44144,""preferred_departure_second"":38933.87674000001,""vehicle_type"":""ev""}]",47259.54144,ADD_015_C067,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,11038.716741604156,10438.716741604156,9838.716741604156,9238.716741604156,44220.976740000006,720.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
35564.713603050324,D_foshan,45301.78514,9737.071536949676,cv,8,C031,347.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":42039.78514,""preferred_departure_second"":38575.816,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":42039.78514,""preferred_departure_second"":38575.816,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":45301.78514,""preferred_departure_second"":41837.816,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":45301.78514,""preferred_departure_second"":41837.816,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":44743.08514,""preferred_departure_second"":41279.116,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":44743.08514,""preferred_departure_second"":41279.116,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":41435.58514,""preferred_departure_second"":37971.616,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":41435.58514,""preferred_departure_second"":37971.616,""vehicle_type"":""ev""}]",47362.58514,ADD_009_C031,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,9737.071536949676,9137.071536949676,8537.071536949676,7937.071536949676,43898.616,900.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
38054.57680663468,D_foshan,45049.98068,6995.4038733653215,cv,8,C040,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":41965.08068,""preferred_departure_second"":40099.19954,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":41965.08068,""preferred_departure_second"":40099.19954,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":45049.98068,""preferred_departure_second"":43184.09954,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":45049.98068,""preferred_departure_second"":43184.09954,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":44672.280679999996,""preferred_departure_second"":42806.39954,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":44672.280679999996,""preferred_departure_second"":42806.39954,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":41183.780679999996,""preferred_departure_second"":39317.89954,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":41183.780679999996,""preferred_departure_second"":39317.89954,""vehicle_type"":""ev""}]",47160.58068,ADD_010_C040,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,6995.4038733653215,6395.4038733653215,5795.4038733653215,5195.4038733653215,45294.69954,720.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
39083.94174675908,D_shenzhen,50002.110360000006,10918.168613240923,cv,8,C121,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":47704.91036,""preferred_departure_second"":45102.954079999996,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":47704.91036,""preferred_departure_second"":45102.954079999996,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":47252.41036,""preferred_departure_second"":44650.454079999996,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":47252.41036,""preferred_departure_second"":44650.454079999996,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":47280.210360000005,""preferred_departure_second"":44678.25408,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":47280.210360000005,""preferred_departure_second"":44678.25408,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":50002.110360000006,""preferred_departure_second"":47400.15408,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":50002.110360000006,""preferred_departure_second"":47400.15408,""vehicle_type"":""ev""}]",51471.210360000005,ADD_025_C121,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,10918.168613240923,10318.168613240923,9718.168613240923,9118.168613240923,48869.25408,720.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
40016.51431447062,D_foshan,52468.48416,12451.969845529376,cv,8,C028,347.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":49310.184160000004,""preferred_departure_second"":45758.10556,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":49310.184160000004,""preferred_departure_second"":45758.10556,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":52468.48416,""preferred_departure_second"":48916.40556,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":52468.48416,""preferred_departure_second"":48916.40556,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":52017.38416,""preferred_departure_second"":48465.30556,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":52017.38416,""preferred_departure_second"":48465.30556,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":48602.28416,""preferred_departure_second"":45050.20556,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":48602.28416,""preferred_departure_second"":45050.20556,""vehicle_type"":""ev""}]",54546.88416,ADD_008_C028,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,12451.969845529376,11851.969845529376,11251.969845529376,10651.969845529376,50994.80556,900.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
40645.03116971408,D_shenzhen,45033.384000000005,4388.352830285927,cv,8,C131,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":42822.684,""preferred_departure_second"":40992.67866,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":42822.684,""preferred_departure_second"":40992.67866,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":42167.084,""preferred_departure_second"":40337.07866,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":42167.084,""preferred_departure_second"":40337.07866,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":42194.884000000005,""preferred_departure_second"":40364.87866,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":42194.884000000005,""preferred_departure_second"":40364.87866,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45033.384000000005,""preferred_departure_second"":43203.37866,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45033.384000000005,""preferred_departure_second"":43203.37866,""vehicle_type"":""ev""}]",46491.084,ADD_026_C131,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,4388.352830285927,3788.3528302859268,3188.3528302859268,2588.3528302859268,44661.07866,540.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
40776.40264784939,D_foshan,45905.05308,5128.650432150607,cv,8,C021,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":42850.25308,""preferred_departure_second"":40933.4443,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":42850.25308,""preferred_departure_second"":40933.4443,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":45905.05308,""preferred_departure_second"":43988.2443,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":45905.05308,""preferred_departure_second"":43988.2443,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":45557.45308,""preferred_departure_second"":43640.6443,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":45557.45308,""preferred_departure_second"":43640.6443,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":42038.85308,""preferred_departure_second"":40122.0443,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":42038.85308,""preferred_departure_second"":40122.0443,""vehicle_type"":""ev""}]",48082.45308,ADD_006_C021,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,5128.650432150607,4528.650432150607,3928.6504321506072,3328.6504321506072,46165.6443,360.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
41629.70127228444,D_guangzhou,50115.205440000005,8485.504167715568,cv,8,C076,417.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":47408.00544,""preferred_departure_second"":44118.09942,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":47408.00544,""preferred_departure_second"":44118.09942,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":49716.50544,""preferred_departure_second"":46426.59942,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":49716.50544,""preferred_departure_second"":46426.59942,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":50115.205440000005,""preferred_departure_second"":46825.29942,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":50115.205440000005,""preferred_departure_second"":46825.29942,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":46294.90544,""preferred_departure_second"":43004.99942,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":46294.90544,""preferred_departure_second"":43004.99942,""vehicle_type"":""ev""}]",51596.305440000004,ADD_017_C076,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,8485.504167715568,7885.504167715568,7285.504167715568,6685.504167715568,48306.39942,1080.0,2,4f95d2b81b09e1d07e82e844c08257b7b5a8e0fa21eec26eecb0b4b79aa0ef40
