task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-prd-25c-03-V2-LOCATIONS__seed4,cn-prd-25c-03-V2-LOCATIONS,prd,25,4,1140.5569045915854,10.63025766699866,1140.5569045915854,9.719528874993557,1140.5569045915854,10.544262332987273,1140.5569045915854,30.994218749998254,91.66293097360156,91.66293097360156,91.66293097360156,91.66293097360156,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1140.5569045915854,1140.5569045915854,0.0,1,5.0,True,best_exact_hgs_parent,1de069c37023501ea04c6831238856a98f361fa49f4fbfbf83f54be3a986c658,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-25c-03-V2-LOCATIONS__seed5,cn-prd-25c-03-V2-LOCATIONS,prd,25,5,1140.5569045915854,10.323150041993358,1140.5569045915854,10.206326125000487,1140.5569045915854,11.006689999994705,1140.5569045915854,31.610694125003647,91.66293097360156,91.66293097360156,91.66293097360156,91.66293097360156,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1140.5569045915854,1140.5569045915854,0.0,1,5.0,True,best_exact_hgs_parent,e7c5404d487e4eafc689af88011f2f63af11aec2d34025cdfac148263935f4dc,71bff19517807422dfb0453bb2eb96c061e7884e60fa589334a0137faa757625,0d74381027104d9207c8ca236c5091cb95d8f5b6d5d654606bed3a6adeaf1f39,PASS
D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed1,cn-prd-50c-01-V2-LOCATIONS,prd,50,1,2574.660505687653,24.902480332995765,2592.346706891174,24.57576649999828,2597.0019308512988,25.677857749993564,2574.660505687653,75.56924241599336,208.5158539862176,211.68581214819983,212.48333509508797,208.5158539862176,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2574.660505687653,2574.660505687653,0.0,1,5.0,True,best_exact_hgs_parent,acd94ad2f9dfa5a3aeee45351806277b3c68a5d7316d7b71ada62271a499875a,714aca5ae9b8d3a08356e62373533278f1f96a1e1656e2db35fa285e217b4a47,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed2,cn-prd-50c-01-V2-LOCATIONS,prd,50,2,2574.660505687653,24.738450916993315,2592.346706891174,24.684910791009315,2597.597031380586,25.831066957995063,2574.660505687653,75.6481258749991,208.5158539862176,211.68581214819983,212.68081697274454,208.5158539862176,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2574.660505687653,2574.660505687653,0.0,1,5.0,True,best_exact_hgs_parent,a6e0de28bead175c83d1dbad22c29043d74dc60c99de7d66b457058f2920e582,714aca5ae9b8d3a08356e62373533278f1f96a1e1656e2db35fa285e217b4a47,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed3,cn-prd-50c-01-V2-LOCATIONS,prd,50,3,2574.660505687653,24.72265037499892,2595.1567877958287,25.392585374996997,2599.2973750621413,25.532930458008195,2574.660505687653,76.03409729199484,208.5158539862176,212.1895279986034,213.02313719200941,208.5158539862176,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2574.660505687653,2574.660505687653,0.0,1,5.0,True,best_exact_hgs_parent,e8e7cab73d6ec5163500239052022d59894049b7b66d690457d95e9d9f1d6292,714aca5ae9b8d3a08356e62373533278f1f96a1e1656e2db35fa285e217b4a47,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4,cn-prd-50c-01-V2-LOCATIONS,prd,50,4,2574.660505687653,25.171595459003584,2592.346706891174,25.668892625006265,2594.1291282681514,25.047043625003425,2574.660505687653,76.59615724999458,208.5158539862176,211.68581214819983,211.98409995913278,208.5158539862176,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2574.660505687653,2574.660505687653,0.0,1,5.0,True,best_exact_hgs_parent,a2b8afa0bf9a993c491bb42700b8e0ad37d9f88c36d238700ad85a3e3a366071,714aca5ae9b8d3a08356e62373533278f1f96a1e1656e2db35fa285e217b4a47,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5,cn-prd-50c-01-V2-LOCATIONS,prd,50,5,2574.660505687653,24.24000070799957,2595.219509474322,25.311811665989808,2596.686379212376,25.813554958993336,2574.660505687653,75.84158579198993,208.5158539862176,212.18504728415505,212.56310814420306,208.5158539862176,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2574.660505687653,2574.660505687653,0.0,1,5.0,True,best_exact_hgs_parent,2202d94f23761be39b93350c7d9078d0b887ba3f534eb3883725a93522474ca0,714aca5ae9b8d3a08356e62373533278f1f96a1e1656e2db35fa285e217b4a47,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-02-V2-LOCATIONS__seed1,cn-prd-50c-02-V2-LOCATIONS,prd,50,1,2603.2314972149225,26.017076125004678,2614.817274980924,26.802331040991703,2614.817274980924,26.982490791997407,2603.2314972149225,80.20328916699509,215.40352184798323,217.70320800248507,217.70320800248507,215.40352184798323,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2603.2314972149225,2603.2314972149225,0.0,1,5.0,True,best_exact_hgs_parent,040dd200f34fe0e850f09e06827999677531d56933730ee0327dfac57760720a,13c33ab5063d8a0300841b0fe8d86ec8086338f50784f6fe628abb3489ff4262,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-02-V2-LOCATIONS__seed2,cn-prd-50c-02-V2-LOCATIONS,prd,50,2,2603.2314972149225,27.34278558299411,2614.7308685217827,26.861082417002763,2614.817274980924,31.49747133399069,2603.2314972149225,86.49419549999584,215.40352184798323,217.81341345881148,217.70320800248507,215.40352184798323,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2603.2314972149225,2603.2314972149225,0.0,1,5.0,True,best_exact_hgs_parent,618a923accfedef433d19f1c7aecbad904a6ef2c45c70a3167b547245e55135a,13c33ab5063d8a0300841b0fe8d86ec8086338f50784f6fe628abb3489ff4262,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-02-V2-LOCATIONS__seed3,cn-prd-50c-02-V2-LOCATIONS,prd,50,3,2603.2314972149225,27.677905833988916,2614.817274980924,25.951579458997003,2614.817274980924,29.69000279100146,2603.2314972149225,84.13955562500632,215.40352184798323,217.70320800248507,217.70320800248507,215.40352184798323,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2603.2314972149225,2603.2314972149225,0.0,1,5.0,True,best_exact_hgs_parent,c6858f0dab89a8e76e445dd4d8104cd395690b89cdc33c9ca2fad8ea242319f2,13c33ab5063d8a0300841b0fe8d86ec8086338f50784f6fe628abb3489ff4262,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-02-V2-LOCATIONS__seed4,cn-prd-50c-02-V2-LOCATIONS,prd,50,4,2603.2314972149225,26.995157249999465,2614.817274980924,28.930131124987383,2614.817274980924,29.093916666010045,2603.2314972149225,85.58176316699246,215.40352184798323,217.70320800248507,217.70320800248507,215.40352184798323,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2603.2314972149225,2603.2314972149225,0.0,1,5.0,True,best_exact_hgs_parent,60b46b69f851e06b7fee0b011e842428872a0cd9fca8cd982154c7c2d25f25a3,13c33ab5063d8a0300841b0fe8d86ec8086338f50784f6fe628abb3489ff4262,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-02-V2-LOCATIONS__seed5,cn-prd-50c-02-V2-LOCATIONS,prd,50,5,2603.2314972149225,27.227466665994143,2614.817274980924,29.41579220800486,2614.817274980924,28.92144154199923,2603.2314972149225,86.00716841701069,215.40352184798323,217.70320800248507,217.70320800248507,215.40352184798323,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2603.2314972149225,2603.2314972149225,0.0,1,5.0,True,best_exact_hgs_parent,502cf469c4a82aeb6b6cefad785cb5d436c79717a4f122821c11a3f9de2bc78b,13c33ab5063d8a0300841b0fe8d86ec8086338f50784f6fe628abb3489ff4262,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-03-V2-LOCATIONS__seed1,cn-prd-50c-03-V2-LOCATIONS,prd,50,1,2570.7520350344885,27.809573709004326,2573.169798661252,30.593998290991294,2573.169798661252,28.643009292005445,2570.7520350344885,87.49272645800374,208.27090000039559,208.6716954951401,208.6716954951401,208.27090000039559,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2570.7520350344885,2570.7520350344885,0.0,1,5.0,True,best_exact_hgs_parent,71f5c17e049ab2246e8717b225d685f77b19ed9d26fd036abc395f079c8ad230,b93022f8a303af691566876b8e054a37c1308d554f273c956dcea97c77e55ff0,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-03-V2-LOCATIONS__seed2,cn-prd-50c-03-V2-LOCATIONS,prd,50,2,2570.7520350344885,27.905388541999855,2570.7520350344885,33.70951891699224,2573.169798661252,26.823531249989173,2570.7520350344885,88.85962445799669,208.27090000039559,208.27090000039559,208.6716954951401,208.27090000039559,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2570.7520350344885,2570.7520350344885,0.0,1,5.0,True,best_exact_hgs_parent,ef9181245cb2b23b7fe91631cd83a0d9830ff122906b44d4c92a1ea36239b476,b93022f8a303af691566876b8e054a37c1308d554f273c956dcea97c77e55ff0,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-03-V2-LOCATIONS__seed3,cn-prd-50c-03-V2-LOCATIONS,prd,50,3,2570.7520350344885,28.410027208010433,2571.432670887431,28.008496082999045,2573.169798661252,26.97577670800092,2570.7520350344885,83.77194125000096,208.27090000039559,208.39895376904724,208.6716954951401,208.27090000039559,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2570.7520350344885,2570.7520350344885,0.0,1,5.0,True,best_exact_hgs_parent,ed4a8cfd61e62183e49e90d50ec6032c250a09478e1bfe046f8ea641438db4b9,b93022f8a303af691566876b8e054a37c1308d554f273c956dcea97c77e55ff0,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-03-V2-LOCATIONS__seed4,cn-prd-50c-03-V2-LOCATIONS,prd,50,4,2570.7520350344885,28.45426754100481,2572.282470777881,28.03178437500901,2575.471956687225,28.437002999999095,2570.7520350344885,85.35354529100005,208.27090000039559,208.55708233043725,209.15573528882942,208.27090000039559,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2570.7520350344885,2570.7520350344885,0.0,1,5.0,True,best_exact_hgs_parent,af0f550a3a517ef7405ef524984a67df2931abaa1a22e1a6ccda9d6090a2916c,b93022f8a303af691566876b8e054a37c1308d554f273c956dcea97c77e55ff0,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-50c-03-V2-LOCATIONS__seed5,cn-prd-50c-03-V2-LOCATIONS,prd,50,5,2570.7520350344885,28.31659433300956,2571.4819534601997,26.754031083008158,2575.1209145256876,27.727373959001852,2570.7520350344885,88.45289512499585,208.27090000039559,208.32906512760508,209.09500008594648,208.27090000039559,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2570.7520350344885,2570.7520350344885,0.0,1,5.0,True,best_exact_hgs_parent,af626829f5e14de6d3c493b53001dc86162cfda147bb8c60d78ad6070a372e1e,b93022f8a303af691566876b8e054a37c1308d554f273c956dcea97c77e55ff0,74b849bef2f4b6c050dd546bcfa1d04499cfb13848482c0e9a3a354815ecaa74,PASS
D6-E2__cn-prd-75c-01-V2-LOCATIONS__seed1,cn-prd-75c-01-V2-LOCATIONS,prd,75,1,3651.008880449754,36.77423395799997,3663.119253474644,37.691997834001086,3660.988576222332,41.01207650000288,3651.008880449754,116.36009858400212,288.2448997551561,290.3605413361626,290.2411599771861,288.2448997551561,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3651.008880449754,3651.008880449754,0.0,1,5.0,True,best_exact_hgs_parent,27a7fb842d3668783a7c5fb415c5f41e0e672e99057cca7e718b23fb947f8a49,5e75ff968c675c9002087c32bf9ca6fb380faad7c854c00d16eb2fb54a450817,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-01-V2-LOCATIONS__seed2,cn-prd-75c-01-V2-LOCATIONS,prd,75,2,3651.008880449754,35.16393049999897,3663.119253474644,37.838283707998926,3661.441819997102,39.84862074999546,3651.008880449754,113.65424620900012,288.2448997551561,290.3605413361626,290.2509432224247,288.2448997551561,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3651.008880449754,3651.008880449754,0.0,1,5.0,True,best_exact_hgs_parent,5970f5ab95192bcfa8289815e1a2338c96f37251ab5084498a11ccf6191025fe,5e75ff968c675c9002087c32bf9ca6fb380faad7c854c00d16eb2fb54a450817,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-01-V2-LOCATIONS__seed3,cn-prd-75c-01-V2-LOCATIONS,prd,75,3,3651.008880449754,34.326720707991626,3663.6242211658964,37.562512250005966,3662.751427065058,40.68834062499809,3651.008880449754,113.46153383300407,288.2448997551561,290.6158390114889,290.4151391514016,288.2448997551561,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3651.008880449754,3651.008880449754,0.0,1,5.0,True,best_exact_hgs_parent,0d2cc2e50c16f96035f99279d2815e756ad8b1d296b1c9428798c46135381081,5e75ff968c675c9002087c32bf9ca6fb380faad7c854c00d16eb2fb54a450817,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-01-V2-LOCATIONS__seed4,cn-prd-75c-01-V2-LOCATIONS,prd,75,4,3651.008880449754,39.13510645799397,3662.4918912448625,37.0655131250096,3660.7341345026,38.013144041993655,3651.008880449754,115.19631979199767,288.2448997551561,290.59813737262783,290.0863826508039,288.2448997551561,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3651.008880449754,3651.008880449754,0.0,1,5.0,True,best_exact_hgs_parent,1c43df61e68ef04863a2fdb76496747158fa4544081b32b5a9d81ce1098a9be8,5e75ff968c675c9002087c32bf9ca6fb380faad7c854c00d16eb2fb54a450817,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-01-V2-LOCATIONS__seed5,cn-prd-75c-01-V2-LOCATIONS,prd,75,5,3651.3022377050174,36.88937466699281,3661.3065474844648,38.856731958003365,3659.016930786699,37.80515566699614,3651.3022377050174,114.5982216669945,288.102758091514,290.1605737419864,289.6651078298286,288.102758091514,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3651.3022377050174,3651.3022377050174,0.0,1,5.0,True,best_exact_hgs_parent,9b63e48eeee5a93c2997cbbd5f8d06fd3472ef7192981ff9037c5b12b73f023d,5e75ff968c675c9002087c32bf9ca6fb380faad7c854c00d16eb2fb54a450817,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-02-V2-LOCATIONS__seed1,cn-prd-75c-02-V2-LOCATIONS,prd,75,1,3723.641536644653,38.56151291700371,3730.3649295463088,34.51316666600178,3730.3649295463088,33.70119595801225,3723.641536644653,107.61161412500951,302.8389121227163,304.1514832370833,304.1514832370833,302.8389121227163,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3723.641536644653,3723.641536644653,0.0,1,5.0,True,best_exact_hgs_parent,06e629c246c55c3981b1506faa22d3b8d01be0f001ac4a22e5cc74c177257c9b,1391ceb1cc7cacf6816af90da19bd9e73b362aef39ea89456af97a8a169afa19,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-02-V2-LOCATIONS__seed2,cn-prd-75c-02-V2-LOCATIONS,prd,75,2,3723.641536644653,37.837341167003615,3730.3649295463088,33.3201068329945,3730.3649295463088,33.843947624991415,3723.641536644653,105.94837625000218,302.8389121227163,304.1514832370833,304.1514832370833,302.8389121227163,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3723.641536644653,3723.641536644653,0.0,1,5.0,True,best_exact_hgs_parent,e59c286a65f25fd1a6952ddfd1fb5bceaa5ec204f1d2bd97f09dd746b7c96006,1391ceb1cc7cacf6816af90da19bd9e73b362aef39ea89456af97a8a169afa19,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-02-V2-LOCATIONS__seed3,cn-prd-75c-02-V2-LOCATIONS,prd,75,3,3723.641536644653,36.46069954200357,3730.3649295463088,33.461784790997626,3730.3649295463088,33.65541891599423,3723.641536644653,104.42642674999661,302.8389121227163,304.1514832370833,304.1514832370833,302.8389121227163,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3723.641536644653,3723.641536644653,0.0,1,5.0,True,best_exact_hgs_parent,c880c3676b99df4b11100ea33d0bbf07b358876d45952b23512e0a1771e26800,1391ceb1cc7cacf6816af90da19bd9e73b362aef39ea89456af97a8a169afa19,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-02-V2-LOCATIONS__seed4,cn-prd-75c-02-V2-LOCATIONS,prd,75,4,3723.6814527226693,36.08555049999268,3728.9768956199996,33.82918745800271,3730.3649295463088,32.37666220900428,3723.6814527226693,103.10250920799444,302.7223077650974,303.55441676001794,304.1514832370833,302.7223077650974,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3723.6814527226693,3723.6814527226693,0.0,1,5.0,True,best_exact_hgs_parent,6e6814e42aa3d0333f4dcea33da7f6762597961cb10d6b94eceb774abe7763fa,1391ceb1cc7cacf6816af90da19bd9e73b362aef39ea89456af97a8a169afa19,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-02-V2-LOCATIONS__seed5,cn-prd-75c-02-V2-LOCATIONS,prd,75,5,3723.6814527226693,35.73089308300405,3728.991670757241,35.717289834006806,3730.3649295463088,32.22007258300437,3723.6814527226693,104.70031545800157,302.7223077650974,303.89775845130265,304.1514832370833,302.7223077650974,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3723.6814527226693,3723.6814527226697,0.0,1,5.0,True,best_exact_hgs_parent,8c324af87770044b0c948069f79c3c38b96c7613719225f362a89ff0a7d09503,1391ceb1cc7cacf6816af90da19bd9e73b362aef39ea89456af97a8a169afa19,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-03-V2-LOCATIONS__seed1,cn-prd-75c-03-V2-LOCATIONS,prd,75,1,3993.766352039004,36.46468883399211,3993.766352039004,37.81413020800392,3995.8819162244185,39.12429737499042,3993.766352039004,114.21194454199576,322.21658895159527,322.21658895159527,322.6570642440898,322.21658895159527,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3993.7663520390042,3993.7663520390042,0.0,1,5.0,True,best_exact_hgs_parent,a5d2f1cbd67245ff6be2dec8c3fce72e8738c1c4d54a4b36c01d2b90436b41e1,284c09cae193292bcb074b94f593796e953d10f2c00541a2f3d44811b034d8b7,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-03-V2-LOCATIONS__seed2,cn-prd-75c-03-V2-LOCATIONS,prd,75,2,3994.5385226224325,37.62855245899118,3993.766352039004,36.77552745799767,3996.01224420573,33.72203349998745,3993.766352039004,108.9722001249902,322.3499988981165,322.21658895159527,322.6199527090259,322.21658895159527,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3993.7663520390042,3993.7663520390042,0.0,1,5.0,True,best_exact_hgs_parent,81333097aa2f7a8714bf8815d2625923c349259af4e2a2ffd470b6dc16e11b03,284c09cae193292bcb074b94f593796e953d10f2c00541a2f3d44811b034d8b7,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-03-V2-LOCATIONS__seed3,cn-prd-75c-03-V2-LOCATIONS,prd,75,3,3994.600079258611,44.4609693329985,3993.766352039004,33.81078245800745,3996.277189364435,25.275407417007955,3993.766352039004,104.35275112499949,322.4097730018424,322.21658895159527,322.70701145176076,322.21658895159527,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3993.7663520390042,3993.7663520390042,0.0,1,5.0,True,best_exact_hgs_parent,cd830fb22acf99d6e3bb9c3eef4ef9e2104891d38131d76bd57171aabd0beacf,284c09cae193292bcb074b94f593796e953d10f2c00541a2f3d44811b034d8b7,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
D6-E2__cn-prd-75c-03-V2-LOCATIONS__seed4,cn-prd-75c-03-V2-LOCATIONS,prd,75,4,3993.766352039004,40.697261166002136,3994.5385226224325,34.02058616699651,3993.766352039004,24.74376966600539,3993.766352039004,100.2768214589887,322.21658895159527,322.3499988981165,322.21658895159527,322.21658895159527,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,3993.7663520390042,3993.7663520390042,0.0,1,5.0,True,best_exact_hgs_parent,be4e0dab5117bff5949d60faa5cd4dd3a9d8632933afa627d1030ae60e427cee,284c09cae193292bcb074b94f593796e953d10f2c00541a2f3d44811b034d8b7,f42ce11bbbd6a0113eb181d797810140648f25f2e982b7554c1c9eb06ca82115,PASS
