task_id,instance_id,region,arm,charge_timing_policy,seed,terminal_status,paper_claim_allowed,full_model_objective_cny,operating_cost_cny,fixed_cost_cny,fuel_cost_cny,charging_electricity_cost_cny,distance_cost_cny,fuel_direct_emissions_kgco2e,charging_emissions_kgco2e,system_emissions_kgco2e,charging_energy_kwh,actual_carbon_intensity_kgco2e_per_kwh,total_distance_km,ev_distance_km,physical_vehicle_count,dispatched_cv_count,dispatched_ev_count,trip_count,ev_trip_count,completed_customer_count,required_customer_count,completed_demand,required_demand,service_redline_status,violation_count,violation_types_json,search_objective,final_full_evaluation_objective,closure_error,completion_success_count,completion_attempt_count,completion_failure_classification_original_json,route_signature,customer_assignment_signature,directed_arc_set_signature,hgs_iterations_total,last_improvement_iteration,wall_seconds,route_pool_mip_initial_limit_seconds,route_pool_mip_actual_seconds,route_pool_mip_extended,route_pool_mip_extension_count,route_pool_mip_status,depot_charge_window_mode,public_station_candidate_mode,unit_succeeded,failure_stage,exception_type,exception_message,traceback_text,last_persisted_state_json,configured_hgs_iterations_total,hgs_iterations_by_view_json,hgs_iteration_limit_by_view_json,last_improvement_global_iteration,last_improvement_by_view_json,improvement_at_any_view_limit,improvement_at_total_iteration_limit,charging_start_signature,charging_start_times_json
T24__JJJ__ASAP__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,ASAP,asap,2026080205,FULL_PASS_ZERO_VIOLATIONS,False,3771.716525540949,3739.8610439206122,1700.0,992.1777103682816,52.307591918917296,995.3757416334136,359.2247160162572,65.40180518257776,424.626521198835,97.21425832038884,0.6727593905724525,1320.12513758131,312.01696072734796,10,6,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3771.716525540949,3771.716525540949,0.0,280,280,[],06fd45de86bf9a20a2a2804ba426165514a6adf42a9ae99b548d6046bdfcb0d7,25c26a1a68d0d8076cd1e916d2fa6c7bbb35ecceeee73b77b3acb299c2f5f0a8,c05fe78ac074ff975e3f553ae33a3e67989f9dc64d85992c63f2211162fe2651,20000,6177,276.75900195900067,10.0,10.007939000000079,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":18177,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":276.75900195900067,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""ASAP"",""charge_timing_policy"":""asap"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080205,""task_id"":""T24__JJJ__ASAP__S2026080205""},""updated_at_utc"":""2026-08-05T14:29:01Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",18177,"{""cv_only"":3656,""mechanism_ev"":6177,""naive_ev"":4405}",False,False,29abc49e539165929ba662e4e71c79222eb001b35e35cd378a0abfe47c6859aa,"[[""D_beijing"",0,0.0],[""D_tianjin"",0,0.0]]"
T24__JJJ__ASAP__S2026080206,cn-jjj-100c-01-V2-LOCATIONS,JJJ,ASAP,asap,2026080206,FULL_PASS_ZERO_VIOLATIONS,False,3845.582517617235,3815.722862157518,1870.0,897.2148438152433,76.05625522124801,972.4517631210264,324.90672236822064,73.11587773464431,398.02260010286494,126.7740027003047,0.5767418885360206,1303.388948859495,401.741972630725,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3845.582517617235,3845.582517617235,0.0,280,280,[],6577b933c07fc5d8fb61b4faf07ffca17b5ea4f35a2565d53fb3b1556e361287,42f068af8bde28452e982ef6310b787ea2c019f63deaaa5677ce21f521e702a6,18de9e2a201d98cc89aab71b61a7b6bda7a730a07f973d120797dce81b8a2b9e,20000,5118,276.93449416600015,10.0,10.013799958000163,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":15359,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":276.93449416600015,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""ASAP"",""charge_timing_policy"":""asap"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080206,""task_id"":""T24__JJJ__ASAP__S2026080206""},""updated_at_utc"":""2026-08-05T14:29:02Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",15359,"{""cv_only"":3255,""mechanism_ev"":3359,""naive_ev"":5118}",False,False,68fa6c95ffd5e6c09d3bb8818597dedf41e31a88d19bc96cd5e45227f4e0ec2f,"[[""D_beijing"",0,0.0],[""D_beijing"",0,54601.97581869282],[""D_tianjin"",0,0.0]]"
T24__JJJ__ASAP__S2026080207,cn-jjj-100c-01-V2-LOCATIONS,JJJ,ASAP,asap,2026080207,FULL_PASS_ZERO_VIOLATIONS,False,3823.9363114989355,3794.6033686657042,1870.0,864.7961074971496,82.42224383182742,977.3850173367274,313.1741872338415,77.8274501059544,391.00163733979593,137.01929877329923,0.5680035644812432,1315.1515346434182,440.301633501261,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3823.9363114989355,3823.9363114989355,0.0,280,280,[],e2d52e9737881f92c64806e4f987fdceaca9fce040a8b6f296a159b586a1ce13,54eb5628fc50874df32dfc0a9e1a77081cc46df1c20f4b4236932b76f4e9a6c2,3d7ba3bb3ceda2ead970f7de873d79e7d3c0ef9dfda36dfd17e4961db469fe5a,20000,5986,280.0463938749999,10.0,10.006459957999141,False,0,NO_INCUMBENT,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":17581,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":280.0463938749999,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""ASAP"",""charge_timing_policy"":""asap"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080207,""task_id"":""T24__JJJ__ASAP__S2026080207""},""updated_at_utc"":""2026-08-05T14:29:09Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",17581,"{""cv_only"":5986,""mechanism_ev"":5581,""naive_ev"":4230}",False,False,13a65b5874efc9cc1ed3e165263299ac21ac168dc43086dbcf5da7b5874c35b0,"[[""D_beijing"",0,0.0],[""D_beijing"",0,52091.09808131085],[""D_tianjin"",0,0.0]]"
T24__JJJ__ASAP__S2026080208,cn-jjj-100c-01-V2-LOCATIONS,JJJ,ASAP,asap,2026080208,FULL_PASS_ZERO_VIOLATIONS,False,3800.0301314438652,3770.934280555985,1870.0,862.1810338495396,77.78755622603181,960.9656904804134,312.2198875453793,75.62136662524682,387.84125417062614,130.67191145599597,0.5787117199300514,1290.941596762996,417.89777267930504,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3800.0301314438652,3800.0301314438652,0.0,280,280,[],f7bd22e145a5f67c40c5c7c7a9ea78441fb71ba47d258b7bab5aa19e263be799,3ae0c526ba14f6dbdfaf4bc86b2aedfa5d5b285f48c13748efac40f9c92bf648,f97df9b150b6ad2e1bc566ea79f0e12662939c440174f16a24a1417e0ea7e273,20000,3662,273.10624237499997,10.0,10.00670720800008,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":15662,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":273.10624237499997,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""ASAP"",""charge_timing_policy"":""asap"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080208,""task_id"":""T24__JJJ__ASAP__S2026080208""},""updated_at_utc"":""2026-08-05T14:30:21Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",15662,"{""cv_only"":2857,""mechanism_ev"":3662,""naive_ev"":3242}",False,False,666a3080873102051c492d995dcb394df22ddefa600eb766d0e4acbd33283eb3,"[[""D_beijing"",0,0.0],[""D_beijing"",0,52712.53897013837],[""D_tianjin"",0,0.0]]"
T24__JJJ__ASAP__S2026080209,cn-jjj-100c-01-V2-LOCATIONS,JJJ,ASAP,asap,2026080209,FULL_PASS_ZERO_VIOLATIONS,False,3844.4974128180384,3811.5485965500816,1700.0,1018.3571888579827,59.10120989619977,1034.0901977958993,368.80629090692787,70.3941392177969,439.2004301247248,107.1374276102311,0.657045262220526,1373.6874124602218,339.872581118853,10,6,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3844.4974128180384,3844.4974128180384,0.0,280,280,[],68e68a7643a23e51bd57a56cb3435e2272ab25f77238bb8773e65a0e8140a264,5fed52b633fb763bb4a7f28b781ee71af2f6cab6554f3bb6d01090c59a6f1ccc,cdcfa6070573e18685625b117a28f63ddfbfd583ead96e2513ada341fc6d2af1,20000,4684,269.0105049590002,10.0,10.007999499999642,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":16684,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":269.0105049590002,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""ASAP"",""charge_timing_policy"":""asap"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080209,""task_id"":""T24__JJJ__ASAP__S2026080209""},""updated_at_utc"":""2026-08-05T14:32:26Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",16684,"{""cv_only"":1800,""mechanism_ev"":4684,""naive_ev"":2883}",False,False,29abc49e539165929ba662e4e71c79222eb001b35e35cd378a0abfe47c6859aa,"[[""D_beijing"",0,0.0],[""D_tianjin"",0,0.0]]"
T24__JJJ__ASAP__S2026080210,cn-jjj-100c-01-V2-LOCATIONS,JJJ,ASAP,asap,2026080210,FULL_PASS_ZERO_VIOLATIONS,False,3816.646491224003,3787.213137198525,1870.0,839.8789427584464,97.0557748971999,980.2784195428785,304.0477573542176,88.29233895980278,392.34009631402034,148.6638899403505,0.5939057493734959,1323.2627111189702,471.513592090165,11,7,4,17,6,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3816.646491224003,3816.646491224003,0.0,280,280,[],e713263855c2e17de5d45074e87c931269416a173b9fdb6d9516e5416ac378c2,e33cd9f8f96caa05d35ec11cfb0d83638054197e171b64cb6975d138c6439052,16edbbbf6fa2160110e1986d3548d42bc7d7891fcbeaca38317585a4dd1eb0ce,20000,7322,270.6110678750001,10.0,10.0112869579998,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":19322,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":270.6110678750001,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""ASAP"",""charge_timing_policy"":""asap"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080210,""task_id"":""T24__JJJ__ASAP__S2026080210""},""updated_at_utc"":""2026-08-05T14:33:31Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",19322,"{""cv_only"":4396,""mechanism_ev"":7322,""naive_ev"":2673}",False,False,1368ee2dc61a37e2125b409df08220f437d71738dbbe658c9d47609ef9ff245f,"[[""D_beijing"",0,0.0],[""D_beijing"",0,52734.938373135556],[""D_tianjin"",0,0.0],[""D_tianjin"",0,58373.043096798414]]"
T24__JJJ__COST_CARBON__S2026080201,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080201,FULL_PASS_ZERO_VIOLATIONS,False,3863.012060435605,3832.584223758965,1870.0,935.1867519336813,59.178990846959124,968.2184809783242,338.65771495198743,66.93861504854166,405.59633000052906,108.60828560733205,0.6163306480184666,1288.756880684669,336.47169050652406,11,7,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3863.012060435605,3863.012060435605,0.0,280,280,[],af404add2cfbdb73415455ba144398be8fe760c425b02040aee74f7296c38d8b,d6a0d6d15b525236f076e36279b3016f856cdbcf700bdddf4f043eef2042c67a,4b71f88bcc348078203b6bd98ca0c7c783aa38fc18624b93690845facedaf704,20000,7408,643.8834837909999,10.0,10.04651504100002,False,0,NO_INCUMBENT,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":19408,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":643.8834837909999,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080201,""task_id"":""T24__JJJ__COST_CARBON__S2026080201""},""updated_at_utc"":""2026-08-05T14:51:00Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",19408,"{""cv_only"":2628,""mechanism_ev"":7408,""naive_ev"":4552}",False,False,1a1a8b76f8738c4f126478a5f9e531b80eecc732783594e474777f7394247db5,"[[""D_beijing"",0,19872.424349562],[""D_beijing"",0,19876.659225664],[""D_beijing"",0,20730.586823693],[""D_tianjin"",0,15348.064683518]]"
T24__JJJ__COST_CARBON__S2026080202,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080202,FULL_PASS_ZERO_VIOLATIONS,False,3821.1905310358284,3791.3168717651747,1870.0,873.9651708239907,79.37423925165312,967.9774616895307,316.35006778033664,81.8592000236333,398.20926780396996,129.08296100601856,0.6341596085622531,1298.950097193819,410.941946560438,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3821.1905310358284,3821.1905310358284,0.0,280,280,[],372b4c9d485d0935a63d56207d93b182df477ead46f0f5cde3590d0097e8036f,81dadcd6d895be65c5ff5943e6e040efa39e515ece4447c3d147fe0fc3273067,19370b063723a1c6285336d7fe62a8d3afaae1987436f31aa4174bb6354dcf66,20000,6273,728.7682226670004,10.0,10.14298745799988,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":18273,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":728.7682226670004,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080202,""task_id"":""T24__JJJ__COST_CARBON__S2026080202""},""updated_at_utc"":""2026-08-05T14:53:30Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",18273,"{""cv_only"":3940,""mechanism_ev"":6273,""naive_ev"":3118}",False,False,2bf986e557cba3c34c5f5a1dc50ab1fbee77651d6b79c78ad3937bedd4bd5615,"[[""D_beijing"",0,20033.379080505],[""D_beijing"",0,20093.79494727],[""D_beijing"",0,20877.309859401],[""D_tianjin"",0,14225.280071276],[""D_tianjin"",0,58350.805095109106]]"
T24__JJJ__COST_CARBON__S2026080203,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080203,FULL_PASS_ZERO_VIOLATIONS,False,3831.731670986477,3802.5908843463544,1870.0,874.3807066322204,81.94734807173373,976.2628296424001,316.6993526344484,71.74088517044126,388.44023780488965,135.60269636492245,0.5290520549634079,1311.913770485634,427.544648512677,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3831.731670986477,3831.731670986477,0.0,280,280,[],3688a8f96cf77f6fa045326d0a079a3f3dc1a87183e49931b7926056302f2701,3754a02252f0c07e53546de291a72f4e1f85c82d7473ef9b109f01b1c73d81e8,a9d9b13a9a02698c28074186269af3e54f4d99d29a1b95a6e88749ae247c1fdb,20000,5447,974.6349689999997,10.0,10.112854916999822,False,0,NO_INCUMBENT,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":17294,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":974.6349689999997,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080203,""task_id"":""T24__JJJ__COST_CARBON__S2026080203""},""updated_at_utc"":""2026-08-05T15:00:56Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",17294,"{""cv_only"":5447,""mechanism_ev"":5294,""naive_ev"":1231}",False,False,6dfb4474cf5e884d544086e87528125fccba2f5e7a3103affd8e81cb85529988,"[[""D_beijing"",0,19361.526430183],[""D_beijing"",0,20327.237845988],[""D_beijing"",0,20940.454928156],[""D_beijing"",0,53515.16084305809],[""D_tianjin"",0,15323.068700173]]"
T24__JJJ__COST_CARBON__S2026080204,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080204,FULL_PASS_ZERO_VIOLATIONS,False,3749.214618061492,3717.9774427787693,1700.0,980.428785646954,54.18858900501507,983.3600681268,355.01150576975795,61.37312876399919,416.38463453375715,99.53807908859147,0.6165793968092905,1304.897227371927,313.27062930275605,10,6,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3749.214618061492,3749.214618061492,0.0,280,280,[],2eb7700ecc20366ad31656dbded379b56db9f97090cbd56477966ad12f880e98,186b315795e4db2d95479bfb76a6f802ade224e6e7ce29b0507b2716d091b7fc,a226e814fca7387a865e3f7c777bccd2aa6436f705efb4d115c007f412c1becb,20000,6141,1205.7494765419997,10.0,10.332117375000053,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":18141,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":1205.7494765419997,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080204,""task_id"":""T24__JJJ__COST_CARBON__S2026080204""},""updated_at_utc"":""2026-08-05T15:04:55Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",18141,"{""cv_only"":3932,""mechanism_ev"":6141,""naive_ev"":5510}",False,False,ec7a390abd7d64597e2a08503ab082e285b1be110f6ef9ce81c060e4c6df06c7,"[[""D_beijing"",0,19774.056744684],[""D_beijing"",0,20696.624961414],[""D_beijing"",0,21335.672952804],[""D_tianjin"",0,14400.0]]"
T24__JJJ__COST_CARBON__S2026080205,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080205,FULL_PASS_ZERO_VIOLATIONS,False,3771.37604084594,3739.861043920614,1700.0,992.1777103682816,52.307591918918455,995.3757416334136,359.2247160162572,60.863219538608604,420.0879355548658,97.21425832038884,0.6260729710864203,1320.12513758131,312.01696072734796,10,6,4,17,4,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3771.37604084594,3771.37604084594,0.0,280,280,[],06fd45de86bf9a20a2a2804ba426165514a6adf42a9ae99b548d6046bdfcb0d7,25c26a1a68d0d8076cd1e916d2fa6c7bbb35ecceeee73b77b3acb299c2f5f0a8,c05fe78ac074ff975e3f553ae33a3e67989f9dc64d85992c63f2211162fe2651,20000,6177,1208.1406438330005,10.0,10.298341000000619,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":18177,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":1208.1406438330005,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080205,""task_id"":""T24__JJJ__COST_CARBON__S2026080205""},""updated_at_utc"":""2026-08-05T15:04:58Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",18177,"{""cv_only"":3656,""mechanism_ev"":6177,""naive_ev"":4405}",False,False,f63f28bcb4fb153e364f61b4c3b8e8c0d62da9c97735365c7974d8423e4dd15a,"[[""D_beijing"",0,20815.183252381],[""D_beijing"",0,20989.557898448],[""D_beijing"",0,21140.923668419],[""D_tianjin"",0,14746.547455598]]"
T24__JJJ__COST_CARBON__S2026080206,cn-jjj-100c-01-V2-LOCATIONS,JJJ,COST_CARBON,cost_plus_carbon,2026080206,FULL_PASS_ZERO_VIOLATIONS,False,3845.2267439174493,3815.722862157519,1870.0,897.2148438152433,76.05625522124906,972.4517631210264,324.90672236822064,68.3734930400758,393.28021540829644,126.7740027003047,0.5393337086761516,1303.388948859495,401.741972630725,11,7,4,17,5,100,100,25972.0,25972.0,PASS_FULL_SERVICE,0,[],3845.2267439174493,3845.2267439174493,0.0,280,280,[],6577b933c07fc5d8fb61b4faf07ffca17b5ea4f35a2565d53fb3b1556e361287,42f068af8bde28452e982ef6310b787ea2c019f63deaaa5677ce21f521e702a6,18de9e2a201d98cc89aab71b61a7b6bda7a730a07f973d120797dce81b8a2b9e,20000,5118,1322.110585417,10.0,10.191155334000541,False,0,NO_INCUMBENT,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":15359,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":1322.110585417,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-jjj-100c-01-V2-LOCATIONS"",""region"":""JJJ"",""seed"":2026080206,""task_id"":""T24__JJJ__COST_CARBON__S2026080206""},""updated_at_utc"":""2026-08-05T15:07:57Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",15359,"{""cv_only"":3255,""mechanism_ev"":3359,""naive_ev"":5118}",False,False,9d45205b902113140107a37a3def9ea33034974fd623f993a2af558c22e9ecd9,"[[""D_beijing"",0,19788.579947127],[""D_beijing"",0,21146.406972784],[""D_beijing"",0,21339.487692531],[""D_beijing"",0,54601.97581869282],[""D_tianjin"",0,14400.0]]"
