active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
{},8000,LNS,100.0,694.5670096792054,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-multidepot-20c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,2,2,53.03688483299629,1,1,8000,150.8384216982309,,True,OK,e2-multidepot-20c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,3,300.0,budget8k100,100kWh lowered fixed budget,1,20,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,100.0,1130.7005298293218,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-multidepot-20c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,2,4,13.005176125006983,1,1,8000,615.139689236289,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,budget8k100,100kWh lowered fixed budget,1,20,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.0019430447282502428}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.837499677203596e-05}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.080459958902793}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.06405017686483916}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 0.2778598228323972}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 0.8311831659229938}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.04999556906113867}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.06560391683888156}, ""final_check"": {""count"": 1.0, ""seconds"": 9.470799705013633e-05}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 1.3259382050309796}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0001102499954868108}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0002366660046391189}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 3.283068027187255}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 3.26248878602928}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 3.4048042259091744}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 1.3246813519654097}, ""repair_solution_score"": {""count"": 2652.0, ""seconds"": 0.1760680098523153}, ""route_model_cost"": {""count"": 7699.0, ""seconds"": 0.15562646595935803}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.005484248918946832}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.004100874051800929}}",0,False,False,0.2,,
{},8000,LNS,100.0,828.678306576153,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-multidepot-25c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,2,4,69.59077325000544,1,1,8000,114.95776848548489,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,budget8k100,100kWh lowered fixed budget,1,25,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,100.0,828.678306576153,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-multidepot-25c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,2,4,18.44508979099919,1,1,8000,433.71976448191805,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,budget8k100,100kWh lowered fixed budget,1,25,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.0019552300218492746}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.741698937024921e-05}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.087323049956467}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.0663804369251011}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 0.36089673862443306}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 1.2339173000509618}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.054084636954939924}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.07201832391729113}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00010637499508447945}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 1.4601888066827087}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00011129199992865324}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00023641700681764632}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 4.703898122199462}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 4.6583463030838175}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 4.797489032105659}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 1.4829725443705684}, ""repair_solution_score"": {""count"": 3978.0, ""seconds"": 0.29156263179902453}, ""route_model_cost"": {""count"": 15593.0, ""seconds"": 0.3677724119188497}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.006961664999835193}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.004735959009849466}}",0,False,False,0.2,,
{},8000,LNS,100.0,2020.688951370618,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-multidepot-50c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,4,8,121.26540762498917,1,1,8000,65.97099829771602,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,9,600.0,budget8k100,100kWh lowered fixed budget,1,50,OK,{},0,False,False,0.1111111111111111,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,100.0,2020.688951370618,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-multidepot-50c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,4,8,41.921183582991944,1,1,8000,190.8343065782551,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,9,600.0,budget8k100,100kWh lowered fixed budget,1,50,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.001955244457349181}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0001339579903287813}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.11729624177678488}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.11201589768461417}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 1.4226706349145388}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 2.9749351020000177}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.09512796909257304}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.11843936674995348}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0001714999962132424}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 2.4417732598958537}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00017233399557881057}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00035345800279174}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 11.31577466984163}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 11.856428058628808}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 11.384907732790452}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 2.7235404512903187}, ""repair_solution_score"": {""count"": 5304.0, ""seconds"": 0.7003129382646875}, ""route_model_cost"": {""count"": 80910.0, ""seconds"": 1.8176258321327623}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.013798622981994413}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.008343957015313208}}",0,False,False,0.1111111111111111,,
{},8000,LNS,100.0,3062.7977925322516,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-multidepot-75c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,6,12,184.85097274999134,1,1,8000,43.278106038532464,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,13,900.0,budget8k100,100kWh lowered fixed budget,1,75,OK,{},0,False,False,0.07692307692307693,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,100.0,3062.7977925322516,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,6,12,80.3772547920089,1,1,8000,99.53064484102485,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,13,900.0,budget8k100,100kWh lowered fixed budget,1,75,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.00201713596470654}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00019145800615660846}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.16239879482600372}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.16885813004046213}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 3.5657979478128254}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 3.16798166569788}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.1478467738488689}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.17938453996612225}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0002452079934300855}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 3.5204632465465693}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00024037499679252505}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004762500029755756}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 22.65153630419809}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 23.898506246259785}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 23.786285867754486}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 4.218143871388747}, ""repair_solution_score"": {""count"": 3996.0, ""seconds"": 0.768175300618168}, ""route_model_cost"": {""count"": 181146.0, ""seconds"": 4.078422296806821}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.021663665043888614}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.012429333000909537}}",0,False,False,0.07692307692307693,,
{},8000,LNS,100.0,4086.253616024695,threeshift,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-threeshift-100c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,7,14,263.6458612909919,1,1,8000,30.343734435376625,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,budget8k100,100kWh lowered fixed budget,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,100.0,4086.253616024695,threeshift,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,7,14,131.18024120799964,1,1,8000,60.98479409955638,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,budget8k100,100kWh lowered fixed budget,1,100,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.002049105634796433}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00025383400497958064}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.19889411694020964}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.22080451069632545}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 6.824943200073903}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 7.697951517882757}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.19751240791811142}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.22655517965904437}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003013749956153333}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 4.402159304227098}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00031408300856128335}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005891250038985163}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 36.61786007383489}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 38.16103149889386}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 37.89265897318546}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 5.48647970877937}, ""repair_solution_score"": {""count"": 5124.0, ""seconds"": 1.2610339316743193}, ""route_model_cost"": {""count"": 144612.0, ""seconds"": 3.547027456050273}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.03431062494928483}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.02235820902569685}}",0,False,False,0.06666666666666667,,
{},8000,LNS,100.0,5803.553350198798,threeshift,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-threeshift-150c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,10,21,432.97712229099125,1,1,8000,18.47672680179955,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,budget8k100,100kWh lowered fixed budget,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,100.0,5803.553350198798,threeshift,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-threeshift-150c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,10,21,303.25233537500026,1,1,8000,26.380670704834777,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,budget8k100,100kWh lowered fixed budget,1,150,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.0020657007989939302}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00036175000423099846}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.31015474525338504}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.37355650517565664}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 19.043737224055803}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 14.788088867964689}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.34075574520102236}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.3665682929131435}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00046591700811404735}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 6.6855296520661796}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0004337919963290915}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0008699169993633404}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 86.81651910289656}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 89.9796256342961}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 86.78626164623711}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 8.945264161899104}, ""repair_solution_score"": {""count"": 5842.0, ""seconds"": 2.173502972582355}, ""route_model_cost"": {""count"": 291140.0, ""seconds"": 7.533610742393648}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.05737349804257974}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.03159316301753279}}",0,False,False,0.045454545454545456,,
{},8000,LNS,100.0,6633.4344963179965,threeshift,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-threeshift-200c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,14,26,624.2423730419978,1,1,8000,12.815535031713997,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,budget8k100,100kWh lowered fixed budget,1,200,OK,{},0,False,False,0.037037037037037035,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8000,alns_e2_throughput,100.0,6633.4344963179965,threeshift,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,14,26,586.5299678750016,1,1,8000,13.63954177649951,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,budget8k100,100kWh lowered fixed budget,1,200,OK,"{""acceptance"": {""count"": 7968.0, ""seconds"": 0.0021547015494434163}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00045979200513102114}, ""destroy:random_customer_removal"": {""count"": 1329.0, ""seconds"": 0.42974507198960055}, ""destroy:route_segment_removal"": {""count"": 1326.0, ""seconds"": 0.5557217118039262}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 41.34655757593282}, ""destroy:vehicle_type_swap"": {""count"": 1326.0, ""seconds"": 19.457324513496133}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.5176787548844004}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.5185285700572422}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006291250028880313}, ""full_candidate_score"": {""count"": 7968.0, ""seconds"": 8.811556238215417}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005550000059884042}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011398329952498898}, ""repair:greedy_insert_repair"": {""count"": 2656.0, ""seconds"": 171.45404897064145}, ""repair:regret2_insert_repair"": {""count"": 2656.0, ""seconds"": 180.08388019654376}, ""repair:regret3_insert_repair"": {""count"": 2656.0, ""seconds"": 166.27267107280204}, ""repair_full_check"": {""count"": 15936.0, ""seconds"": 12.482305834782892}, ""repair_solution_score"": {""count"": 7403.0, ""seconds"": 3.469213736243546}, ""route_model_cost"": {""count"": 626359.0, ""seconds"": 16.689332804031437}, ""scan_build"": {""count"": 32.0, ""seconds"": 0.08809054298035335}, ""scan_score"": {""count"": 32.0, ""seconds"": 0.04520766697532963}}",0,False,False,0.037037037037037035,,
{},8000,LNS,100.0,1783.6949728422799,threeshift,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/budget8k100/e2-threeshift-50c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,fixed_budget,4,7,126.22637316699547,1,1,8000,63.378197434351755,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,8,600.0,budget8k100,100kWh lowered fixed budget,1,50,OK,{},0,False,False,0.125,,
